"goods_nomenclature_sid";"goods_nomenclature_item_id";"producline_suffix";"validity_start_date";"leaf";"number_indents"
82385;"8501408000";"80";"2006-01-01 00:00:00";"0";2
82387;"8501408010";"80";"2006-01-01 00:00:00";"1";3
82389;"8501408020";"80";"2006-01-01 00:00:00";"1";3
88921;"8501408030";"80";"2008-01-01 00:00:00";"1";3
95333;"8501408050";"80";"2012-01-01 00:00:00";"1";3
82391;"8501408090";"80";"2006-01-01 00:00:00";"1";3
49590;"8501510000";"10";"1972-01-01 00:00:00";"0";1
49591;"8501510000";"80";"1972-01-01 00:00:00";"0";2
82392;"8501510010";"80";"2006-01-01 00:00:00";"1";3
82393;"8501510020";"80";"2006-01-01 00:00:00";"1";3
93873;"8501510030";"80";"2012-01-01 00:00:00";"1";3
82394;"8501510090";"80";"2006-01-01 00:00:00";"1";3
49596;"8501520000";"80";"1972-01-01 00:00:00";"0";2
82395;"8501522000";"80";"2006-01-01 00:00:00";"0";3
82398;"8501522010";"80";"2006-01-01 00:00:00";"1";4
93876;"8501522050";"10";"2012-01-01 00:00:00";"0";4
93874;"8501522050";"80";"2012-01-01 00:00:00";"1";5
93875;"8501522089";"80";"2012-01-01 00:00:00";"1";5
82396;"8501523000";"80";"2006-01-01 00:00:00";"0";3
82399;"8501523010";"80";"2006-01-01 00:00:00";"1";4
82402;"8501523090";"80";"2006-01-01 00:00:00";"1";4
82397;"8501529000";"80";"2006-01-01 00:00:00";"0";3
82400;"8501529010";"80";"2006-01-01 00:00:00";"1";4
82401;"8501529090";"80";"2006-01-01 00:00:00";"1";4
49608;"8501530000";"80";"1972-01-01 00:00:00";"0";2
49611;"8501535000";"80";"1972-01-01 00:00:00";"0";3
95338;"8501535010";"80";"2012-01-01 00:00:00";"1";4
95339;"8501535090";"80";"2012-01-01 00:00:00";"1";4
82404;"8501538100";"10";"2006-01-01 00:00:00";"0";3
82405;"8501538100";"80";"2006-01-01 00:00:00";"0";4
82406;"8501538110";"80";"2006-01-01 00:00:00";"1";5
82407;"8501538120";"80";"2006-01-01 00:00:00";"1";5
82408;"8501538190";"80";"2006-01-01 00:00:00";"1";5
49620;"8501539400";"80";"1993-01-01 00:00:00";"0";4
49621;"8501539410";"80";"1993-01-01 00:00:00";"1";5
49622;"8501539490";"80";"1993-01-01 00:00:00";"1";5
49623;"8501539900";"80";"1972-01-01 00:00:00";"0";4
49624;"8501539910";"80";"1972-01-01 00:00:00";"1";5
49625;"8501539990";"80";"1972-01-01 00:00:00";"1";5
49626;"8501610000";"10";"1972-01-01 00:00:00";"0";1
49627;"8501610000";"80";"1972-01-01 00:00:00";"0";2
82409;"8501612000";"80";"2006-01-01 00:00:00";"0";3
82412;"8501612010";"80";"2006-01-01 00:00:00";"1";4
104479;"8501612035";"10";"2019-01-01 00:00:00";"0";4
99595;"8501612035";"80";"2016-01-01 00:00:00";"1";5
97726;"8501612099";"80";"2013-03-06 00:00:00";"1";5
82410;"8501618000";"80";"2006-01-01 00:00:00";"0";3
82411;"8501618010";"80";"2006-01-01 00:00:00";"1";4
97729;"8501618099";"80";"2013-03-06 00:00:00";"1";4
49632;"8501620000";"80";"1972-01-01 00:00:00";"0";2
82416;"8501620010";"80";"2006-01-01 00:00:00";"1";3
96962;"8501620030";"10";"2013-01-01 00:00:00";"0";3
96961;"8501620030";"80";"2013-01-01 00:00:00";"1";4
97732;"8501620098";"80";"2013-03-06 00:00:00";"1";4
49635;"8501630000";"80";"1972-01-01 00:00:00";"0";2
82418;"8501630010";"80";"2006-01-01 00:00:00";"1";3
97735;"8501630099";"80";"2013-03-06 00:00:00";"1";3
49638;"8501640000";"80";"1972-01-01 00:00:00";"1";2
49639;"8502000000";"80";"1972-01-01 00:00:00";"0";0
49640;"8502110000";"10";"1972-01-01 00:00:00";"0";1
49641;"8502110000";"80";"1972-01-01 00:00:00";"0";2
82421;"8502112000";"80";"2006-01-01 00:00:00";"0";3
82424;"8502112010";"80";"2006-01-01 00:00:00";"1";4
82425;"8502112090";"80";"2006-01-01 00:00:00";"1";4
82422;"8502118000";"80";"2006-01-01 00:00:00";"0";3
82423;"8502118010";"80";"2006-01-01 00:00:00";"1";4
82426;"8502118090";"80";"2006-01-01 00:00:00";"1";4
49647;"8502120000";"80";"1972-01-01 00:00:00";"0";2
82420;"8502120010";"80";"2006-01-01 00:00:00";"1";3
82419;"8502120090";"80";"2006-01-01 00:00:00";"1";3
49650;"8502130000";"80";"1972-01-01 00:00:00";"0";2
82427;"8502132000";"80";"2006-01-01 00:00:00";"0";3
82430;"8502132010";"80";"2006-01-01 00:00:00";"1";4
82435;"8502132090";"80";"2006-01-01 00:00:00";"1";4
82428;"8502134000";"80";"2006-01-01 00:00:00";"0";3
82431;"8502134010";"80";"2006-01-01 00:00:00";"1";4
82434;"8502134090";"80";"2006-01-01 00:00:00";"1";4
82429;"8502138000";"80";"2006-01-01 00:00:00";"0";3
82432;"8502138010";"80";"2006-01-01 00:00:00";"1";4
82433;"8502138090";"80";"2006-01-01 00:00:00";"1";4
49655;"8502200000";"80";"1972-01-01 00:00:00";"0";1
82436;"8502202000";"80";"2006-01-01 00:00:00";"0";2
82440;"8502202010";"80";"2006-01-01 00:00:00";"1";3
82444;"8502202090";"80";"2006-01-01 00:00:00";"1";3
82437;"8502204000";"80";"2006-01-01 00:00:00";"0";2
82441;"8502204010";"80";"2006-01-01 00:00:00";"1";3
82445;"8502204090";"80";"2006-01-01 00:00:00";"1";3
82438;"8502206000";"80";"2006-01-01 00:00:00";"0";2
82442;"8502206010";"80";"2006-01-01 00:00:00";"1";3
82446;"8502206090";"80";"2006-01-01 00:00:00";"1";3
82439;"8502208000";"80";"2006-01-01 00:00:00";"0";2
82443;"8502208010";"80";"2006-01-01 00:00:00";"1";3
82447;"8502208090";"80";"2006-01-01 00:00:00";"1";3
60415;"8502310000";"10";"1996-01-01 00:00:00";"0";1
60416;"8502310000";"80";"1996-01-01 00:00:00";"0";2
82448;"8502310010";"80";"2006-01-01 00:00:00";"1";3
82449;"8502310090";"80";"2006-01-01 00:00:00";"1";3
60417;"8502390000";"80";"1996-01-01 00:00:00";"0";2
82450;"8502392000";"80";"2006-01-01 00:00:00";"0";3
82456;"8502392010";"80";"2006-01-01 00:00:00";"1";4
82454;"8502392090";"80";"2006-01-01 00:00:00";"1";4
82451;"8502398000";"80";"2006-01-01 00:00:00";"0";3
82453;"8502398010";"80";"2006-01-01 00:00:00";"1";4
82455;"8502398090";"80";"2006-01-01 00:00:00";"1";4
49665;"8502400000";"80";"1972-01-01 00:00:00";"0";1
82584;"8502400010";"80";"2006-01-01 00:00:00";"1";2
82586;"8502400090";"80";"2006-01-01 00:00:00";"1";2
49668;"8503000000";"80";"1972-01-01 00:00:00";"0";0
49669;"8503001000";"80";"1972-01-01 00:00:00";"0";1
49670;"8503001010";"80";"1972-01-01 00:00:00";"1";2
49671;"8503001090";"80";"1972-01-01 00:00:00";"1";2
49675;"8503009100";"10";"1990-01-01 00:00:00";"0";1
49676;"8503009100";"80";"1990-01-01 00:00:00";"0";2
49677;"8503009110";"80";"1990-01-01 00:00:00";"1";3
65998;"8503009131";"10";"1997-01-01 00:00:00";"0";3
65659;"8503009131";"80";"1997-01-01 00:00:00";"1";4
65986;"8503009199";"80";"1997-01-01 00:00:00";"1";4
49679;"8503009900";"80";"1990-01-01 00:00:00";"0";2
49680;"8503009910";"80";"1990-01-01 00:00:00";"1";3
63595;"8503009931";"10";"1996-07-01 00:00:00";"0";3
63480;"8503009931";"80";"1996-07-01 00:00:00";"1";4
65660;"8503009932";"80";"1997-01-01 00:00:00";"1";4
91879;"8503009933";"80";"2010-01-01 00:00:00";"1";4
91880;"8503009934";"80";"2010-01-01 00:00:00";"1";4
91495;"8503009935";"80";"2010-01-01 00:00:00";"1";4
104119;"8503009937";"80";"2019-01-01 00:00:00";"1";4
97544;"8503009940";"80";"2013-07-01 00:00:00";"1";4
98644;"8503009960";"80";"2015-01-01 00:00:00";"1";4
99643;"8503009970";"80";"2016-01-01 00:00:00";"1";4
63596;"8503009999";"80";"1996-07-01 00:00:00";"1";4
49682;"8504000000";"80";"1972-01-01 00:00:00";"0";0
49683;"8504100000";"80";"1972-01-01 00:00:00";"0";1
82457;"8504102000";"80";"2006-01-01 00:00:00";"0";2
82460;"8504102010";"80";"2006-01-01 00:00:00";"1";3
82461;"8504102090";"80";"2006-01-01 00:00:00";"1";3
82458;"8504108000";"80";"2006-01-01 00:00:00";"0";2
82459;"8504108010";"80";"2006-01-01 00:00:00";"1";3
82462;"8504108090";"80";"2006-01-01 00:00:00";"1";3
49688;"8504210000";"10";"1972-01-01 00:00:00";"0";1
49689;"8504210000";"80";"1972-01-01 00:00:00";"1";2
49690;"8504220000";"80";"1972-01-01 00:00:00";"0";2
49691;"8504221000";"80";"1972-01-01 00:00:00";"1";3
49692;"8504229000";"80";"1972-01-01 00:00:00";"1";3
49693;"8504230000";"80";"1972-01-01 00:00:00";"1";2
49694;"8504310000";"10";"1972-01-01 00:00:00";"0";1
49695;"8504310000";"80";"1972-01-01 00:00:00";"0";2
82463;"8504312100";"10";"2006-01-01 00:00:00";"0";3
82464;"8504312100";"80";"2006-01-01 00:00:00";"0";4
82467;"8504312110";"80";"2006-01-01 00:00:00";"1";5
82472;"8504312190";"80";"2006-01-01 00:00:00";"1";5
82465;"8504312900";"80";"2006-01-01 00:00:00";"0";4
82468;"8504312910";"80";"2006-01-01 00:00:00";"1";5
82471;"8504312990";"80";"2006-01-01 00:00:00";"1";5
82466;"8504318000";"80";"2006-01-01 00:00:00";"0";3
82469;"8504318010";"80";"2006-01-01 00:00:00";"1";4
104177;"8504318015";"80";"2019-01-01 00:00:00";"1";4
104178;"8504318025";"80";"2019-01-01 00:00:00";"1";4
90668;"8504318030";"80";"2009-01-01 00:00:00";"1";4
104179;"8504318035";"80";"2019-01-01 00:00:00";"1";4
96964;"8504318040";"80";"2013-01-01 00:00:00";"1";4
104180;"8504318045";"80";"2019-01-01 00:00:00";"1";4
100487;"8504318050";"80";"2017-01-01 00:00:00";"1";4
82470;"8504318090";"80";"2006-01-01 00:00:00";"1";4
49704;"8504320000";"80";"1972-01-01 00:00:00";"0";2
93187;"8504320010";"80";"2011-01-01 00:00:00";"1";3
93188;"8504320090";"80";"2011-01-01 00:00:00";"1";3
49711;"8504330000";"80";"1972-01-01 00:00:00";"0";2
82480;"8504330010";"80";"2006-01-01 00:00:00";"1";3
82479;"8504330090";"80";"2006-01-01 00:00:00";"1";3
49714;"8504340000";"80";"1972-01-01 00:00:00";"1";2
49715;"8504400000";"80";"1972-01-01 00:00:00";"0";1
82587;"8504403000";"80";"2006-01-01 00:00:00";"1";2
82590;"8504405500";"10";"2006-01-01 00:00:00";"0";2
82591;"8504405500";"80";"2006-01-01 00:00:00";"0";3
82604;"8504405510";"80";"2006-01-01 00:00:00";"1";4
82612;"8504405590";"80";"2006-01-01 00:00:00";"1";4
93244;"8504408200";"10";"2011-01-01 00:00:00";"0";3
93243;"8504408200";"80";"2011-01-01 00:00:00";"0";4
93248;"8504408210";"80";"2011-01-01 00:00:00";"1";5
93245;"8504408220";"80";"2011-01-01 00:00:00";"1";5
93253;"8504408230";"80";"2011-01-01 00:00:00";"1";5
96393;"8504408240";"80";"2012-07-01 00:00:00";"1";5
103622;"8504408250";"80";"2018-01-01 00:00:00";"1";5
93247;"8504408290";"80";"2011-01-01 00:00:00";"1";5
82594;"8504408400";"10";"2006-01-01 00:00:00";"0";4
82595;"8504408400";"80";"2006-01-01 00:00:00";"0";5
82606;"8504408410";"80";"2006-01-01 00:00:00";"1";6
82609;"8504408490";"80";"2006-01-01 00:00:00";"1";6
82596;"8504408800";"80";"2006-01-01 00:00:00";"0";5
82607;"8504408810";"80";"2006-01-01 00:00:00";"1";6
99183;"8504408830";"10";"2015-07-01 00:00:00";"0";6
99185;"8504408830";"80";"2015-07-01 00:00:00";"1";7
99184;"8504408899";"80";"2015-07-01 00:00:00";"1";7
82597;"8504409000";"80";"2006-01-01 00:00:00";"0";4
82601;"8504409010";"80";"2006-01-01 00:00:00";"1";5
100554;"8504409015";"80";"2017-01-01 00:00:00";"1";5
102962;"8504409025";"80";"2017-07-01 00:00:00";"1";5
82599;"8504409030";"80";"2006-01-01 00:00:00";"1";5
91182;"8504409040";"80";"2009-07-01 00:00:00";"1";5
97903;"8504409050";"80";"2014-01-01 00:00:00";"1";5
98287;"8504409070";"80";"2014-07-01 00:00:00";"1";5
99180;"8504409080";"80";"2015-07-01 00:00:00";"1";5
82600;"8504409090";"80";"2006-01-01 00:00:00";"1";5
49735;"8504500000";"80";"1972-01-01 00:00:00";"0";1
82614;"8504502000";"80";"2006-01-01 00:00:00";"1";2
82615;"8504509500";"80";"2006-01-01 00:00:00";"0";2
82617;"8504509510";"80";"2006-01-01 00:00:00";"1";3
104181;"8504509515";"80";"2019-01-01 00:00:00";"1";3
82621;"8504509520";"80";"2006-01-01 00:00:00";"1";3
93206;"8504509540";"80";"2011-01-01 00:00:00";"1";3
96935;"8504509550";"80";"2013-01-01 00:00:00";"1";3
100489;"8504509560";"80";"2017-01-01 00:00:00";"1";3
102917;"8504509570";"80";"2017-07-01 00:00:00";"1";3
103911;"8504509580";"80";"2018-07-01 00:00:00";"1";3
82619;"8504509590";"80";"2006-01-01 00:00:00";"1";3
49738;"8504900000";"80";"1972-01-01 00:00:00";"0";1
68862;"8504900500";"10";"1998-01-01 00:00:00";"0";2
68863;"8504900500";"80";"1998-01-01 00:00:00";"1";3
68864;"8504901100";"20";"1998-01-01 00:00:00";"0";3
49740;"8504901100";"80";"1972-01-01 00:00:00";"0";4
79311;"8504901110";"80";"2004-01-01 00:00:00";"1";5
98636;"8504901120";"80";"2015-01-01 00:00:00";"1";5
79310;"8504901190";"80";"2004-01-01 00:00:00";"1";5
69087;"8504901800";"80";"1998-01-01 00:00:00";"0";4
69088;"8504901810";"80";"1998-01-01 00:00:00";"1";5
69091;"8504901899";"80";"1998-01-01 00:00:00";"1";5
68865;"8504909100";"10";"1998-01-01 00:00:00";"0";2
68866;"8504909100";"80";"1998-01-01 00:00:00";"1";3
68867;"8504909900";"80";"1998-01-01 00:00:00";"0";3
68870;"8504909910";"80";"1998-01-01 00:00:00";"1";4
98640;"8504909920";"80";"2015-01-01 00:00:00";"1";4
68871;"8504909990";"80";"1998-01-01 00:00:00";"1";4
49749;"8505000000";"80";"1972-01-01 00:00:00";"0";0
49750;"8505110000";"10";"1972-01-01 00:00:00";"0";1
49751;"8505110000";"80";"1972-01-01 00:00:00";"0";2
49752;"8505110010";"80";"1972-01-01 00:00:00";"1";3
104532;"8505110047";"10";"2019-01-01 00:00:00";"0";3
100490;"8505110047";"80";"2017-01-01 00:00:00";"1";4
96965;"8505110050";"80";"2013-01-01 00:00:00";"1";4
104120;"8505110053";"80";"2019-01-01 00:00:00";"1";4
99944;"8505110055";"80";"2016-07-01 00:00:00";"1";4
103943;"8505110063";"80";"2018-07-01 00:00:00";"1";4
103101;"8505110065";"80";"2017-07-01 00:00:00";"1";4
97905;"8505110070";"80";"2014-01-01 00:00:00";"1";4
103102;"8505110075";"80";"2017-07-01 00:00:00";"1";4
62890;"8505110099";"80";"1996-01-01 00:00:00";"1";4
49754;"8505190000";"80";"1972-01-01 00:00:00";"0";2
49755;"8505191000";"80";"1972-01-01 00:00:00";"0";3
49756;"8505191010";"80";"1972-01-01 00:00:00";"1";4
49757;"8505191090";"80";"1972-01-01 00:00:00";"1";4
49758;"8505199000";"80";"1972-01-01 00:00:00";"0";3
49759;"8505199010";"80";"1972-01-01 00:00:00";"1";4
97907;"8505199030";"10";"2014-01-01 00:00:00";"0";4
97909;"8505199030";"80";"2014-01-01 00:00:00";"1";5
99945;"8505199040";"80";"2016-07-01 00:00:00";"1";5
103623;"8505199050";"80";"2018-01-01 00:00:00";"1";5
104121;"8505199060";"80";"2019-01-01 00:00:00";"1";5
97908;"8505199089";"80";"2014-01-01 00:00:00";"1";5
49761;"8505200000";"80";"1972-01-01 00:00:00";"0";1
49762;"8505200010";"80";"1972-01-01 00:00:00";"1";2
84606;"8505200030";"80";"2006-07-01 00:00:00";"1";2
49763;"8505200090";"80";"1972-01-01 00:00:00";"1";2
49767;"8505900000";"80";"1972-01-01 00:00:00";"0";1
102471;"8505902100";"10";"2017-01-01 00:00:00";"0";2
102472;"8505902100";"80";"2017-01-01 00:00:00";"1";3
102473;"8505902900";"80";"2017-01-01 00:00:00";"0";3
102474;"8505902910";"80";"2017-01-01 00:00:00";"1";4
102475;"8505902930";"80";"2017-01-01 00:00:00";"1";4
102477;"8505902999";"80";"2017-01-01 00:00:00";"1";4
86644;"8505905000";"80";"2007-01-01 00:00:00";"0";2
86645;"8505905010";"80";"2007-01-01 00:00:00";"1";3
86646;"8505905090";"80";"2007-01-01 00:00:00";"1";3
49774;"8505909000";"80";"1972-01-01 00:00:00";"0";2
49775;"8505909010";"80";"1972-01-01 00:00:00";"1";3
49776;"8505909090";"80";"1972-01-01 00:00:00";"1";3
49777;"8506000000";"80";"1972-01-01 00:00:00";"0";0
60424;"8506100000";"80";"1996-01-01 00:00:00";"0";1
60425;"8506101100";"10";"1996-01-01 00:00:00";"0";2
60426;"8506101100";"80";"1996-01-01 00:00:00";"1";3
93270;"8506101800";"80";"2011-01-01 00:00:00";"1";3
60429;"8506109100";"10";"1996-01-01 00:00:00";"0";2
60430;"8506109100";"80";"1996-01-01 00:00:00";"1";3
93271;"8506109800";"80";"2011-01-01 00:00:00";"1";3
60433;"8506300000";"80";"1996-01-01 00:00:00";"1";1
60437;"8506400000";"80";"1996-01-01 00:00:00";"1";1
60441;"8506500000";"80";"1996-01-01 00:00:00";"0";1
60442;"8506501000";"80";"1996-01-01 00:00:00";"0";2
99947;"8506501010";"80";"2016-07-01 00:00:00";"1";3
99946;"8506501090";"80";"2016-07-01 00:00:00";"1";3
60443;"8506503000";"80";"1996-01-01 00:00:00";"0";2
103913;"8506503010";"80";"2018-07-01 00:00:00";"1";3
103912;"8506503090";"80";"2018-07-01 00:00:00";"1";3
60444;"8506509000";"80";"1996-01-01 00:00:00";"0";2
61148;"8506509010";"80";"1996-01-01 00:00:00";"1";3
71200;"8506509030";"80";"2000-01-01 00:00:00";"1";3
62482;"8506509090";"80";"1996-01-01 00:00:00";"1";3
60445;"8506600000";"80";"1996-01-01 00:00:00";"1";1
60449;"8506800000";"80";"1996-01-01 00:00:00";"0";1
60450;"8506800500";"80";"1996-01-01 00:00:00";"1";2
93272;"8506808000";"80";"2011-01-01 00:00:00";"1";2
49832;"8506900000";"80";"1972-01-01 00:00:00";"0";1
96388;"8506900010";"80";"2012-07-01 00:00:00";"1";2
96389;"8506900090";"80";"2012-07-01 00:00:00";"1";2
49833;"8507000000";"80";"1972-01-01 00:00:00";"0";0
49834;"8507100000";"80";"1972-01-01 00:00:00";"0";1
93274;"8507102000";"80";"2011-01-01 00:00:00";"0";2
93275;"8507102010";"80";"2011-01-01 00:00:00";"1";3
104533;"8507102080";"10";"2019-01-01 00:00:00";"0";3
93607;"8507102080";"80";"2011-07-01 00:00:00";"1";4
93606;"8507102099";"80";"2011-07-01 00:00:00";"1";4
93277;"8507108000";"80";"2011-01-01 00:00:00";"0";2
93278;"8507108010";"80";"2011-01-01 00:00:00";"1";3
93279;"8507108090";"80";"2011-01-01 00:00:00";"1";3
49846;"8507200000";"80";"1972-01-01 00:00:00";"0";1
93280;"8507202000";"80";"2011-01-01 00:00:00";"0";2
93281;"8507202010";"80";"2011-01-01 00:00:00";"1";3
93282;"8507202090";"80";"2011-01-01 00:00:00";"1";3
93283;"8507208000";"80";"2011-01-01 00:00:00";"0";2
93284;"8507208010";"80";"2011-01-01 00:00:00";"1";3
93285;"8507208090";"80";"2011-01-01 00:00:00";"1";3
49858;"8507300000";"80";"1972-01-01 00:00:00";"0";1
82622;"8507302000";"80";"2006-01-01 00:00:00";"0";2
82626;"8507302010";"80";"2006-01-01 00:00:00";"1";3
82629;"8507302090";"80";"2006-01-01 00:00:00";"1";3
93286;"8507308000";"80";"2011-01-01 00:00:00";"0";2
93287;"8507308010";"80";"2011-01-01 00:00:00";"1";3
93288;"8507308090";"80";"2011-01-01 00:00:00";"1";3
49866;"8507400000";"80";"1972-01-01 00:00:00";"0";1
82513;"8507400010";"80";"2006-01-01 00:00:00";"1";2
82512;"8507400090";"80";"2006-01-01 00:00:00";"1";2
95901;"8507500000";"80";"2012-01-01 00:00:00";"0";1
95902;"8507500010";"80";"2012-01-01 00:00:00";"1";2
95903;"8507500020";"80";"2012-01-01 00:00:00";"1";2
103914;"8507500040";"80";"2018-07-01 00:00:00";"1";2
95904;"8507500090";"80";"2012-01-01 00:00:00";"1";2
95906;"8507600000";"80";"2012-01-01 00:00:00";"0";1
95913;"8507600010";"80";"2012-01-01 00:00:00";"1";2
99596;"8507600015";"80";"2016-01-01 00:00:00";"1";2
99597;"8507600017";"80";"2016-01-01 00:00:00";"1";2
95912;"8507600020";"80";"2012-01-01 00:00:00";"1";2
99598;"8507600023";"80";"2016-01-01 00:00:00";"1";2
97547;"8507600025";"80";"2013-07-01 00:00:00";"1";2
99599;"8507600027";"80";"2016-01-01 00:00:00";"1";2
95911;"8507600030";"80";"2012-01-01 00:00:00";"1";2
99600;"8507600033";"80";"2016-01-01 00:00:00";"1";2
99601;"8507600037";"80";"2016-01-01 00:00:00";"1";2
99603;"8507600043";"80";"2016-01-01 00:00:00";"1";2
98638;"8507600045";"80";"2015-01-01 00:00:00";"1";2
99602;"8507600047";"80";"2016-01-01 00:00:00";"1";2
96936;"8507600050";"80";"2013-01-01 00:00:00";"1";2
99657;"8507600053";"80";"2016-01-01 00:00:00";"1";2
95910;"8507600060";"80";"2012-01-01 00:00:00";"1";2
96383;"8507600065";"80";"2012-07-01 00:00:00";"1";2
99995;"8507600071";"80";"2016-07-01 00:00:00";"1";2
96384;"8507600075";"80";"2012-07-01 00:00:00";"1";2
95908;"8507600080";"80";"2012-01-01 00:00:00";"1";2
99226;"8507600085";"80";"2015-07-01 00:00:00";"1";2
95907;"8507600090";"80";"2012-01-01 00:00:00";"1";2
49869;"8507800000";"80";"1972-01-01 00:00:00";"0";1
95914;"8507800010";"80";"2012-01-01 00:00:00";"1";2
98639;"8507800020";"80";"2015-01-01 00:00:00";"1";2
95915;"8507800090";"80";"2012-01-01 00:00:00";"1";2
49875;"8507900000";"80";"1972-01-01 00:00:00";"0";1
82515;"8507903000";"80";"2006-01-01 00:00:00";"0";2
82518;"8507903010";"80";"2006-01-01 00:00:00";"1";3
102771;"8507903090";"80";"2017-01-01 00:00:00";"1";3
93289;"8507908000";"80";"2011-01-01 00:00:00";"0";2
93290;"8507908010";"80";"2011-01-01 00:00:00";"1";3
102782;"8507908060";"10";"2012-07-01 00:00:00";"0";3
96406;"8507908060";"80";"2012-07-01 00:00:00";"1";4
96407;"8507908070";"80";"2012-07-01 00:00:00";"1";4
96408;"8507908080";"80";"2012-07-01 00:00:00";"1";4
96404;"8507908099";"80";"2012-07-01 00:00:00";"1";4
86654;"8508000000";"80";"2007-01-01 00:00:00";"0";0
86655;"8508110000";"10";"2007-01-01 00:00:00";"0";1
86656;"8508110000";"80";"2007-01-01 00:00:00";"1";2
86657;"8508190000";"80";"2007-01-01 00:00:00";"1";2
86658;"8508600000";"80";"2007-01-01 00:00:00";"1";1
86659;"8508700000";"80";"2007-01-01 00:00:00";"0";1
93609;"8508700010";"80";"2011-07-01 00:00:00";"1";2
93638;"8508700020";"80";"2011-07-01 00:00:00";"1";2
93608;"8508700090";"80";"2011-07-01 00:00:00";"1";2
49905;"8509000000";"80";"1972-01-01 00:00:00";"0";0
49911;"8509400000";"80";"1972-01-01 00:00:00";"1";1
49912;"8509800000";"80";"1972-01-01 00:00:00";"1";1
49913;"8509900000";"80";"1972-01-01 00:00:00";"1";1
49916;"8510000000";"80";"1972-01-01 00:00:00";"0";0
49917;"8510100000";"80";"1972-01-01 00:00:00";"1";1
49918;"8510200000";"80";"1972-01-01 00:00:00";"1";1
60455;"8510300000";"80";"1996-01-01 00:00:00";"1";1
49919;"8510900000";"80";"1972-01-01 00:00:00";"1";1
49920;"8511000000";"80";"1972-01-01 00:00:00";"0";0
49921;"8511100000";"80";"1972-01-01 00:00:00";"0";1
82523;"8511100010";"80";"2006-01-01 00:00:00";"1";2
82529;"8511100090";"80";"2006-01-01 00:00:00";"1";2
49924;"8511200000";"80";"1972-01-01 00:00:00";"0";1
82524;"8511200010";"80";"2006-01-01 00:00:00";"1";2
82530;"8511200090";"80";"2006-01-01 00:00:00";"1";2
49927;"8511300000";"80";"1972-01-01 00:00:00";"0";1
82525;"8511300010";"80";"2006-01-01 00:00:00";"1";2
99224;"8511300030";"80";"2015-07-01 00:00:00";"1";2
103654;"8511300055";"80";"2018-01-01 00:00:00";"1";2
82531;"8511300090";"80";"2006-01-01 00:00:00";"1";2
49930;"8511400000";"80";"1972-01-01 00:00:00";"0";1
82526;"8511400010";"80";"2006-01-01 00:00:00";"1";2
82532;"8511400090";"80";"2006-01-01 00:00:00";"1";2
49933;"8511500000";"80";"1972-01-01 00:00:00";"0";1
82527;"8511500010";"80";"2006-01-01 00:00:00";"1";2
82533;"8511500090";"80";"2006-01-01 00:00:00";"1";2
49936;"8511800000";"80";"1972-01-01 00:00:00";"0";1
82528;"8511800010";"80";"2006-01-01 00:00:00";"1";2
100555;"8511800020";"80";"2017-01-01 00:00:00";"1";2
82534;"8511800090";"80";"2006-01-01 00:00:00";"1";2
49939;"8511900000";"80";"1972-01-01 00:00:00";"0";1
49940;"8511900010";"80";"1972-01-01 00:00:00";"1";2
49941;"8511900090";"80";"1972-01-01 00:00:00";"1";2
49942;"8512000000";"80";"1972-01-01 00:00:00";"0";0
49943;"8512100000";"80";"1972-01-01 00:00:00";"1";1
49948;"8512200000";"80";"1972-01-01 00:00:00";"0";1
99158;"8512200020";"80";"2015-07-01 00:00:00";"1";2
99949;"8512200030";"80";"2016-07-01 00:00:00";"1";2
99948;"8512200040";"80";"2016-07-01 00:00:00";"1";2
99159;"8512200090";"80";"2015-07-01 00:00:00";"1";2
49949;"8512300000";"80";"1972-01-01 00:00:00";"0";1
86675;"8512301000";"80";"2007-01-01 00:00:00";"1";2
86676;"8512309000";"80";"2007-01-01 00:00:00";"0";2
99160;"8512309010";"80";"2015-07-01 00:00:00";"1";3
99950;"8512309020";"80";"2016-07-01 00:00:00";"1";3
103916;"8512309030";"80";"2018-07-01 00:00:00";"1";3
99161;"8512309090";"80";"2015-07-01 00:00:00";"1";3
49950;"8512400000";"80";"1972-01-01 00:00:00";"0";1
98053;"8512400010";"80";"2014-01-01 00:00:00";"1";2
98054;"8512400090";"80";"2014-01-01 00:00:00";"1";2
49951;"8512900000";"80";"1972-01-01 00:00:00";"0";1
86677;"8512901000";"80";"2007-01-01 00:00:00";"1";2
86678;"8512909000";"80";"2007-01-01 00:00:00";"1";2
49952;"8513000000";"80";"1972-01-01 00:00:00";"0";0
49953;"8513100000";"80";"1972-01-01 00:00:00";"1";1
49954;"8513900000";"80";"1972-01-01 00:00:00";"1";1
49955;"8514000000";"80";"1972-01-01 00:00:00";"0";0
49956;"8514100000";"80";"1972-01-01 00:00:00";"0";1
49957;"8514101000";"80";"1972-01-01 00:00:00";"1";2
68874;"8514108000";"80";"1998-01-01 00:00:00";"0";2
98291;"8514108010";"80";"2014-07-01 00:00:00";"1";3
98292;"8514108090";"80";"2014-07-01 00:00:00";"1";3
49961;"8514200000";"80";"1972-01-01 00:00:00";"0";1
49962;"8514201000";"80";"1972-01-01 00:00:00";"1";2
68877;"8514208000";"80";"1998-01-01 00:00:00";"0";2
99173;"8514208010";"80";"2015-07-01 00:00:00";"1";3
