Commodity,Suffix,Start,End,Description,Indents
42221,5602290000,80,1972-01-01 00:00:00,,Of other textile materials
42225,5603000000,80,1972-01-01 00:00:00,,"Nonwovens, whether or not impregnated, coated, covered or laminated"
42254,5604000000,80,1972-01-01 00:00:00,,"Rubber thread and cord, textile covered; textile yarn, and strip and the like of heading|5404|or 5405, impregnated, coated, covered or sheathed with rubber or plastics"
42260,5604900000,80,1972-01-01 00:00:00,,Other
42268,5606000000,80,1972-01-01 00:00:00,,"Gimped yarn, and strip and the like of heading|5404|or 5405, gimped (other than those of heading|5605|and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn"
42270,5606009100,10,1972-01-01 00:00:00,,Other
42273,5607000000,80,1972-01-01 00:00:00,,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics"
42275,5607210000,10,1972-01-01 00:00:00,,Of sisal or other textile fibres of the genus Agave
42276,5607210000,80,1972-01-01 00:00:00,,Binder or baler twine
42293,5607410000,10,1972-01-01 00:00:00,,Of polyethylene or polypropylene
42295,5607490000,80,1972-01-01 00:00:00,,Other
42296,5607491100,10,1972-01-01 00:00:00,,Measuring more than 50|000|decitex (5|g/m)
42300,5607500000,80,1972-01-01 00:00:00,,Of other synthetic fibres
42301,5607501100,10,1972-01-01 00:00:00,,Of nylon or other polyamides or of polyesters
42302,5607501100,20,1972-01-01 00:00:00,,Measuring more than 50|000|decitex (5|g/m)
42303,5607501100,80,1972-01-01 00:00:00,,Plaited or braided
42304,5607501900,80,1972-01-01 00:00:00,,Other
42305,5607503000,80,1972-01-01 00:00:00,,Measuring 50|000|decitex (5|g/m) or less
42306,5607509000,80,1972-01-01 00:00:00,,Of other synthetic fibres
42307,5607900000,80,1972-01-01 00:00:00,,Other
42311,5608000000,80,1972-01-01 00:00:00,,"Knotted netting of twine, cordage or rope; made-up fishing nets and other made-up nets, of textile materials"
42224,5602900000,80,1972-01-01 00:00:00,,Other
42312,5608110000,10,1972-01-01 00:00:00,,Of man-made textile materials
42313,5608110000,80,1972-01-01 00:00:00,,Made-up fishing nets
42320,5608190000,80,1972-01-01 00:00:00,,Other
42321,5608191100,10,1972-01-01 00:00:00,,Made-up nets
42322,5608191100,20,1972-01-01 00:00:00,,Of nylon or other polyamides
42331,5608900000,80,1972-01-01 00:00:00,,Other
42333,5700000000,80,1971-12-31 00:00:00,,CARPETS AND OTHER TEXTILE FLOOR COVERINGS
42334,5701000000,80,1972-01-01 00:00:00,,"Carpets and other textile floor coverings, knotted, whether or not made up"
42335,5701100000,80,1972-01-01 00:00:00,,Of wool or fine animal hair
42336,5701101000,80,1972-01-01 00:00:00,,Containing a total of more than 10|% by weight of silk or of waste silk other than noil
42343,5701900000,80,1972-01-01 00:00:00,,Of other textile materials
42344,5701901000,80,1972-01-01 00:00:00,,"Of silk, of waste silk other than noil, of synthetic fibres, of yarn of heading|5605|or of textile materials containing metal threads"
42347,5701909000,80,1972-01-01 00:00:00,,Of other textile materials
42350,5702000000,80,1972-01-01 00:00:00,,"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including 'Kelem', 'Schumacks', 'Karamanie' and similar hand-woven rugs"
42353,5702310000,10,1972-01-01 00:00:00,,"Other, of pile construction, not made up"
42354,5702310000,80,1972-01-01 00:00:00,,Of wool or fine animal hair
42361,5702390000,80,1972-01-01 00:00:00,,Of other textile materials
42367,5702410000,10,1972-01-01 00:00:00,,"Other, of pile construction, made up"
42368,5702410000,80,1972-01-01 00:00:00,,Of wool or fine animal hair
42374,5702490000,80,1972-01-01 00:00:00,,Of other textile materials
42388,5702910000,10,1972-01-01 00:00:00,,"Other, not of pile construction, made up"
42390,5702920000,80,1972-01-01 00:00:00,,Of man-made textile materials
42391,5702990000,80,1972-01-01 00:00:00,,Of other textile materials
42396,5703000000,80,1972-01-01 00:00:00,,"Carpets and other textile floor coverings, tufted, whether or not made up"
42400,5703200000,80,1972-01-01 00:00:00,,Of nylon or other polyamides
42324,5608191900,80,1972-01-01 00:00:00,,Other
42407,5703300000,80,1972-01-01 00:00:00,,Of other man-made textile materials
42418,5703900000,80,1972-01-01 00:00:00,,Of other textile materials
42423,5704000000,80,1972-01-01 00:00:00,,"Carpets and other textile floor coverings, of felt, not tufted or flocked, whether or not made up"
42425,5704900000,80,1972-01-01 00:00:00,,Other
42428,5705000000,80,1972-01-01 00:00:00,,"Other carpets and other textile floor coverings, whether or not made up"
42449,5800000000,80,1971-12-31 00:00:00,,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY
42450,5801000000,80,1972-01-01 00:00:00,,"Woven pile fabrics and chenille fabrics, other than fabrics of heading|5802|or 5806"
42452,5801210000,10,1972-01-01 00:00:00,,Of cotton
42453,5801210000,80,1972-01-01 00:00:00,,Uncut weft pile fabrics
42456,5801220000,80,1972-01-01 00:00:00,,Cut corduroy
42459,5801230000,80,1972-01-01 00:00:00,,Other weft pile fabrics
42468,5801260000,80,1972-01-01 00:00:00,,Chenille fabrics
42471,5801310000,10,1972-01-01 00:00:00,,Of man-made fibres
42478,5801900000,80,1972-01-01 00:00:00,,Of other textile materials
42480,5801909000,80,1972-01-01 00:00:00,,Other
42484,5802000000,80,1972-01-01 00:00:00,,"Terry towelling and similar woven terry fabrics, other than narrow fabrics of heading|5806; tufted textile fabrics, other than products of heading|5703"
42485,5802110000,10,1972-01-01 00:00:00,,"Terry towelling and similar woven terry fabrics, of cotton"
42492,5803000000,80,1972-01-01 00:00:00,,"Gauze, other than narrow fabrics of heading|5806"
42503,5804000000,80,1972-01-01 00:00:00,,"Tulles and other net fabrics, not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, other than fabrics of headings|6002|to 6006"
42504,5804100000,80,1972-01-01 00:00:00,,Tulles and other net fabrics
42509,5804210000,10,1972-01-01 00:00:00,,Mechanically made lace
42518,5806000000,80,1972-01-01 00:00:00,,"Narrow woven fabrics, other than goods of heading|5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)"
42519,5806100000,80,1972-01-01 00:00:00,,Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics
42523,5806310000,10,1972-01-01 00:00:00,,Other woven fabrics
42527,5806320000,80,1972-01-01 00:00:00,,Of man-made fibres
42530,5806390000,80,1972-01-01 00:00:00,,Of other textile materials
42533,5806400000,80,1972-01-01 00:00:00,,Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)
42536,5807000000,80,1972-01-01 00:00:00,,"Labels, badges and similar articles of textile materials, in the piece, in strips or cut to shape or size, not embroidered"
42537,5807100000,80,1972-01-01 00:00:00,,Woven
42540,5807900000,80,1972-01-01 00:00:00,,Other
42541,5807901000,80,1972-01-01 00:00:00,,Of felt or nonwovens
42547,5808000000,80,1972-01-01 00:00:00,,"Braids in the piece; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles"
42551,5810000000,80,1972-01-01 00:00:00,,"Embroidery in the piece, in strips or in motifs"
42552,5810100000,80,1972-01-01 00:00:00,,Embroidery without visible ground
42553,5810101000,80,1972-01-01 00:00:00,,Of a value exceeding €|35/kg (net weight)
42556,5810109000,80,1972-01-01 00:00:00,,Other
42559,5810910000,10,1972-01-01 00:00:00,,Other embroidery
42560,5810910000,80,1972-01-01 00:00:00,,Of cotton
42513,5804290000,80,1972-01-01 00:00:00,,Of other textile materials
42561,5810911000,80,1972-01-01 00:00:00,,"Of a value exceeding €|17,50/kg (net weight)"
42564,5810919000,80,1972-01-01 00:00:00,,Other
42567,5810920000,80,1972-01-01 00:00:00,,Of man-made fibres
42568,5810921000,80,1972-01-01 00:00:00,,"Of a value exceeding €|17,50/kg (net weight)"
42571,5810929000,80,1972-01-01 00:00:00,,Other
42574,5810990000,80,1972-01-01 00:00:00,,Of other textile materials
42575,5810991000,80,1972-01-01 00:00:00,,"Of a value exceeding €|17,50/kg (net weight)"
42578,5810999000,80,1972-01-01 00:00:00,,Other
42581,5811000000,80,1972-01-01 00:00:00,,"Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading|5810"
42601,5900000000,80,1971-12-31 00:00:00,,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE"
42602,5901000000,80,1972-01-01 00:00:00,,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like; tracing cloth; prepared painting canvas; buckram and similar stiffened textile fabrics of a kind used for hat foundations"
42605,5902000000,80,1972-01-01 00:00:00,,"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose rayon"
42606,5902100000,80,1972-01-01 00:00:00,,Of nylon or other polyamides
42609,5902200000,80,1972-01-01 00:00:00,,Of polyesters
42612,5902900000,80,1972-01-01 00:00:00,,Other
42615,5903000000,80,1972-01-01 00:00:00,,"Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading|5902"
42616,5903100000,80,1972-01-01 00:00:00,,With poly(vinyl chloride)
42618,5903109000,80,1972-01-01 00:00:00,,"Coated, covered or laminated"
42621,5903200000,80,1972-01-01 00:00:00,,With polyurethane
42623,5903209000,80,1972-01-01 00:00:00,,"Coated, covered or laminated"
42626,5903900000,80,1972-01-01 00:00:00,,Other
42628,5903909100,10,1972-01-01 00:00:00,,"Coated, covered or laminated"
42630,5903909900,80,1972-01-01 00:00:00,,Other
42634,5904000000,80,1972-01-01 00:00:00,,"Linoleum, whether or not cut to shape; floor coverings consisting of a coating or covering applied on a textile backing, whether or not cut to shape"
42641,5905000000,80,1972-01-01 00:00:00,,Textile wall coverings
42648,5905007000,80,1972-01-01 00:00:00,,Of man-made fibres
42655,5905009000,80,1972-01-01 00:00:00,,Other
42659,5906000000,80,1972-01-01 00:00:00,,"Rubberised textile fabrics, other than those of heading|5902"
42663,5906910000,10,1972-01-01 00:00:00,,Other
42665,5906990000,80,1972-01-01 00:00:00,,Other
42667,5906999000,80,1972-01-01 00:00:00,,Other
42668,5907000000,80,1972-01-01 00:00:00,,"Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio backcloths or the like"
42672,5909000000,80,1972-01-01 00:00:00,,"Textile hosepiping and similar textile tubing, with or without lining, armour or accessories of other materials"
42622,5903201000,80,1972-01-01 00:00:00,,Impregnated
42625,5903209090,80,1972-01-01 00:00:00,,Other
42676,5911000000,80,1972-01-01 00:00:00,,"Textile products and articles, for technical uses, specified in note|7|to this chapter"
42677,5911100000,80,1972-01-01 00:00:00,,"Textile fabrics, felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of velvet impregnated with rubber, for covering weaving spindles (weaving beams)"
42681,5911200000,80,1972-01-01 00:00:00,,"Bolting cloth, whether or not made up"
42685,5911310000,10,1972-01-01 00:00:00,,"Textile fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines (for example, for pulp or asbestos-cement)"
42686,5911310000,80,1972-01-01 00:00:00,,Weighing less than 650|g/m$2
42687,5911311100,10,1972-01-01 00:00:00,,Of silk or man-made fibres
42691,5911320000,80,1972-01-01 00:00:00,,Weighing 650|g/m$2|or more
42695,5911900000,80,1972-01-01 00:00:00,,Other
59898,5211491000,80,1996-01-01 00:00:00,,Jacquard fabrics
59899,5407610000,10,1996-01-01 00:00:00,,"Other woven fabrics, containing 85|% or more by weight of polyester filaments"
59900,5407610000,80,1996-01-01 00:00:00,,Containing 85|% or more by weight of non-textured polyester filaments
42680,5911100090,80,1972-01-01 00:00:00,,Other
59905,5407690000,80,1996-01-01 00:00:00,,Other
59908,5603110000,10,1996-01-01 00:00:00,,Of man-made filaments
59909,5603110000,80,1996-01-01 00:00:00,,Weighing not more than 25|g/m$2
59910,5603111000,80,1996-01-01 00:00:00,,Coated or covered
59911,5603119000,80,1996-01-01 00:00:00,,Other
59912,5603120000,80,1996-01-01 00:00:00,,Weighing more than 25|g/m$2|but not more than 70|g/m$2
59913,5603121000,80,1996-01-01 00:00:00,,Coated or covered
59914,5603129000,80,1996-01-01 00:00:00,,Other
59915,5603130000,80,1996-01-01 00:00:00,,Weighing more than 70|g/m$2|but not more than 150|g/m$2
59916,5603131000,80,1996-01-01 00:00:00,,Coated or covered
59917,5603139000,80,1996-01-01 00:00:00,,Other
59918,5603140000,80,1996-01-01 00:00:00,,Weighing more than 150|g/m$2
59919,5603141000,80,1996-01-01 00:00:00,,Coated or covered
59920,5603149000,80,1996-01-01 00:00:00,,Other
59921,5603910000,10,1996-01-01 00:00:00,,Other
59922,5603910000,80,1996-01-01 00:00:00,,Weighing not more than 25|g/m$2
59923,5603911000,80,1996-01-01 00:00:00,,Coated or covered
59924,5603919000,80,1996-01-01 00:00:00,,Other
59925,5603920000,80,1996-01-01 00:00:00,,Weighing more than 25|g/m$2|but not more than 70|g/m$2
59926,5603921000,80,1996-01-01 00:00:00,,Coated or covered
59927,5603929000,80,1996-01-01 00:00:00,,Other
59928,5603930000,80,1996-01-01 00:00:00,,Weighing more than 70|g/m$2|but not more than 150|g/m$2
59930,5603939000,80,1996-01-01 00:00:00,,Other
59931,5603940000,80,1996-01-01 00:00:00,,Weighing more than 150|g/m$2
59933,5603949000,80,1996-01-01 00:00:00,,Other
59903,5407615000,80,1996-01-01 00:00:00,,Of yarns of different colours
70258,5208121600,10,1999-01-01 00:00:00,,"Plain weave, weighing more than 100|g/m$2|but not more than 130|g/m$2|and of a width"
70262,5208129600,10,1999-01-01 00:00:00,,"Plain weave, weighing more than 130|g/m$2|and of a width"
70266,5208221600,10,1999-01-01 00:00:00,,"Plain weave, weighing more than 100|g/m$2|but not more than 130|g/m$2|and of a width"
70268,5208229600,10,1999-01-01 00:00:00,,"Plain weave, weighing more than 130|g/m$2|and of a width"
70270,5208321600,10,1999-01-01 00:00:00,,"Plain weave, weighing more than 100|g/m$2|but not more than 130|g/m$2|and of a width"
70272,5208329600,10,1999-01-01 00:00:00,,"Plain weave, weighing more than 130|g/m$2|and of a width"
70275,5308901200,10,1999-01-01 00:00:00,,Ramie yarn
70284,5905003000,10,1999-01-01 00:00:00,,Other
70378,5705003000,80,1999-01-01 00:00:00,,Of man-made textile materials
70440,5306101000,10,1999-01-01 00:00:00,,Not put up for retail sale
70441,5306101000,80,1999-01-01 00:00:00,,"Measuring 833,3|decitex or more (not exceeding 12|metric number)"
70444,5306103000,80,1999-01-01 00:00:00,,"Measuring less than 833,3|decitex but not less than 277,8|decitex (exceeding 12|metric number but not exceeding 36|metric number)"
73852,5102110000,10,2002-01-01 00:00:00,,Fine animal hair
73854,5102190000,80,2002-01-01 00:00:00,,Other
73859,5105310000,10,2002-01-01 00:00:00,,"Fine animal hair, carded or combed"
73871,5607909000,80,2002-01-01 00:00:00,,Other
80870,5401101200,10,2005-01-01 00:00:00,,Not put up for retail sale
80871,5401101200,20,2005-01-01 00:00:00,,Core yarn
80965,5401101600,10,2005-01-01 00:00:00,,Other
83634,5208520011,10,2006-01-01 00:00:00,,Manufactured on handlooms
83637,5208520091,10,2006-01-01 00:00:00,,Other
86686,5208591000,80,2007-01-01 00:00:00,,"3-thread or 4-thread twill, including cross twill"
86687,5208591011,10,2007-01-01 00:00:00,,Manufactured on handlooms
86690,5208591091,10,2007-01-01 00:00:00,,Other
86693,5208599000,80,2007-01-01 00:00:00,,Other
86694,5208599011,10,2007-01-01 00:00:00,,Manufactured on handlooms
86697,5208599091,10,2007-01-01 00:00:00,,Other
86783,5211200000,80,2007-01-01 00:00:00,,Bleached
86854,5402110000,10,2007-01-01 00:00:00,,"High tenacity yarn of nylon or other polyamides, whether or not textured"
86874,5402440000,10,2007-01-01 00:00:00,,"Other yarn, single, untwisted or with a twist not exceeding 50|turns per metre"
86875,5402450000,80,2007-01-01 00:00:00,,"Other, of nylon or other polyamides"
86880,5402470000,80,2007-01-01 00:00:00,,"Other, of polyesters"
86902,5403320011,10,2007-01-01 00:00:00,,With a twist not exceeding|250|turns per metre
86905,5403330011,10,2007-01-01 00:00:00,,"Single, untwisted or with a twist not exceeding|250|turns per metre"
86934,5404110000,10,2007-01-01 00:00:00,,Monofilament
86937,5404190000,80,2007-01-01 00:00:00,,Other
86967,5503110000,10,2007-01-01 00:00:00,,Of nylon or other polyamides
86968,5503110000,80,2007-01-01 00:00:00,,Of aramids
86999,5514300000,80,2007-01-01 00:00:00,,Of yarns of different colours
87021,5604901000,80,2007-01-01 00:00:00,,"High-tenacity yarn of polyesters, of nylon or other polyamides or of viscose rayon, impregnated or coated"
87025,5604909000,80,2007-01-01 00:00:00,,Other
87033,5607902000,80,2007-01-01 00:00:00,,Of abaca (Manila hemp or Musa textilis Nee) or other hard (leaf) fibres; of jute or other textile bast fibres of heading|5303
87080,5702500000,80,2007-01-01 00:00:00,,"Other, not of pile construction, not made up"
87084,5702503100,10,2007-01-01 00:00:00,,Of man-made textile materials
87092,5702509000,80,2007-01-01 00:00:00,,Of other textile materials
87124,5803001000,80,2007-01-01 00:00:00,,Of cotton
87126,5803001091,10,2007-01-01 00:00:00,,Other
87129,5803003000,80,2007-01-01 00:00:00,,Of silk or silk waste
87132,5803009000,80,2007-01-01 00:00:00,,Other
89667,5703908000,80,2008-01-01 00:00:00,,Other
89674,5703201200,10,2008-01-01 00:00:00,,Printed
89675,5703209200,10,2008-01-01 00:00:00,,Other
89676,5703301200,10,2008-01-01 00:00:00,,Of polypropylene
89677,5703308200,10,2008-01-01 00:00:00,,Other
89685,5703902000,80,2008-01-01 00:00:00,,"Tiles, having a maximum surface area of 1|m$2"
90620,5602103800,80,2009-01-01 00:00:00,,Of other textile materials
88799,5407100010,80,2008-01-01 00:00:00,,"Textile fabric, consisting of warp filament yarns of polyamide-6,6|and weft filament yarns of polyamide-6,6, polyurethane and a copolymer of terephthalic acid, p-phenylenediamine and 3,4'-oxybis (phenyleneamine)"
91336,5811000093,10,2009-07-01 00:00:00,,Other
91715,5911321100,10,2010-01-01 00:00:00,,Of silk or man-made fibres
93013,5705008000,80,2011-01-01 00:00:00,,Of other textile materials
93017,5705008031,10,2011-01-01 00:00:00,,"Of sisal, of other fibres of the genus Agave or of Manila hemp"
93020,5705008091,10,2011-01-01 00:00:00,,Other
95694,5801270000,80,2012-01-01 00:00:00,,Warp pile fabrics
96946,5607509091,10,2013-03-01 00:00:00,,Other
102379,5704200000,80,2017-01-01 00:00:00,,"Tiles, having a maximum surface area exceeding 0,3|m$2, but not exceeding 1|m$2"
102381,5911909900,80,2017-01-01 00:00:00,,Other
102385,5911909100,10,2017-01-01 00:00:00,,Other
40858,5002000000,80,1972-01-01 00:00:00,,Raw silk (not thrown)
40864,5004001010,80,1972-01-01 00:00:00,,Yarn spun entirely from silk
40865,5004001090,80,1972-01-01 00:00:00,,Other
40866,5004009000,80,1972-01-01 00:00:00,,Other
40871,5005001010,80,1972-01-01 00:00:00,,"Yarn spun entirely from silk waste (noil), not put up for retail sale"
40872,5005001090,80,1972-01-01 00:00:00,,Other
40874,5005009010,80,1972-01-01 00:00:00,,"Yarn spun entirely from silk waste (noil), not put up for retail sale"
40875,5005009090,80,1972-01-01 00:00:00,,Other
40877,5006001000,80,1972-01-01 00:00:00,,Silk yarn
40878,5006009000,80,1972-01-01 00:00:00,,Yarn spun from noil or other silk waste; silkworm gut
40881,5007100010,80,1972-01-01 00:00:00,,Manufactured on handlooms
40895,5007201110,80,1994-01-01 00:00:00,,Manufactured on handlooms
40900,5007201910,80,1994-01-01 00:00:00,,Manufactured on handlooms
40906,5007202110,80,1972-01-01 00:00:00,,Manufactured on handlooms
40920,5007204110,80,1972-01-01 00:00:00,,Manufactured on handlooms
40921,5007204190,80,1972-01-01 00:00:00,,Other
40924,5007205110,80,1972-01-01 00:00:00,,Manufactured on handlooms
40925,5007205190,80,1972-01-01 00:00:00,,Other
40927,5007205910,80,1972-01-01 00:00:00,,Manufactured on handlooms
40928,5007205990,80,1972-01-01 00:00:00,,Other
40931,5007206110,80,1972-01-01 00:00:00,,Manufactured on handlooms
40934,5007206910,80,1972-01-01 00:00:00,,Manufactured on handlooms
40935,5007206990,80,1972-01-01 00:00:00,,Other
40937,5007207110,80,1972-01-01 00:00:00,,Manufactured on handlooms
40938,5007207190,80,1972-01-01 00:00:00,,Other
40941,5007901010,80,1972-01-01 00:00:00,,Manufactured on handlooms
40942,5007901090,80,1972-01-01 00:00:00,,Other
40944,5007903010,80,1972-01-01 00:00:00,,Manufactured on handlooms
40945,5007903090,80,1972-01-01 00:00:00,,Other
40947,5007905010,80,1972-01-01 00:00:00,,Manufactured on handlooms
40948,5007905090,80,1972-01-01 00:00:00,,Other
40950,5007909010,80,1972-01-01 00:00:00,,Manufactured on handlooms
40951,5007909090,80,1972-01-01 00:00:00,,Other
40955,5101110000,80,1972-01-01 00:00:00,,Shorn wool
40956,5101190000,80,1972-01-01 00:00:00,,Other
40958,5101210000,80,1972-01-01 00:00:00,,Shorn wool
40959,5101290000,80,1972-01-01 00:00:00,,Other
40960,5101300000,80,1972-01-01 00:00:00,,Carbonised
40967,5102200000,80,1972-01-01 00:00:00,,Coarse animal hair
40970,5103101000,80,1972-01-01 00:00:00,,Not carbonised
40971,5103109000,80,1972-01-01 00:00:00,,Carbonised
40972,5103200000,80,1972-01-01 00:00:00,,Other waste of wool or of fine animal hair
40977,5103300000,80,1972-01-01 00:00:00,,Waste of coarse animal hair
40978,5104000000,80,1972-01-01 00:00:00,,Garnetted stock of wool or of fine or coarse animal hair
40980,5105100000,80,1972-01-01 00:00:00,,Carded wool
40982,5105210000,80,1972-01-01 00:00:00,,Combed wool in fragments
40983,5105290000,80,1972-01-01 00:00:00,,Other
40987,5105400000,80,1972-01-01 00:00:00,,"Coarse animal hair, carded or combed"
40990,5106101000,80,1972-01-01 00:00:00,,Unbleached
40991,5106109000,80,1972-01-01 00:00:00,,Other
40998,5106209900,80,1972-01-01 00:00:00,,Other
41001,5107101000,80,1972-01-01 00:00:00,,Unbleached
41002,5107109000,80,1972-01-01 00:00:00,,Other
41005,5107201000,80,1972-01-01 00:00:00,,Unbleached
41006,5107203000,80,1972-01-01 00:00:00,,Other
41009,5107205100,80,1972-01-01 00:00:00,,Unbleached
41010,5107205900,80,1972-01-01 00:00:00,,Other
41012,5107209100,80,1972-01-01 00:00:00,,Unbleached
41013,5107209900,80,1972-01-01 00:00:00,,Other
41016,5108101000,80,1972-01-01 00:00:00,,Unbleached
41017,5108109000,80,1972-01-01 00:00:00,,Other
41019,5108201000,80,1972-01-01 00:00:00,,Unbleached
41020,5108209000,80,1972-01-01 00:00:00,,Other
41023,5109101000,80,1972-01-01 00:00:00,,"In balls, hanks or skeins, of a weight exceeding 125|g but not exceeding 500|g"
41024,5109109000,80,1972-01-01 00:00:00,,Other
41025,5109900000,80,1972-01-01 00:00:00,,Other
41028,5110000000,80,1972-01-01 00:00:00,,"Yarn of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale"
41031,5111110000,80,1972-01-01 00:00:00,,Of a weight not exceeding 300|g/m$2
41032,5111190000,80,1972-01-01 00:00:00,,Other
41035,5111200000,80,1972-01-01 00:00:00,,"Other, mixed mainly or solely with man-made filaments"
41037,5111301000,80,1972-01-01 00:00:00,,Of a weight not exceeding 300|g/m$2
41041,5111901000,80,1972-01-01 00:00:00,,Containing a total of more than 10|% by weight of textile materials of Chapter|50
41043,5111909100,80,1972-01-01 00:00:00,,Of a weight not exceeding 300|g/m$2
41048,5112110000,80,1972-01-01 00:00:00,,Of a weight not exceeding 200|g/m$2
41049,5112190000,80,1972-01-01 00:00:00,,Other
41052,5112200000,80,1972-01-01 00:00:00,,"Other, mixed mainly or solely with man-made filaments"
41054,5112301000,80,1972-01-01 00:00:00,,Of a weight not exceeding 200|g/m$2
41058,5112901000,80,1972-01-01 00:00:00,,Containing a total of more than 10|% by weight of textile materials of Chapter|50
41060,5112909100,80,1972-01-01 00:00:00,,Of a weight not exceeding 200|g/m$2
41063,5113000000,80,1972-01-01 00:00:00,,Woven fabrics of coarse animal hair or of horsehair
41066,5201001000,80,1972-01-01 00:00:00,,Rendered absorbent or bleached
41069,5202100000,80,1972-01-01 00:00:00,,Yarn waste (including thread waste)
41071,5202910000,80,1972-01-01 00:00:00,,Garnetted stock
41072,5202990000,80,1972-01-01 00:00:00,,Other
41073,5203000000,80,1972-01-01 00:00:00,,"Cotton, carded or combed"
41076,5204110000,80,1972-01-01 00:00:00,,Containing 85|% or more by weight of cotton
41077,5204190000,80,1972-01-01 00:00:00,,Other
41078,5204200000,80,1972-01-01 00:00:00,,Put up for retail sale
41081,5205110000,80,1972-01-01 00:00:00,,"Measuring 714,29|decitex or more (not exceeding 14|metric number)"
41082,5205120000,80,1972-01-01 00:00:00,,"Measuring less than 714,29|decitex but not less than 232,56|decitex (exceeding 14|metric number but not exceeding 43|metric number)"
41083,5205130000,80,1972-01-01 00:00:00,,"Measuring less than 232,56|decitex but not less than 192,31|decitex (exceeding 43|metric number but not exceeding 52|metric number)"
41084,5205140000,80,1972-01-01 00:00:00,,"Measuring less than 192,31|decitex but not less than 125|decitex (exceeding 52|metric number but not exceeding 80|metric number)"
41086,5205151000,80,1972-01-01 00:00:00,,"Measuring less than 125|decitex but not less than 83,33|decitex (exceeding 80|metric number but not exceeding 120|metric number)"
41087,5205159000,80,1972-01-01 00:00:00,,"Measuring less than 83,33|decitex (exceeding 120|metric number)"
41089,5205210000,80,1972-01-01 00:00:00,,"Measuring 714,29|decitex or more (not exceeding 14|metric number)"
41090,5205220000,80,1972-01-01 00:00:00,,"Measuring less than 714,29|decitex but not less than 232,56|decitex (exceeding 14|metric number but not exceeding 43|metric number)"
41091,5205230000,80,1972-01-01 00:00:00,,"Measuring less than 232,56|decitex but not less than 192,31|decitex (exceeding 43|metric number but not exceeding 52|metric number)"
41092,5205240000,80,1972-01-01 00:00:00,,"Measuring less than 192,31|decitex but not less than 125|decitex (exceeding 52|metric number but not exceeding 80|metric number)"
41099,5205320000,80,1972-01-01 00:00:00,,"Measuring per single yarn less than 714,29|decitex but not less than 232,56|decitex (exceeding 14|metric number but not exceeding 43|metric number per single yarn)"
41100,5205330000,80,1972-01-01 00:00:00,,"Measuring per single yarn less than 232,56|decitex but not less than 192,31|decitex (exceeding 43|metric number but not exceeding 52|metric number per single yarn)"
41101,5205340000,80,1972-01-01 00:00:00,,"Measuring per single yarn less than 192,31|decitex but not less than 125|decitex (exceeding 52|metric number but not exceeding 80|metric number per single yarn)"
41102,5205350000,80,1972-01-01 00:00:00,,Measuring per single yarn less than 125|decitex (exceeding 80|metric number per single yarn)
41106,5205410000,80,1972-01-01 00:00:00,,"Measuring per single yarn 714,29|decitex or more (not exceeding 14|metric number per single yarn)"
41107,5205420000,80,1972-01-01 00:00:00,,"Measuring per single yarn less than 714,29|decitex but not less than 232,56|decitex (exceeding 14|metric number but not exceeding 43|metric number per single yarn)"
41108,5205430000,80,1972-01-01 00:00:00,,"Measuring per single yarn less than 232,56|decitex but not less than 192,31|decitex (exceeding 43|metric number but not exceeding 52|metric number per single yarn)"
41109,5205440000,80,1972-01-01 00:00:00,,"Measuring per single yarn less than 192,31|decitex but not less than 125|decitex (exceeding 52|metric number but not exceeding 80|metric number per single yarn)"
41116,5206110000,80,1972-01-01 00:00:00,,"Measuring 714,29|decitex or more (not exceeding 14|metric number)"
41117,5206120000,80,1972-01-01 00:00:00,,"Measuring less than 714,29|decitex but not less than 232,56|decitex (exceeding 14|metric number but not exceeding 43|metric number)"
