Commodity,Suffix,Start,End,Description,Indents
47051,7612900000,80,1972-01-01 00:00:00,,Other
47056,7613000000,80,1972-01-01 00:00:00,,Aluminium containers for compressed or liquefied gas
47059,7614000000,80,1972-01-01 00:00:00,,"Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated"
47064,7615000000,80,1972-01-01 00:00:00,,"Table, kitchen or other household articles and parts thereof, of aluminium; pot scourers and scouring or polishing pads, gloves and the like, of aluminium; sanitary ware and parts thereof, of aluminium"
47069,7616000000,80,1972-01-01 00:00:00,,Other articles of aluminium
47070,7616100000,80,1972-01-01 00:00:00,,"Nails, tacks, staples (other than those of heading|8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers and similar articles"
47072,7616100091,10,1972-01-01 00:00:00,,Other
47089,7800000000,80,1971-12-31 00:00:00,,LEAD AND ARTICLES THEREOF
47090,7801000000,80,1972-01-01 00:00:00,,Unwrought lead
47092,7801910000,10,1972-01-01 00:00:00,,Other
47093,7801910000,80,1972-01-01 00:00:00,,Containing by weight antimony as the principal other element
47094,7801990000,80,1972-01-01 00:00:00,,Other
47103,7804000000,80,1972-01-01 00:00:00,,"Lead plates, sheets, strip and foil; lead powders and flakes"
47104,7804110000,10,1972-01-01 00:00:00,,"Plates, sheets, strip and foil"
47109,7806000000,80,1972-01-01 00:00:00,,Other articles of lead
47112,7900000000,80,1971-12-31 00:00:00,,ZINC AND ARTICLES THEREOF
47113,7901000000,80,1972-01-01 00:00:00,,Unwrought zinc
47114,7901110000,10,1972-01-01 00:00:00,,"Zinc, not alloyed"
47116,7901120000,80,1972-01-01 00:00:00,,"Containing by weight less than 99,99|% of zinc"
47122,7903000000,80,1972-01-01 00:00:00,,"Zinc dust, powders and flakes"
54945,7228304100,10,1995-01-01 00:00:00,,"Containing by weight 0,9|% or more but not more than 1,15|% of carbon, 0,5|% or more but not more than 2|% of chromium and, if present, not more than 0,5|% of molybdenum"
55134,7204211000,80,1995-01-01 00:00:00,,Containing by weight 8|% or more of nickel
55135,7204219000,80,1995-01-01 00:00:00,,Other
55139,7228304100,80,1995-01-01 00:00:00,,Of circular cross-section of a diameter of 80|mm or more
55141,7228304900,80,1995-01-01 00:00:00,,Other
56395,7307221000,80,1995-01-01 00:00:00,,Sleeves
56396,7307229000,80,1995-01-01 00:00:00,,Elbows and bends
56397,7307921000,80,1995-01-01 00:00:00,,Sleeves
56398,7307929000,80,1995-01-01 00:00:00,,Elbows and bends
59956,7003120000,10,1996-01-01 00:00:00,,Non-wired sheets
59957,7003120000,80,1996-01-01 00:00:00,,"Coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer"
59959,7003129100,10,1996-01-01 00:00:00,,Other
59962,7004200000,80,1996-01-01 00:00:00,,"Glass, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer"
59964,7004209100,10,1996-01-01 00:00:00,,Other
59968,7005102500,10,1996-01-01 00:00:00,,"Other, of a thickness"
60018,7019110000,10,1996-01-01 00:00:00,,"Slivers, rovings, yarn and chopped strands"
60020,7019120000,80,1996-01-01 00:00:00,,Rovings
60021,7019190000,80,1996-01-01 00:00:00,,Other
60022,7019191000,80,1996-01-01 00:00:00,,Of filaments
60024,7019400000,80,1996-01-01 00:00:00,,Woven fabrics of rovings
60025,7019510000,10,1996-01-01 00:00:00,,Other woven fabrics
60026,7019510000,80,1996-01-01 00:00:00,,Of a width not exceeding 30|cm
60029,7019520000,80,1996-01-01 00:00:00,,"Of a width exceeding 30|cm, plain weave, weighing less than 250|g/m$2, of filaments measuring per single yarn not more than 136|tex"
60030,7019590000,80,1996-01-01 00:00:00,,Other
55144,7314209000,80,1995-01-01 00:00:00,,Other
60033,7201500000,80,1996-01-01 00:00:00,,Alloy pig iron; spiegeleisen
60037,7208250000,10,1996-01-01 00:00:00,,"Other, in coils, not further worked than hot-rolled, pickled"
60041,7208360000,10,1996-01-01 00:00:00,,"Other, in coils, not further worked than hot-rolled"
60043,7208370000,80,1996-01-01 00:00:00,,"Of a thickness of 4,75|mm or more but not exceeding 10|mm"
60046,7208380000,80,1996-01-01 00:00:00,,"Of a thickness of 3|mm or more but less than 4,75|mm"
60049,7208390000,80,1996-01-01 00:00:00,,Of a thickness of less than 3|mm
60052,7208400000,80,1996-01-01 00:00:00,,"Not in coils, not further worked than hot-rolled, with patterns in relief"
60055,7208510000,10,1996-01-01 00:00:00,,"Other, not in coils, not further worked than hot-rolled"
60056,7208510000,80,1996-01-01 00:00:00,,Of a thickness exceeding 10|mm
60061,7208519100,10,1996-01-01 00:00:00,,"Of a thickness exceeding 10|mm but not exceeding 15|mm, of a width of"
60062,7208519100,80,1996-01-01 00:00:00,,2|050|mm or more
60064,7208520000,80,1996-01-01 00:00:00,,"Of a thickness of 4,75|mm or more but not exceeding 10|mm"
60069,7208530000,80,1996-01-01 00:00:00,,"Of a thickness of 3|mm or more but less than 4,75|mm"
60075,7209150000,10,1996-01-01 00:00:00,,"In coils, not further worked than cold-rolled (cold-reduced)"
60076,7209150000,80,1996-01-01 00:00:00,,Of a thickness of 3|mm or more
60077,7209160000,80,1996-01-01 00:00:00,,Of a thickness exceeding 1|mm but less than 3|mm
60080,7209170000,80,1996-01-01 00:00:00,,"Of a thickness of 0,5|mm or more but not exceeding 1|mm"
60083,7209180000,80,1996-01-01 00:00:00,,"Of a thickness of less than 0,5|mm"
60085,7209189100,10,1996-01-01 00:00:00,,Other
60087,7209189900,80,1996-01-01 00:00:00,,"Of a thickness of less than 0,35|mm"
60088,7209250000,10,1996-01-01 00:00:00,,"Not in coils, not further worked than cold-rolled (cold-reduced)"
60089,7209250000,80,1996-01-01 00:00:00,,Of a thickness of 3|mm or more
60090,7209260000,80,1996-01-01 00:00:00,,Of a thickness exceeding 1|mm but less than 3|mm
60093,7209270000,80,1996-01-01 00:00:00,,"Of a thickness of 0,5|mm or more but not exceeding 1|mm"
60096,7209280000,80,1996-01-01 00:00:00,,"Of a thickness of less than 0,5|mm"
60099,7210300000,80,1996-01-01 00:00:00,,Electrolytically plated or coated with zinc
60102,7210610000,10,1996-01-01 00:00:00,,Plated or coated with aluminium
60103,7210610000,80,1996-01-01 00:00:00,,Plated or coated with aluminium-zinc alloys
60106,7210690000,80,1996-01-01 00:00:00,,Other
60110,7211130000,10,1996-01-01 00:00:00,,Not further worked than hot-rolled
60112,7211140000,80,1996-01-01 00:00:00,,"Other, of a thickness of 4,75|mm or more"
60117,7211230000,10,1996-01-01 00:00:00,,Not further worked than cold-rolled (cold-reduced)
60118,7211230000,80,1996-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
60129,7212200000,80,1996-01-01 00:00:00,,Electrolytically plated or coated with zinc
60137,7213910000,10,1996-01-01 00:00:00,,Other
60138,7213910000,80,1996-01-01 00:00:00,,Of circular cross-section measuring less than 14|mm in diameter
60141,7213914100,10,1996-01-01 00:00:00,,Other
60146,7213990000,80,1996-01-01 00:00:00,,Other
60149,7214910000,10,1996-01-01 00:00:00,,Other
60150,7214910000,80,1996-01-01 00:00:00,,Of rectangular (other than square) cross-section
60151,7214911000,80,1996-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
60152,7214919000,80,1996-01-01 00:00:00,,"Containing by weight 0,25|% or more of carbon"
60153,7214990000,80,1996-01-01 00:00:00,,Other
60154,7214991000,10,1996-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
60155,7214991000,80,1996-01-01 00:00:00,,Of a type used for concrete reinforcement
60156,7214993100,10,1996-01-01 00:00:00,,"Other, of circular cross-section measuring in diameter"
60166,7215500000,80,1996-01-01 00:00:00,,"Other, not further worked than cold-formed or cold-finished"
60167,7215501100,10,1996-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
60172,7216610000,10,1996-01-01 00:00:00,,"Angles, shapes and sections, not further worked than cold-formed or cold-finished"
60173,7216610000,80,1996-01-01 00:00:00,,Obtained from flat-rolled products
60177,7216910000,10,1996-01-01 00:00:00,,Other
60178,7216910000,80,1996-01-01 00:00:00,,Cold-formed or cold-finished from flat-rolled products
60185,7216990000,80,1996-01-01 00:00:00,,Other
60188,7217100000,80,1996-01-01 00:00:00,,"Not plated or coated, whether or not polished"
60189,7217101000,10,1996-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
60191,7217103100,10,1996-01-01 00:00:00,,"With a maximum cross-sectional dimension of 0,8|mm or more"
60195,7217109000,80,1996-01-01 00:00:00,,"Containing by weight 0,6|% or more of carbon"
60196,7217200000,80,1996-01-01 00:00:00,,Plated or coated with zinc
60197,7217201000,10,1996-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
60201,7217209000,80,1996-01-01 00:00:00,,"Containing by weight 0,6|% or more of carbon"
60202,7217300000,80,1996-01-01 00:00:00,,Plated or coated with other base metals
60212,7217900000,80,1996-01-01 00:00:00,,Other
60218,7218910000,10,1996-01-01 00:00:00,,Other
60219,7218910000,80,1996-01-01 00:00:00,,Of rectangular (other than square) cross-section
60224,7218990000,80,1996-01-01 00:00:00,,Other
60225,7218991100,10,1996-01-01 00:00:00,,Of square cross-section
60228,7218992000,10,1996-01-01 00:00:00,,Other
60236,7222110000,10,1996-01-01 00:00:00,,"Bars and rods, not further worked than hot-rolled, hot-drawn or extruded"
60237,7222110000,80,1996-01-01 00:00:00,,Of circular cross-section
60238,7222111100,10,1996-01-01 00:00:00,,"Of a diameter of 80|mm or more, containing by weight"
60247,7222190000,80,1996-01-01 00:00:00,,Other
60252,7225110000,10,1996-01-01 00:00:00,,Of silicon-electrical steel
60253,7225110000,80,1996-01-01 00:00:00,,Grain-oriented
60254,7225190000,80,1996-01-01 00:00:00,,Other
60255,7225191000,80,1996-01-01 00:00:00,,Hot-rolled
60259,7225910000,10,1996-01-01 00:00:00,,Other
60260,7225910000,80,1996-01-01 00:00:00,,Electrolytically plated or coated with zinc
60263,7225920000,80,1996-01-01 00:00:00,,Otherwise plated or coated with zinc
60266,7225990000,80,1996-01-01 00:00:00,,Other
60269,7226110000,10,1996-01-01 00:00:00,,Of silicon-electrical steel
60270,7226110000,80,1996-01-01 00:00:00,,Grain-oriented
60273,7226190000,80,1996-01-01 00:00:00,,Other
60274,7226191000,80,1996-01-01 00:00:00,,Not further worked than hot-rolled
60288,7304290000,80,1996-01-01 00:00:00,,Other
60291,7314120000,10,1996-01-01 00:00:00,,Woven cloth
60295,7314310000,10,1996-01-01 00:00:00,,"Other grill, netting and fencing, welded at the intersection"
60313,7616990000,80,1996-01-01 00:00:00,,Other
60314,7616991000,80,1996-01-01 00:00:00,,Cast
60315,7616999000,80,1996-01-01 00:00:00,,Other
63212,7616910000,10,1996-01-01 00:00:00,,Other
65504,7325999000,80,1997-01-01 00:00:00,,Other
60285,7227909500,80,1996-01-01 00:00:00,,Other
68746,7020001000,10,1998-01-01 00:00:00,,Other
69410,7616999010,10,1998-01-01 00:00:00,,Other
70869,7307931191,10,1999-07-31 00:00:00,,Other
70870,7307931991,10,1999-07-31 00:00:00,,Other
71059,7202495011,10,1993-10-03 00:00:00,,With a chromium content by weight of 30% and more
74003,7010900000,80,2002-01-01 00:00:00,,Other
74005,7010902100,10,2002-01-01 00:00:00,,Other
74007,7010903100,10,2002-01-01 00:00:00,,"Other, of a nominal capacity of"
74009,7010904100,10,2002-01-01 00:00:00,,"Less than 2,5|l"
74010,7010904100,20,2002-01-01 00:00:00,,For beverages and foodstuffs
74011,7010904100,30,2002-01-01 00:00:00,,Bottles
74012,7010904100,40,2002-01-01 00:00:00,,"Of colourless glass, of a nominal capacity of"
74021,7010905100,10,2002-01-01 00:00:00,,"Of coloured glass, of a nominal capacity of"
74026,7010906100,10,2002-01-01 00:00:00,,"Other, of a nominal capacity of"
74029,7010907100,10,2002-01-01 00:00:00,,"For pharmaceutical products, of a nominal capacity"
74032,7010909100,10,2002-01-01 00:00:00,,For other products
74037,7112910000,10,2002-01-01 00:00:00,,Other
74042,7415330000,10,2002-01-01 00:00:00,,Other threaded articles
77574,7204499000,80,2004-01-01 00:00:00,,Other
77585,7207191200,10,2004-01-01 00:00:00,,Of circular or polygonal cross-section
77624,7217304100,10,2004-01-01 00:00:00,,"Containing by weight less than 0,25|% of carbon"
77635,7207198000,80,2004-01-01 00:00:00,,Other
77654,7207205200,10,2004-01-01 00:00:00,,Of circular or polygonal cross-section
77686,7207208000,80,2004-01-01 00:00:00,,Other
77714,7208512000,80,2004-01-01 00:00:00,,Of a thickness exceeding 15|mm
77755,7220202100,10,2004-01-01 00:00:00,,"Of a thickness of 3|mm or more, containing by weight"
77772,7220204100,10,2004-01-01 00:00:00,,"Of a thickness exceeding 0,35|mm but of less than 3|mm, containing by weight"
77773,7220208100,10,2004-01-01 00:00:00,,"Of a thickness not exceeding 0,35|mm, containing by weight"
77810,7222118100,10,2004-01-01 00:00:00,,"Of a diameter of less than 80|mm, containing by weight"
77824,7222309700,80,2004-01-01 00:00:00,,Other
77835,7222409000,80,2004-01-01 00:00:00,,Other
77856,7224900300,10,2004-01-01 00:00:00,,Other
77857,7224900200,80,2004-01-01 00:00:00,,Of tool steel
77858,7224900300,20,2004-01-01 00:00:00,,Of rectangular (including square) cross-section
77859,7224900300,30,2004-01-01 00:00:00,,Hot-rolled or obtained by continuous casting
77860,7224900300,40,2004-01-01 00:00:00,,The width measuring less than twice the thickness
77920,7225404000,10,2004-01-01 00:00:00,,Other
77945,7225406000,80,2004-01-01 00:00:00,,"Of a thickness of 4,75|mm or more but not exceeding 10|mm"
77966,7210122000,80,2004-01-01 00:00:00,,Tinplate
77967,7210128000,80,2004-01-01 00:00:00,,Other
78004,7226198000,80,2004-01-01 00:00:00,,Other
78054,7226919100,10,2004-01-01 00:00:00,,Other
78204,7211232000,80,2004-01-01 00:00:00,,'Electrical'
78214,7211233000,10,2004-01-01 00:00:00,,Other
78215,7211233000,80,2004-01-01 00:00:00,,"Of a thickness of 0,35|mm or more"
78216,7211238000,80,2004-01-01 00:00:00,,"Of a thickness of less than 0,35|mm"
78227,7211233091,10,2004-01-01 00:00:00,,Of a width not exceeding 500 mm
78274,7212109000,80,2004-01-01 00:00:00,,Other
78275,7228201000,80,2004-01-01 00:00:00,,"Of rectangular (other than square) cross-section, hot-rolled on four faces"
78279,7228201091,10,2004-01-01 00:00:00,,Other
78280,7212109011,10,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78286,7228209100,10,2004-01-01 00:00:00,,Other
78317,7212200011,10,2004-01-01 00:00:00,,Of a width exceeding 500 mm
78338,7228602000,80,2004-01-01 00:00:00,,Of tool steel
78344,7228608000,80,2004-01-01 00:00:00,,Other
78354,7212402000,80,2004-01-01 00:00:00,,"Tinplate, not further worked than varnished; products, plated or coated with chromium oxides or with chromium and chromium oxides, varnished"
78355,7212408000,80,2004-01-01 00:00:00,,Other
78358,7212402091,20,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78359,7212402091,10,2004-01-01 00:00:00,,Other
78376,7228709000,80,2004-01-01 00:00:00,,Other
78475,7212502000,80,2004-01-01 00:00:00,,Plated or coated with chromium oxides or with chromium and chromium oxides
78485,7212503000,80,2004-01-01 00:00:00,,Plated or coated with chromium or nickel
78486,7212504000,80,2004-01-01 00:00:00,,Plated or coated with copper
78487,7212506100,80,2004-01-01 00:00:00,,Plated or coated with aluminium-zinc alloys
78494,7212506100,10,2004-01-01 00:00:00,,Plated or coated with aluminium
78495,7212506900,80,2004-01-01 00:00:00,,Other
78496,7212509000,80,2004-01-01 00:00:00,,Other
78504,7212502011,10,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78508,7212503011,10,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78509,7212504011,10,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78282,7212109019,80,2004-01-01 00:00:00,,Other
78534,7212509011,10,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78555,7212600011,10,2004-01-01 00:00:00,,Of a width exceeding|500|mm
78559,7212600091,10,2004-01-01 00:00:00,,Of a width not exceeding|500|mm
78561,7212600091,20,2004-01-01 00:00:00,,Not further worked than surface-treated
78594,7214999500,80,2004-01-01 00:00:00,,Other
78595,7214997100,10,2004-01-01 00:00:00,,"Containing by weight 0,25|% or more of carbon"
78596,7214997100,20,2004-01-01 00:00:00,,Of a circular cross-section measuring in diameter
78745,7210701000,80,2004-01-01 00:00:00,,"Tinplate, varnished; products, plated or coated with chromium oxides or with chromium and chromium oxides, varnished"
78784,7210708000,80,2004-01-01 00:00:00,,Other
78886,7210903000,80,2004-01-01 00:00:00,,Clad
78887,7326909800,80,2004-01-01 00:00:00,,Other
78888,7210904000,80,2004-01-01 00:00:00,,Tinned and printed
78889,7210908000,80,2004-01-01 00:00:00,,Other
78895,7210908091,10,2004-01-01 00:00:00,,Other
78512,7212503011,80,2004-01-01 00:00:00,,Not further worked than surface-treated
78517,7212503019,80,2004-01-01 00:00:00,,Other
78905,7208519800,80,2004-01-01 00:00:00,,Less than 2|050|mm
79394,7304511200,10,2004-01-01 00:00:00,,"Straight and of uniform wall thickness, of alloy steel containing by weight not less than 0,9|% but not more than 1,15|% of carbon, not less than 0,5|% but not more than 2|% of chromium and, if present, not more than 0,5|% of molybdenum, of a length"
79398,7304593200,10,2004-01-01 00:00:00,,"Other, straight and of uniform wall thickness, of alloy steel containing by weight not less than 0,9|% but not more than 1,15|% of carbon, not less than 0,5|% but not more than 2|% of chromium and, if present, not more than 0,5|% of molybdenum, of a length"
80969,7208529100,80,2005-01-01 00:00:00,,2|050|mm or more
80984,7208529100,10,2005-01-01 00:00:00,,"Other, of a width of"
81236,7224900289,10,2005-01-01 00:00:00,,Other
81255,7212509013,10,2005-01-01 00:00:00,,Other
78896,7210908091,80,2004-01-01 00:00:00,,"Not further worked than surface-treated, including cladding, or simply cut into shapes other than rectangular (including square)"
78897,7210908099,80,2004-01-01 00:00:00,,Other
83441,7208902000,80,2006-01-01 00:00:00,,Perforated
83450,7208908000,80,2006-01-01 00:00:00,,Other
83467,7209908000,80,2006-01-01 00:00:00,,Other
83490,7211908000,80,2006-01-01 00:00:00,,Other
83562,7304312000,80,2006-01-01 00:00:00,,Precision tubes
83603,7304318000,80,2006-01-01 00:00:00,,Other
83658,7007218000,80,2006-01-01 00:00:00,,Other
83697,7312104100,10,2006-01-01 00:00:00,,"Other, with a maximum cross-sectional dimension"
83698,7312104100,20,2006-01-01 00:00:00,,Not exceeding 3|mm
83702,7312106100,10,2006-01-01 00:00:00,,Exceeding 3|mm
83703,7312106100,20,2006-01-01 00:00:00,,Stranded wire
83704,7312106100,80,2006-01-01 00:00:00,,Not coated
83705,7312106500,10,2006-01-01 00:00:00,,Coated
83706,7312106500,80,2006-01-01 00:00:00,,Plated or coated with zinc
83707,7312106900,80,2006-01-01 00:00:00,,Other
83724,7312109800,80,2006-01-01 00:00:00,,Other
83725,7312108100,10,2006-01-01 00:00:00,,Ropes and cables (including locked coil ropes)
83726,7312108100,20,2006-01-01 00:00:00,,"Not coated or only plated or coated with zinc, with a maximum cross-sectional dimension"
83727,7312108100,80,2006-01-01 00:00:00,,Exceeding 3|mm but not exceeding 12|mm
83728,7312108300,80,2006-01-01 00:00:00,,Exceeding 12|mm but not exceeding 24|mm
83729,7312108500,80,2006-01-01 00:00:00,,Exceeding 24|mm but not exceeding 48|mm
83730,7312108900,80,2006-01-01 00:00:00,,Exceeding 48|mm
83756,7304395200,10,2006-01-01 00:00:00,,Other
83757,7304395200,20,2006-01-01 00:00:00,,Threaded or threadable tubes (gas pipe)
83758,7304395200,80,2006-01-01 00:00:00,,Plated or coated with zinc
83759,7306301100,10,2006-01-01 00:00:00,,"Precision tubes, with a wall thickness"
83764,7304395800,80,2006-01-01 00:00:00,,Other
83768,7304399200,10,2006-01-01 00:00:00,,"Other, of an external diameter"
83769,7304399200,80,2006-01-01 00:00:00,,"Not exceeding 168,3|mm"
83775,7306304100,10,2006-01-01 00:00:00,,Other
83776,7306304100,20,2006-01-01 00:00:00,,Threaded or threadable tubes (gas pipe)
83777,7306304100,80,2006-01-01 00:00:00,,Plated or coated with zinc
83784,7306304900,80,2006-01-01 00:00:00,,Other
83788,7306307200,10,2006-01-01 00:00:00,,"Other, of an external diameter"
83791,7306307200,20,2006-01-01 00:00:00,,"Not exceeding 168,3|mm"
83794,7306307200,80,2006-01-01 00:00:00,,Plated or coated with zinc
83802,7306307700,80,2006-01-01 00:00:00,,Other
83884,7304518100,10,2006-01-01 00:00:00,,Other
83885,7304518100,80,2006-01-01 00:00:00,,Precision tubes
83888,7304518900,80,2006-01-01 00:00:00,,Other
83891,7304599200,10,2006-01-01 00:00:00,,Other
83892,7304599200,80,2006-01-01 00:00:00,,"Of an external diameter not exceeding 168,3|mm"
83916,7211908010,10,2006-01-01 00:00:00,,Of a width exceeding|500|mm
84140,7608202000,80,2006-01-01 00:00:00,,Welded
84141,7608208100,10,2006-01-01 00:00:00,,Other
84142,7608208100,80,2006-01-01 00:00:00,,Not further worked than extruded
84143,7608208900,80,2006-01-01 00:00:00,,Other
83819,7306502000,80,2006-01-01 00:00:00,,Precision tubes
86444,7020000700,10,2007-01-01 00:00:00,,Glass inners for vacuum flasks or for other vacuum vessels
86451,7013220000,10,2007-01-01 00:00:00,,"Stemware drinking glasses, other than of glass ceramics"
86452,7013330000,10,2007-01-01 00:00:00,,"Other drinking glasses, other than of glass ceramics"
86453,7013220000,80,2007-01-01 00:00:00,,Of lead crystal
86456,7013280000,80,2007-01-01 00:00:00,,Other
86459,7013330000,80,2007-01-01 00:00:00,,Of lead crystal
86460,7013331100,10,2007-01-01 00:00:00,,Gathered by hand
86463,7013339100,10,2007-01-01 00:00:00,,Gathered mechanically
86466,7013370000,80,2007-01-01 00:00:00,,Other
86468,7013375100,10,2007-01-01 00:00:00,,Other
86469,7013375100,20,2007-01-01 00:00:00,,Gathered by hand
86472,7013379100,10,2007-01-01 00:00:00,,Gathered mechanically
86475,7013410000,80,2007-01-01 00:00:00,,Of lead crystal
86479,7013490000,80,2007-01-01 00:00:00,,Other
86482,7013499100,10,2007-01-01 00:00:00,,Other
86504,7225303000,80,2007-01-01 00:00:00,,Of high-speed steel
86506,7225502000,80,2007-01-01 00:00:00,,Of high-speed steel
86546,7226993000,80,2007-01-01 00:00:00,,Otherwise plated or coated with zinc
86549,7226997000,80,2007-01-01 00:00:00,,Other
86594,7304110000,80,2007-01-01 00:00:00,,Of stainless steel
86597,7304190000,80,2007-01-01 00:00:00,,Other
86598,7304110000,10,2007-01-01 00:00:00,,Line pipe of a kind used for oil or gas pipelines
86599,7304191000,80,2007-01-01 00:00:00,,"Of an external diameter not exceeding 168,3|mm"
86602,7304193000,80,2007-01-01 00:00:00,,"Of an external diameter exceeding 168,3|mm but not exceeding 406,4|mm"
86606,7304220000,10,2007-01-01 00:00:00,,"Casing, tubing and drill pipe, of a kind used in drilling for oil or gas"
86607,7304220000,80,2007-01-01 00:00:00,,Drill pipe of stainless steel
86608,7304230000,80,2007-01-01 00:00:00,,Other drill pipe
86609,7304240000,80,2007-01-01 00:00:00,,"Other, of stainless steel"
86616,7304291000,80,2007-01-01 00:00:00,,"Of an external diameter not exceeding 168,3|mm"
86617,7304293000,80,2007-01-01 00:00:00,,"Of an external diameter exceeding 168,3|mm but not exceeding 406,4|mm"
86622,7304299000,80,2007-01-01 00:00:00,,"Of an external diameter exceeding 406,4|mm"
86744,7306110000,10,2007-01-01 00:00:00,,Line pipe of a kind used for oil or gas pipelines
86745,7306110000,80,2007-01-01 00:00:00,,"Welded, of stainless steel"
86748,7306190000,80,2007-01-01 00:00:00,,Other
86763,7306210000,10,2007-01-01 00:00:00,,Casing and tubing of a kind used in drilling for oil or gas
86772,7306610000,10,2007-01-01 00:00:00,,"Other, welded, of non-circular cross-section"
86773,7306610000,80,2007-01-01 00:00:00,,Of square or rectangular cross-section
86776,7306690000,80,2007-01-01 00:00:00,,Of other non-circular cross-section
86954,7419999000,80,2007-01-01 00:00:00,,Other
86956,7419999091,10,2007-01-01 00:00:00,,Other
88032,7013410000,10,2007-01-01 00:00:00,,Glassware of a kind used for table (other than drinking glasses) or kitchen purposes other than of glass ceramics
88454,7307931111,10,2007-04-01 00:00:00,,For use in certain types of aircraft
88457,7307931911,10,2007-04-01 00:00:00,,For use in certain types of aircraft
89774,7304499300,80,2008-01-01 00:00:00,,"Of an external diameter not exceeding 168,3|mm"
89775,7304499500,80,2008-01-01 00:00:00,,"Of an external diameter exceeding 168,3|mm but not exceeding 406,4|mm"
86753,7306199000,80,2007-01-01 00:00:00,,Spirally welded
86762,7306290000,80,2007-01-01 00:00:00,,Other
89784,7304499300,10,2008-01-01 00:00:00,,Other
89789,7306619200,10,2008-01-01 00:00:00,,Other
90319,7004908000,80,2009-01-01 00:00:00,,Other
90332,7607111100,10,2009-01-01 00:00:00,,"Of a thickness of less than 0,021|mm"
90333,7607111100,80,2009-01-01 00:00:00,,In rolls of a weight not exceeding 10|kg
90334,7607111900,80,2009-01-01 00:00:00,,Other
90342,7311001100,10,2009-01-01 00:00:00,,Seamless
90343,7311001100,20,2009-01-01 00:00:00,,"For a pressure of 165|bar or more, of a capacity of"
90344,7311001100,80,2009-01-01 00:00:00,,Less than 20|l
90345,7311001300,80,2009-01-01 00:00:00,,20|l or more but not more than 50|l
90346,7311001900,80,2009-01-01 00:00:00,,More than 50|l
90347,7311003000,80,2009-01-01 00:00:00,,Other
91033,7318210021,10,2009-02-01 00:00:00,,For use in certain types of aircraft
91036,7318210091,10,2009-02-01 00:00:00,,Other
91039,7318220021,10,2009-02-01 00:00:00,,For use in certain types of aircraft
91042,7318220091,10,2009-02-01 00:00:00,,Other
91374,7320901091,10,2009-07-01 00:00:00,,Other
93039,7019120001,10,2010-09-17 00:00:00,,Rovings which are impregnated and coated and with a loss on ignition of 3% or more (as determined by the ISO Standard 1887)
93045,7019120021,10,2010-09-17 00:00:00,,Other
93086,7606122000,80,2011-01-01 00:00:00,,"Painted, varnished or coated with plastics"
93086,7606122000,80,2011-01-01 00:00:00,,"Painted, varnished or coated with plastics"
93089,7606129200,10,2011-01-01 00:00:00,,"Other, of a thickness of"
93089,7606129200,10,2011-01-01 00:00:00,,"Other, of a thickness of"
93090,7606129200,80,2011-01-01 00:00:00,,Less than 3|mm
93090,7606129200,80,2011-01-01 00:00:00,,Less than 3|mm
93094,7607199000,80,2011-01-01 00:00:00,,"Of a thickness of not less than 0,021|mm but not more than 0,2|mm"
93095,7607209000,80,2011-01-01 00:00:00,,"Of a thickness (excluding any backing) of not less than 0,021|mm but not more than 0,2|mm"
93101,7801999000,80,2011-01-01 00:00:00,,Other
93786,7304900091,10,2011-06-30 00:00:00,,Other
95332,7019510011,10,2011-11-11 00:00:00,,"Open mesh fabrics of glass fibres, of a cell size of more than 1.8|mm both in length and in width and weighting more than 35|g/m², excluding fibreglass discs"
95337,7019590011,10,2011-11-11 00:00:00,,"Open mesh fabrics of glass fibres, of a cell size of more than 1.8|mm both in length and in width and weighting more than 35|g/m², excluding fibreglass discs"
93736,7019191090,80,2011-07-01 00:00:00,,Other
95797,7302102200,30,2012-01-01 00:00:00,,Vignole rails
95798,7302102200,20,2012-01-01 00:00:00,,New
95799,7302102200,10,2012-01-01 00:00:00,,Other
95800,7307298000,80,2012-01-01 00:00:00,,Other
95803,7307998000,80,2012-01-01 00:00:00,,Other
95804,7307998011,10,2012-01-01 00:00:00,,For use in certain types of aircraft
95805,7307998011,20,2012-01-01 00:00:00,,"With greatest external diameter not exceeding|609,6|mm"
95810,7307998092,10,2012-01-01 00:00:00,,Other
95811,7307998092,20,2012-01-01 00:00:00,,"With greatest external diameter not exceeding|609,6|mm"
95826,7308905100,10,2012-01-01 00:00:00,,Solely or principally of sheet
