Measure SID,Order number,Measure type,Start date,End date,Geo,Commodity,additional_code_type_id,additional_code_id,reduction_indicator,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,additional_code_sid,export_refund_nomenclature_sid
3663026,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306170000,,,,1,R0206601,1,R0206601,False,400,96028,,
3663027,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306329100,,,,1,R0206601,1,R0206601,False,400,100692,,
3663028,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306329900,,,,1,R0206601,1,R0206601,False,400,100693,,
3663029,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306350000,,,,1,R0206601,1,R0206601,False,400,100701,,
3663030,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306360000,,,,1,R0206601,1,R0206601,False,400,100718,,
3663031,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306920000,,,,1,R0206601,1,R0206601,False,400,100743,,
3663032,091641,122,2019-01-01 00:00:00,2019-12-31 00:00:00,1011,0306950000,,,,1,R0206601,4,R1618210,False,400,100750,,
3663650,096820,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GE,0703200000,,,,1,R1409890,1,R1409890,False,111,30310,,
3663682,096750,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,0409000000,,,,1,R1715660,1,R1715660,False,388,30011,,
3663683,096754,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1004000000,,,,1,R1715660,1,R1715660,False,388,31815,,
3663684,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1103192010,,,,1,R1715660,1,R1715660,False,388,98448,,
3663685,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1103199000,,,,1,R1715660,1,R1715660,False,388,31978,,
3663686,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1103209000,,,,1,R1715660,1,R1715660,False,388,72922,,
3663687,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104191000,,,,1,R1715660,1,R1715660,False,388,32003,,
3663688,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104195000,,,,1,R1715660,1,R1715660,False,388,32005,,
3663689,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104196100,,,,1,R1715660,1,R1715660,False,388,72925,,
3663690,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104196900,,,,1,R1715660,1,R1715660,False,388,72926,,
3663691,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104290400,,,,1,R1715660,1,R1715660,False,388,94667,,
3663692,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104290500,,,,1,R1715660,1,R1715660,False,388,72931,,
3663693,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104290800,,,,1,R1715660,1,R1715660,False,388,94668,,
3663694,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104291790,,,,1,R1715660,1,R1715660,False,388,103816,,
3663695,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104293090,,,,1,R1715660,1,R1715660,False,388,103817,,
3663696,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104295100,,,,1,R1715660,1,R1715660,False,388,54771,,
3663697,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104295900,,,,1,R1715660,1,R1715660,False,388,54773,,
3663698,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104298100,,,,1,R1715660,1,R1715660,False,388,54781,,
3663699,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104298900,,,,1,R1715660,1,R1715660,False,388,55122,,
3663700,096751,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,1104300000,,,,1,R1715660,1,R1715660,False,388,32057,,
3663701,096752,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,2002000000,,,,1,R1715660,1,R1715660,False,388,33491,,
3663702,096753,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,2009619000,,,,1,R1715660,1,R1715660,False,388,73074,,
3663703,096753,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,2009691100,,,,1,R1715660,1,R1715660,False,388,73077,,
3663704,096753,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,2009697100,,,,1,R1715660,1,R1715660,False,388,73084,,
3663705,096753,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,2009697900,,,,1,R1715660,1,R1715660,False,388,73085,,
3663706,096753,143,2019-10-01 00:00:00,2020-09-30 00:00:00,UA,2009699000,,,,1,R1715660,1,R1715660,False,388,73086,,
3663707,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204225000,,,,1,R1524050,1,R1524050,False,388,27984,,
3663708,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204229000,,,,1,R1524050,1,R1524050,False,388,27987,,
3663709,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204230000,,,,1,R1524050,1,R1524050,False,388,27990,,
3663710,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204423000,,,,1,R1524050,1,R1524050,False,388,28004,,
3663711,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204425000,,,,1,R1524050,1,R1524050,False,388,28007,,
3663712,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204429000,,,,1,R1524050,1,R1524050,False,388,28010,,
3663713,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204431000,,,,1,R1524050,1,R1524050,False,388,28016,,
3663714,096700,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0204439000,,,,1,R1524050,1,R1524050,False,388,28019,,
3663715,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403105100,,,,1,R1524050,1,R1524050,False,388,29542,,
3663716,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403105300,,,,1,R1524050,1,R1524050,False,388,29545,,
3663717,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403105900,,,,1,R1524050,1,R1524050,False,388,29548,,
3663718,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403109100,,,,1,R1524050,1,R1524050,False,388,29552,,
3663719,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403109300,,,,1,R1524050,1,R1524050,False,388,29555,,
3663720,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403109900,,,,1,R1524050,1,R1524050,False,388,29558,,
3663721,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403907100,,,,1,R1524050,1,R1524050,False,388,29589,,
3663722,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403907300,,,,1,R1524050,1,R1524050,False,388,29592,,
3663723,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403907900,,,,1,R1524050,1,R1524050,False,388,29595,,
3663724,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403909100,,,,1,R1524050,1,R1524050,False,388,29599,,
3663725,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403909300,,,,1,R1524050,1,R1524050,False,388,29602,,
3663726,096716,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0403909900,,,,1,R1524050,1,R1524050,False,388,29605,,
3663727,096717,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0405201000,,,,1,R1524050,1,R1524050,False,388,59406,,
3663728,096717,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0405203000,,,,1,R1524050,1,R1524050,False,388,59407,,
3663729,096701,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0409000000,,,,1,R1524050,1,R1524050,False,388,30011,,
3663730,096702,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0703200000,,,,1,R1524050,1,R1524050,False,388,30310,,
3663731,096718,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0710400000,,,,1,R1524050,1,R1524050,False,388,30601,,
3663732,096712,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0711510000,,,,1,R1524050,1,R1524050,False,388,72881,,
3663733,096713,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0711510000,,,,1,R1524050,1,R1524050,False,388,72881,,
3663734,096718,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,0711903000,,,,1,R1524050,1,R1524050,False,388,30642,,
3663735,096703,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1004000000,,,,1,R1524050,1,R1524050,False,388,31815,,
3663736,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1103192010,,,,1,R1524050,1,R1524050,False,388,98448,,
3663737,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1103199000,,,,1,R1524050,1,R1524050,False,388,31978,,
3663738,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1103209000,,,,1,R1524050,1,R1524050,False,388,72922,,
3663739,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104191000,,,,1,R1524050,1,R1524050,False,388,32003,,
3663740,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104195000,,,,1,R1524050,1,R1524050,False,388,32005,,
3663741,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104196100,,,,1,R1524050,1,R1524050,False,388,72925,,
3663742,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104196900,,,,1,R1524050,1,R1524050,False,388,72926,,
3663743,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104290400,,,,1,R1524050,1,R1524050,False,388,94667,,
3663744,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104290500,,,,1,R1524050,1,R1524050,False,388,72931,,
3663745,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104290800,,,,1,R1524050,1,R1524050,False,388,94668,,
3663746,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104291700,,,,1,R1524050,1,R1524050,False,388,94669,,
3663747,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104293000,,,,1,R1524050,1,R1524050,False,388,82892,,
3663748,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104295100,,,,1,R1524050,1,R1524050,False,388,54771,,
3663749,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104295900,,,,1,R1524050,1,R1524050,False,388,54773,,
3663750,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104298100,,,,1,R1524050,1,R1524050,False,388,54781,,
3663751,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104298900,,,,1,R1524050,1,R1524050,False,388,55122,,
3663752,096707,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1104300000,,,,1,R1524050,1,R1524050,False,388,32057,,
3663753,096708,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1107000000,,,,1,R1524050,1,R1524050,False,388,32084,,
3663754,096709,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1108110000,,,,1,R1524050,1,R1524050,False,388,32095,,
3663755,096709,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1108120000,,,,1,R1524050,1,R1524050,False,388,32096,,
3663756,096709,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1108130000,,,,1,R1524050,1,R1524050,False,388,32097,,
3663757,096708,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1109000000,,,,1,R1524050,1,R1524050,False,388,32108,,
3663758,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1701120000,,,,1,R1524050,1,R1524050,False,388,33002,,
3663759,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1701910000,,,,1,R1524050,1,R1524050,False,388,33010,,
3663760,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1701990000,,,,1,R1524050,1,R1524050,False,388,33011,,
3663761,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702201000,,,,1,R1524050,1,R1524050,False,388,33023,,
3663762,096705,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702300000,,,,1,R1524050,1,R1524050,False,388,33025,,
3663763,096705,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702400000,,,,1,R1524050,1,R1524050,False,388,33034,,
3663764,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702500000,,,,1,R1524050,1,R1524050,False,388,33037,,
3663765,096705,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702600000,,,,1,R1524050,1,R1524050,False,388,33038,,
3663766,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702901000,,,,1,R1524050,1,R1524050,False,388,33044,,
3663767,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702903000,,,,1,R1524050,1,R1524050,False,388,33045,,
3663768,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702905000,,,,1,R1524050,1,R1524050,False,388,33046,,
3663769,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702907100,,,,1,R1524050,1,R1524050,False,388,33049,,
3663770,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702907500,,,,1,R1524050,1,R1524050,False,388,33051,,
3663771,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702907900,,,,1,R1524050,1,R1524050,False,388,33052,,
3663772,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702908000,,,,1,R1524050,1,R1524050,False,388,54785,,
3663773,096704,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1702909500,,,,1,R1524050,1,R1524050,False,388,89274,,
3663774,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1704909991,,,,1,R1524050,1,R1524050,False,388,88725,,
3663775,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1704909999,,,,1,R1524050,1,R1524050,False,388,88724,,
3663776,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1806103000,,,,1,R1524050,1,R1524050,False,388,33106,,
3663777,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1806109000,,,,1,R1524050,1,R1524050,False,388,33109,,
3663778,096721,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1806207000,,,,1,R1524050,1,R1524050,False,388,33117,,
3663779,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1806209592,,,,1,R1524050,1,R1524050,False,388,103753,,
3663780,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1806209599,,,,1,R1524050,1,R1524050,False,388,103368,,
3663781,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1901909936,,,,1,R1524050,1,R1524050,False,388,92838,,
3663782,096720,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1903000000,,,,1,R1524050,1,R1524050,False,388,33298,,
3663783,096720,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,1904300000,,,,1,R1524050,1,R1524050,False,388,72985,,
3663784,096718,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2001903000,,,,1,R1524050,1,R1524050,False,388,33399,,
3663785,096714,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2002000000,,,,1,R1524050,1,R1524050,False,388,33491,,
3663786,096712,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2003100000,,,,1,R1524050,1,R1524050,False,388,33511,,
3663787,096718,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2004901000,,,,1,R1524050,1,R1524050,False,388,33552,,
3663788,096718,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2005800000,,,,1,R1524050,1,R1524050,False,388,33634,,
3663789,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009619000,,,,1,R1524050,1,R1524050,False,388,73074,,
3663790,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009691100,,,,1,R1524050,1,R1524050,False,388,73077,,
3663791,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009697100,,,,1,R1524050,1,R1524050,False,388,73084,,
3663792,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009697900,,,,1,R1524050,1,R1524050,False,388,73085,,
3663793,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009699000,,,,1,R1524050,1,R1524050,False,388,73086,,
3663794,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009710000,,,,1,R1524050,1,R1524050,False,388,74262,,
3663795,096715,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2009790000,,,,1,R1524050,1,R1524050,False,388,73094,,
3663796,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2101129800,,,,1,R1524050,1,R1524050,False,388,59520,,
3663797,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2101209800,,,,1,R1524050,1,R1524050,False,388,57519,,
3663798,096721,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2106108000,,,,1,R1524050,1,R1524050,False,388,57521,,
3663799,096706,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2106903000,,,,1,R1524050,1,R1524050,False,388,34581,,
3663800,096706,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2106905500,,,,1,R1524050,1,R1524050,False,388,34584,,
3663801,096706,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2106905900,,,,1,R1524050,1,R1524050,False,388,34585,,
3663802,096722,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2106909800,,,,1,R1524050,1,R1524050,False,388,57525,,
3663803,096721,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2202999900,,,,1,R1524050,1,R1524050,False,388,101007,,
3663804,096723,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2207100000,,,,1,R1524050,1,R1524050,False,388,34967,,
3663805,096723,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2207200000,,,,1,R1524050,1,R1524050,False,388,34974,,
3663806,096723,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2208909100,,,,1,R1524050,1,R1524050,False,388,35112,,
3663807,096723,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2208909900,,,,1,R1524050,1,R1524050,False,388,35115,,
3663808,096711,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2302100000,,,,1,R1524050,1,R1524050,False,388,35130,,
3663809,096711,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2302300000,,,,1,R1524050,1,R1524050,False,388,35136,,
3663810,096711,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2302401000,,,,1,R1524050,1,R1524050,False,388,35140,,
3663811,096711,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2302409000,,,,1,R1524050,1,R1524050,False,388,35141,,
3663812,096711,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2303101100,,,,1,R1524050,1,R1524050,False,388,35146,,
3663813,096724,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2402100000,,,,1,R1524050,1,R1524050,False,388,35284,,
3663814,096724,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2402209000,,,,1,R1524050,1,R1524050,False,388,55654,,
3663815,096725,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2905430000,,,,1,R1524050,1,R1524050,False,388,36380,,
3663816,096725,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,2905440000,,,,1,R1524050,1,R1524050,False,388,36381,,
3663817,096719,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3302102900,,,,1,R1524050,1,R1524050,False,388,59644,,
3663818,096710,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3505101000,,,,1,R1524050,1,R1524050,False,388,38153,,
3663819,096710,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3505109000,,,,1,R1524050,1,R1524050,False,388,38159,,
3663820,096710,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3505203000,,,,1,R1524050,1,R1524050,False,388,38162,,
3663821,096710,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3505205000,,,,1,R1524050,1,R1524050,False,388,38163,,
3663822,096710,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3505209000,,,,1,R1524050,1,R1524050,False,388,38164,,
3663823,096726,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3809101000,,,,1,R1524050,1,R1524050,False,388,38409,,
3663824,096726,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3809103000,,,,1,R1524050,1,R1524050,False,388,38410,,
3663825,096726,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3809105000,,,,1,R1524050,1,R1524050,False,388,38411,,
3663826,096726,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3809109000,,,,1,R1524050,1,R1524050,False,388,38412,,
3663827,096725,143,2019-01-01 00:00:00,2019-12-31 00:00:00,UA,3824600000,,,,1,R1524050,1,R1524050,False,388,59679,,
3665051,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605211040,,,,1,D1404610,1,D1404610,False,49,94748,,
3665052,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605211050,,,,1,D1404610,1,D1404610,False,49,98487,,
3665053,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605219040,,,,1,D1404610,1,D1404610,False,49,94759,,
3665054,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605219045,,,,1,D1404610,1,D1404610,False,49,94760,,
3665055,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605219049,,,,1,D1404610,1,D1404610,False,49,94761,,
3665056,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605219060,,,,1,D1404610,1,D1404610,False,49,98489,,
3665057,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605219065,,,,1,D1404610,1,D1404610,False,49,98490,,
3665058,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605290040,,,,1,D1404610,1,D1404610,False,49,94771,,
3665059,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605290045,,,,1,D1404610,1,D1404610,False,49,98491,,
3665060,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605290050,,,,1,D1404610,1,D1404610,False,49,94772,,
3665061,090691,143,2019-01-01 00:00:00,2019-12-31 00:00:00,GL,1605290055,,,,1,D1404610,1,D1404610,False,49,98492,,
3665063,098309,143,2019-01-01 00:00:00,2019-12-31 00:00:00,CA,1605100097,,,,1,R1717810,1,R1717810,False,146,104500,,
3665064,098309,143,2019-01-01 00:00:00,2019-12-31 00:00:00,CA,1605100095,,,,1,R1717810,1,R1717810,False,146,104510,,
3665065,098309,143,2019-01-01 00:00:00,2019-12-31 00:00:00,CA,1605100021,,,,1,R1717810,1,R1717810,False,146,104501,,
3665066,098309,143,2019-01-01 00:00:00,2019-12-31 00:00:00,CA,1605100029,,,,1,R1717810,1,R1717810,False,146,104499,,
3665474,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0301910000,,,,1,R0619160,1,R0619160,False,376,28379,,
3665475,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0301930000,,,,1,R0619160,1,R0619160,False,376,28385,,
3665476,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0301998522,,,,1,R0619160,1,R0619160,False,376,93923,,
3665477,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0301998580,,,,1,R0619160,1,R0619160,False,376,93930,,
3665478,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0302110000,,,,1,R0619160,1,R0619160,False,376,28404,,
3665479,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0302730000,,,,1,R0619160,1,R0619160,False,376,95158,,
3665480,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0302841000,,,,1,R0619160,1,R0619160,False,376,95170,,
3665481,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0302851000,,,,1,R0619160,1,R0619160,False,376,95187,,
3665482,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0303140000,,,,1,R0619160,1,R0619160,False,376,94026,,
3665483,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0303250000,,,,1,R0619160,1,R0619160,False,376,94137,,
3665484,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0303841000,,,,1,R0619160,1,R0619160,False,376,94818,,
3665485,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0303895000,,,,1,R0619160,1,R0619160,False,376,94929,,
3665486,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304390020,,,,1,R0619160,1,R0619160,False,376,94966,,
3665487,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304420000,,,,1,R0619160,1,R0619160,False,376,95111,,
3665488,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304499060,,,,1,R0619160,1,R0619160,False,376,95136,,
3665489,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304499070,,,,1,R0619160,1,R0619160,False,376,95137,,
3665490,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304510010,,,,1,R0619160,1,R0619160,False,376,95177,,
3665491,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304520010,,,,1,R0619160,1,R0619160,False,376,95176,,
3665492,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304599040,,,,1,R0619160,1,R0619160,False,376,95390,,
3665493,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304599045,,,,1,R0619160,1,R0619160,False,376,95328,,
3665494,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304690020,,,,1,R0619160,1,R0619160,False,376,95449,,
3665495,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304820000,,,,1,R0619160,1,R0619160,False,376,95636,,
3665496,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304899030,,,,1,R0619160,1,R0619160,False,376,95891,,
3665497,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304899040,,,,1,R0619160,1,R0619160,False,376,95892,,
3665498,091501,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304939010,,,,1,R0619160,1,R0619160,False,376,95922,,
3665499,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304992111,,,,1,R0619160,1,R0619160,False,376,86041,,
3665500,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304992112,,,,1,R0619160,1,R0619160,False,376,86047,,
3665501,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304992120,,,,1,R0619160,1,R0619160,False,376,86048,,
3665502,091502,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304999920,,,,1,R0619160,1,R0619160,False,376,86363,,
3665503,091503,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0304999970,,,,1,R0619160,1,R0619160,False,376,86370,,
3665504,091500,143,2019-01-01 00:00:00,2019-12-31 00:00:00,AL,0305100010,,,,1,R0619160,1,R0619160,False,376,72463,,
