1011,8539311010,0,134,S1900094
1011,8539319010,0,134,S1900095
1011,8539329010,0,134,S1900096
1011,8539398010,0,134,S1900097
1011,8540110010,0,134,S1900098
1011,8540120010,0,134,S1900099
1011,8540201010,0,134,S1900100
1011,8540208010,0,134,S1900101
1011,8540400010,0,134,S1900102
1011,8540600010,0,134,S1900103
1011,8540710010,0,134,S1900104
1011,8540790010,0,134,S1900105
1011,8540810010,0,134,S1900106
1011,8540890010,0,134,S1900107
1011,8540910010,0,134,S1900108
1011,8540990010,0,134,S1900109
1011,8543709010,0,134,S1900110
1011,8548909010,0,134,S1900111
1011,9007200010,0,134,S1900112
1011,9007920010,0,134,S1900113
1011,9015101010,0,134,S1900114
1011,9015109010,0,134,S1900115
1011,9015900010,0,134,S1900116
1011,9020000020,0,134,S1900117
1011,9107000010,0,134,S1900118
1011,9110120010,0,134,S1900119
1011,9110900010,0,134,S1900120
1011,9114100010,0,134,S1900121
1011,9114300010,0,134,S1900122
1011,9114400010,0,134,S1900123
1011,9114900010,0,134,S1900124
1011,9401901010,0,134,S1900125
