SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3388975,[478] Export authorization (Dual use),8413702900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388976,[478] Export authorization (Dual use),8413704500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388977,[478] Export authorization (Dual use),8413705100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388978,[478] Export authorization (Dual use),8413705900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388979,[478] Export authorization (Dual use),8413706500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388980,[478] Export authorization (Dual use),8413707500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388981,[478] Export authorization (Dual use),8413708100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU400: (Dual use goods) Goods 0A001g from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list. | DU610: (Dual use goods) Goods 9A006d from the dual use list. | DU620: (Dual use goods) Goods 9A106c from the dual use list. | DU621: (Dual use goods) Goods 9A106d from the dual use list."
3388982,[478] Export authorization (Dual use),8413708900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list. | DU610: (Dual use goods) Goods 9A006d from the dual use list. | DU620: (Dual use goods) Goods 9A106c from the dual use list. | DU621: (Dual use goods) Goods 9A106d from the dual use list."
3388983,[478] Export authorization (Dual use),8413810000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU050: (Dual use goods) Goods 1B230 from the dual use list. | DU400: (Dual use goods) Goods 0A001g from the dual use list. | DU472: (Dual use goods) Goods 1B233b from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388984,[478] Export authorization (Dual use),8413820000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3388985,[478] Export authorization (Dual use),8413910000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU415: (Dual use goods) Goods 0B002f from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list. | DU610: (Dual use goods) Goods 9A006d from the dual use list."
3388986,[478] Export authorization (Dual use),8414102500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU415: (Dual use goods) Goods 0B002f from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3388987,[478] Export authorization (Dual use),8414108100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU152: (Dual use goods) Goods 2B231 from the dual use list. | DU415: (Dual use goods) Goods 0B002f from the dual use list. | DU472: (Dual use goods) Goods 1B233b from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3388988,[478] Export authorization (Dual use),8414108900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU152: (Dual use goods) Goods 2B231 from the dual use list. | DU415: (Dual use goods) Goods 0B002f from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3388989,[478] Export authorization (Dual use),8414308100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU052: (Dual use goods) Goods 1B232 from the dual use list."
3388990,[478] Export authorization (Dual use),8414401000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list."
3388991,[478] Export authorization (Dual use),8414409000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU418: (Dual use goods) Goods 0B004b from the dual use list."
3516584,[478] Export authorization (Dual use),8414590000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list."
3388995,[478] Export authorization (Dual use),8414600000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU164: (Dual use goods) Goods 2B352f from the dual use list."
3388996,[478] Export authorization (Dual use),8414801100,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3388997,[478] Export authorization (Dual use),8414801900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU602: (Dual use goods) Goods 8A002l from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3388998,[478] Export authorization (Dual use),8414805900,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3388999,[478] Export authorization (Dual use),8414807300,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU602: (Dual use goods) Goods 8A002l from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3389000,[478] Export authorization (Dual use),8414807500,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU602: (Dual use goods) Goods 8A002l from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3389001,[478] Export authorization (Dual use),8414807800,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU602: (Dual use goods) Goods 8A002l from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3389002,[478] Export authorization (Dual use),8414808000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU011: (Dual use goods) Goods 0B003 from the dual use list. | DU164: (Dual use goods) Goods 2B352f from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU602: (Dual use goods) Goods 8A002l from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3389003,[478] Export authorization (Dual use),8414900000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU405: (Dual use goods) Goods 0B001b from the dual use list. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list."
3551479,[478] Export authorization (Dual use),8417100000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU011: (Dual use goods) Goods 0B003 from the dual use list."
3389593,[478] Export authorization (Dual use),8417803000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU579: (Dual use goods) Goods 2B350j from the dual use list."
3389004,[478] Export authorization (Dual use),8417805000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU579: (Dual use goods) Goods 2B350j from the dual use list."
3389005,[478] Export authorization (Dual use),8417807000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU579: (Dual use goods) Goods 2B350j from the dual use list."
3389006,[478] Export authorization (Dual use),8418610000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU581: (Dual use goods) Goods 2B352e from the dual use list."
3389007,[478] Export authorization (Dual use),8418690000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU241: (Dual use goods) Goods 6A002 from the dual use list. | DU470: (Dual use goods) Goods 1B231b from the dual use list. | DU607: (Dual use goods) Goods 9A006a from the dual use list. | DU608: (Dual use goods) Goods 9A006b from the dual use list."
3389008,[478] Export authorization (Dual use),8418991000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU157: (Dual use goods) Goods 2B350e from the dual use list."
3389009,[478] Export authorization (Dual use),8419400000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU011: (Dual use goods) Goods 0B003 from the dual use list. | DU048: (Dual use goods) Goods 1B228 from the dual use list. | DU157: (Dual use goods) Goods 2B350e from the dual use list. | DU417: (Dual use goods) Goods 0B004a from the dual use list. | DU418: (Dual use goods) Goods 0B004b from the dual use list. | DU467: (Dual use goods) Goods 1B229a from the dual use list."
3389010,[478] Export authorization (Dual use),8419500000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU006: (Dual use goods) Goods 0B001c from the dual use list. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU009: (Dual use goods) Goods 0B001h from the dual use list. | DU156: (Dual use goods) Goods 2B350d from the dual use list. | DU402: (Dual use goods) Goods 0A001i from the dual use list."
3389011,[478] Export authorization (Dual use),8419891000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU156: (Dual use goods) Goods 2B350d from the dual use list."
3389012,[478] Export authorization (Dual use),8419893000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU037: (Dual use goods) Goods 1B001d from the dual use list. | DU041: (Dual use goods) Goods 1B101c from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU558: (Dual use goods) Goods 2B105 from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list."
3389023,[478] Export authorization (Dual use),8422300000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU158: (Dual use goods) Goods 2B350f from the dual use list."
3389024,[478] Export authorization (Dual use),8424200000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU450: (Dual use goods) Goods 1A004a from the dual use list."
3389025,[478] Export authorization (Dual use),8424309000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU119: (Dual use goods) Goods 2B001e from the dual use list. | DU122: (Dual use goods) Goods 2B003 from the dual use list."
3518124,[478] Export authorization (Dual use),8424499000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU644: (Dual use goods) Goods 9A350 from the dual use list."
3518133,[478] Export authorization (Dual use),8424829000,,01/01/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU644: (Dual use goods) Goods 9A350 from the dual use list."
3389027,[478] Export authorization (Dual use),8426110000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU002: (Dual use goods) Goods 0A001c from the dual use list."
3389028,[478] Export authorization (Dual use),8426190000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU002: (Dual use goods) Goods 0A001c from the dual use list."
3389029,[478] Export authorization (Dual use),8426990000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU002: (Dual use goods) Goods 0A001c from the dual use list."
3389030,[478] Export authorization (Dual use),8428399000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list."
3389031,[478] Export authorization (Dual use),8428909000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU002: (Dual use goods) Goods 0A001c from the dual use list. | DU133: (Dual use goods) Goods 2B007 from the dual use list. | DU144: (Dual use goods) Goods 2B207 from the dual use list. | DU146: (Dual use goods) Goods 2B225 from the dual use list. | DU651: (Dual use goods) Goods 1A006a from the dual use list."
3389032,[478] Export authorization (Dual use),8431492000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU651: (Dual use goods) Goods 1A006a from the dual use list."
3389033,[478] Export authorization (Dual use),8431498000,,31/12/2014,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU651: (Dual use goods) Goods 1A006a from the dual use list."
