SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3593695,[478] Export authorization (Dual use),3824999200,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list. | DU485: (Dual use goods) Goods 1C350 1 from the dual use list. | DU486: (Dual use goods) Goods 1C350 2 from the dual use list. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU488: (Dual use goods) Goods 1C350 4 from the dual use list. | DU489: (Dual use goods) Goods 1C350 5 from the dual use list. | DU490: (Dual use goods) Goods 1C350 6 from the dual use list. | DU491: (Dual use goods) Goods 1C350 7 from the dual use list. | DU492: (Dual use goods) Goods 1C350 8 from the dual use list. | DU493: (Dual use goods) Goods 1C350 9 from the dual use list. | DU494: (Dual use goods) Goods 1C350 10 from the dual use list. | DU495: (Dual use goods) Goods 1C350 11 from the dual use list. | DU496: (Dual use goods) Goods 1C350 12 from the dual use list. | DU497: (Dual use goods) Goods 1C350 13 from the dual use list. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU499: (Dual use goods) Goods 1C350 15 from the dual use list. | DU500: (Dual use goods) Goods 1C350 16 from the dual use list. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU502: (Dual use goods) Goods 1C350 18 from the dual use list. | DU503: (Dual use goods) Goods 1C350 19 from the dual use list. | DU504: (Dual use goods) Goods 1C350 20 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU509: (Dual use goods) Goods 1C350 25 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU511: (Dual use goods) Goods 1C350 27 from the dual use list. | DU512: (Dual use goods) Goods 1C350 28 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU514: (Dual use goods) Goods 1C350 30 from the dual use list. | DU515: (Dual use goods) Goods 1C350 31 from the dual use list. | DU516: (Dual use goods) Goods 1C350 32 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU521: (Dual use goods) Goods 1C350 37 from the dual use list. | DU522: (Dual use goods) Goods 1C350 38 from the dual use list. | DU523: (Dual use goods) Goods 1C350 39 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list. | DU526: (Dual use goods) Goods 1C350 42 from the dual use list. | DU527: (Dual use goods) Goods 1C350 43 from the dual use list. | DU528: (Dual use goods) Goods 1C350 44 from the dual use list. | DU529: (Dual use goods) Goods 1C350 45 from the dual use list. | DU530: (Dual use goods) Goods 1C350 46 from the dual use list. | DU531: (Dual use goods) Goods 1C350 47 from the dual use list. | DU532: (Dual use goods) Goods 1C350 48 from the dual use list. | DU533: (Dual use goods) Goods 1C350 49 from the dual use list. | DU534: (Dual use goods) Goods 1C350 50 from the dual use list. | DU535: (Dual use goods) Goods 1C350 51 from the dual use list. | DU536: (Dual use goods) Goods 1C350 52 from the dual use list. | DU537: (Dual use goods) Goods 1C350 53 from the dual use list. | DU538: (Dual use goods) Goods 1C350 54 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU678: (Dual use goods) Goods 1C350 59 from the dual use list. | DU679: (Dual use goods) Goods 1C350 60 from the dual use list. | DU680: (Dual use goods) Goods 1C350 61 from the dual use list. | DU681: (Dual use goods) Goods 1C350 62 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3593696,[478] Export authorization (Dual use),3826009000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list."
3594597,[478] Export authorization (Dual use),3909501000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594598,[478] Export authorization (Dual use),3909509000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594599,[478] Export authorization (Dual use),3912201100,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594600,[478] Export authorization (Dual use),3912201900,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594601,[478] Export authorization (Dual use),3912209000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594602,[478] Export authorization (Dual use),4002199000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594716,[478] Export authorization (Dual use),7309001000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU155: (Dual use goods) Goods 2B350c from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list."
3594717,[478] Export authorization (Dual use),7309003000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU155: (Dual use goods) Goods 2B350c from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list. | DU652: (Dual use goods) Goods 1A006b from the dual use list."
3594718,[478] Export authorization (Dual use),7309005100,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU155: (Dual use goods) Goods 2B350c from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list."
3594719,[478] Export authorization (Dual use),7309005900,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU155: (Dual use goods) Goods 2B350c from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU574: (Dual use goods) Goods 2B350a from the dual use list."
3594603,[478] Export authorization (Dual use),8104200000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594604,[478] Export authorization (Dual use),8112130000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list. | DU079: (Dual use goods) Goods 1C230 from the dual use list."
3594883,[478] Export authorization (Dual use),8412902000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU326: (Dual use goods) Goods 9A003 from the dual use list. | DU331: (Dual use goods) Goods 9A008 from the dual use list. | DU334: (Dual use goods) Goods 9A011 from the dual use list. | DU337: (Dual use goods) Goods 9A105 from the dual use list. | DU341: (Dual use goods) Goods 9A109 from the dual use list. | DU342: (Dual use goods) Goods 9A110 from the dual use list. | DU343: (Dual use goods) Goods 9A111 from the dual use list. | DU347: (Dual use goods) Goods 9A118 from the dual use list. | DU611: (Dual use goods) Goods 9A006e from the dual use list. | DU613: (Dual use goods) Goods 9A006g from the dual use list. | DU614: (Dual use goods) Goods 9A006h from the dual use list. | DU616: (Dual use goods) Goods 9A010b from the dual use list. | DU620: (Dual use goods) Goods 9A106c from the dual use list. | DU622: (Dual use goods) Goods 9A108a-b from the dual use list. | DU623: (Dual use goods) Goods 9A108c from the dual use list. | DU641: (Dual use goods) Goods 9A120 from the dual use list. | DU643: (Dual use goods) Goods 9C108 from the dual use list. | DU656: (Dual use goods) Goods 9A012 from the dual use list."
3606797,[478] Export authorization (Dual use),8414101500,,01/01/2018,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU152: (Dual use goods) Goods 2B231 from the dual use list. | DU415: (Dual use goods) Goods 0B002f from the dual use list. | DU578: (Dual use goods) Goods 2B350i from the dual use list. | DU686: (Dual use goods) Goods 2B233 from the dual use list."
3594720,[478] Export authorization (Dual use),8419200000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list."
3594721,[478] Export authorization (Dual use),8419390000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU687: (Dual use goods) Goods 2B352h from the dual use list."
3594722,[478] Export authorization (Dual use),8419908500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU007: (Dual use goods) Goods 0B001d from the dual use list. | DU033: (Dual use goods) Goods 1A226 from the dual use list. | DU037: (Dual use goods) Goods 1B001d from the dual use list. | DU041: (Dual use goods) Goods 1B101c from the dual use list. | DU043: (Dual use goods) Goods 1B116 from the dual use list. | DU124: (Dual use goods) Goods 2B005 from the dual use list. | DU156: (Dual use goods) Goods 2B350d from the dual use list. | DU157: (Dual use goods) Goods 2B350e from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU402: (Dual use goods) Goods 0A001i from the dual use list. | DU455: (Dual use goods) Goods 1B001e from the dual use list. | DU468: (Dual use goods) Goods 1B229b from the dual use list."
3594723,[478] Export authorization (Dual use),8421192000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU162: (Dual use goods) Goods 2B352c from the dual use list."
3594724,[478] Export authorization (Dual use),8421197000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU162: (Dual use goods) Goods 2B352c from the dual use list. | DU564: (Dual use goods) Goods 2B122 from the dual use list."
3594725,[478] Export authorization (Dual use),8421210000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU163: (Dual use goods) Goods 2B352d from the dual use list."
3594726,[478] Export authorization (Dual use),8421220000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU163: (Dual use goods) Goods 2B352d from the dual use list."
3594727,[478] Export authorization (Dual use),8421290000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU014: (Dual use goods) Goods 0B006 from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU163: (Dual use goods) Goods 2B352d from the dual use list. | DU708: (Dual use goods) Goods 0B007 from the dual use list."
3594728,[478] Export authorization (Dual use),8421391500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU449: (Dual use goods) Goods 1A003b from the dual use list. | DU450: (Dual use goods) Goods 1A004a from the dual use list. | DU470: (Dual use goods) Goods 1B231b from the dual use list."
3594729,[478] Export authorization (Dual use),8421392500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU316: (Dual use goods) Goods 8A002j from the dual use list. | DU449: (Dual use goods) Goods 1A003b from the dual use list. | DU450: (Dual use goods) Goods 1A004a from the dual use list."
3594731,[478] Export authorization (Dual use),8421393500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU470: (Dual use goods) Goods 1B231b from the dual use list."
3594730,[478] Export authorization (Dual use),8421398500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list."
3594732,[478] Export authorization (Dual use),8421910000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list."
3594733,[478] Export authorization (Dual use),8421990000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU163: (Dual use goods) Goods 2B352d from the dual use list. | DU409: (Dual use goods) Goods 0B001j from the dual use list. | DU450: (Dual use goods) Goods 1A004a from the dual use list."
3594826,[478] Export authorization (Dual use),8424894000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU038: (Dual use goods) Goods 1B002 from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU582: (Dual use goods) Goods 2B352g from the dual use list. | DU639: (Dual use goods) Goods 3A003 from the dual use list. | DU644: (Dual use goods) Goods 9A350 from the dual use list."
3594825,[478] Export authorization (Dual use),8424897000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU038: (Dual use goods) Goods 1B002 from the dual use list. | DU119: (Dual use goods) Goods 2B001e from the dual use list. | DU460: (Dual use goods) Goods 1B102 from the dual use list. | DU582: (Dual use goods) Goods 2B352g from the dual use list. | DU639: (Dual use goods) Goods 3A003 from the dual use list. | DU644: (Dual use goods) Goods 9A350 from the dual use list. | DU687: (Dual use goods) Goods 2B352h from the dual use list."
3594884,[478] Export authorization (Dual use),8443991000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594885,[478] Export authorization (Dual use),8471800000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU635: (Dual use goods) Goods 9A116d from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594886,[478] Export authorization (Dual use),8473302000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU216: (Dual use goods) Goods 4A001 from the dual use list. | DU221: (Dual use goods) Goods 4A004 from the dual use list. | DU229: (Dual use goods) Goods 5A002 from the dual use list. | DU435: (Dual use goods) Goods 4A003b from the dual use list. | DU439: (Dual use goods) Goods 4A003g from the dual use list. | DU703: (Dual use goods) Goods 5A003 from the dual use list. | DU704: (Dual use goods) Goods 5A004 from the dual use list."
3594743,[478] Export authorization (Dual use),8479899700,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU041: (Dual use goods) Goods 1B101c from the dual use list. | DU123: (Dual use goods) Goods 2B004 from the dual use list. | DU138: (Dual use goods) Goods 2B104 from the dual use list. | DU142: (Dual use goods) Goods 2B204 from the dual use list. | DU161: (Dual use goods) Goods 2B352a from the dual use list. | DU162: (Dual use goods) Goods 2B352c from the dual use list. | DU163: (Dual use goods) Goods 2B352d from the dual use list. | DU164: (Dual use goods) Goods 2B352f from the dual use list. | DU240: (Dual use goods) Goods 6A001 from the dual use list. | DU246: (Dual use goods) Goods 6A004 from the dual use list. | DU278: (Dual use goods) Goods 7A002 from the dual use list. | DU285: (Dual use goods) Goods 7A102 from the dual use list. | DU457: (Dual use goods) Goods 1B101a from the dual use list. | DU458: (Dual use goods) Goods 1B101b from the dual use list. | DU464: (Dual use goods) Goods 1B201a from the dual use list. | DU465: (Dual use goods) Goods 1B201b from the dual use list. | DU466: (Dual use goods) Goods 1B201c from the dual use list. | DU575: (Dual use goods) Goods 2B350b from the dual use list. | DU580: (Dual use goods) Goods 2B352b from the dual use list. | DU581: (Dual use goods) Goods 2B352e from the dual use list. | DU582: (Dual use goods) Goods 2B352g from the dual use list. | DU624: (Dual use goods) Goods 9A115a from the dual use list. | DU625: (Dual use goods) Goods 9A115b from the dual use list. | DU640: (Dual use goods) Goods 2B002 from the dual use list. | DU651: (Dual use goods) Goods 1A006a from the dual use list. | DU652: (Dual use goods) Goods 1A006b from the dual use list. | DU667: (Dual use goods) Goods 1B001g from the dual use list. | DU698: (Dual use goods) Goods 1B233c from the dual use list. | DU699: (Dual use goods) Goods 1B233d from the dual use list. | DU714: (Dual use goods) Goods 9B107 from the dual use list."
