SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3455190,[746] Import control on seal products,0208402000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455102,[746] Import control on seal products,2309904100,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455103,[746] Import control on seal products,2309904300,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455104,[746] Import control on seal products,2309904900,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455105,[746] Import control on seal products,2309905100,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455106,[746] Import control on seal products,2309905300,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455107,[746] Import control on seal products,2309905900,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455108,[746] Import control on seal products,2309907000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455109,[746] Import control on seal products,3001209000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455110,[746] Import control on seal products,3001909800,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455111,[746] Import control on seal products,3004900000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455112,[746] Import control on seal products,3403910000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455113,[746] Import control on seal products,3403990000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3518916,[746] Import control on seal products,3824999600,,01/01/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455233,[746] Import control on seal products,4103900000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455116,[746] Import control on seal products,4106910000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455117,[746] Import control on seal products,4106920000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455118,[746] Import control on seal products,4113900000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455119,[746] Import control on seal products,4114109000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455120,[746] Import control on seal products,4114200000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455121,[746] Import control on seal products,4115000000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455122,[746] Import control on seal products,4201000000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455123,[746] Import control on seal products,4202110000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455124,[746] Import control on seal products,4202210000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455125,[746] Import control on seal products,4202310000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455126,[746] Import control on seal products,4202910000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455127,[746] Import control on seal products,4203000000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455128,[746] Import control on seal products,4205000000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455237,[746] Import control on seal products,4301800000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455130,[746] Import control on seal products,4301900000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455131,[746] Import control on seal products,4302194100,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455132,[746] Import control on seal products,4302194900,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455238,[746] Import control on seal products,4302199900,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455134,[746] Import control on seal products,4302200000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455135,[746] Import control on seal products,4302301000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455136,[746] Import control on seal products,4302305100,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455137,[746] Import control on seal products,4302305500,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455239,[746] Import control on seal products,4302309900,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455139,[746] Import control on seal products,4303101000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455140,[746] Import control on seal products,4303109000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455240,[746] Import control on seal products,4303900000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
3455141,[746] Import control on seal products,6101000000,,18/10/2015,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Document [C] Action [29] Import/export allowed after control : ||Condition [B4] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B5] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,CD603: (Conditions) Seal products may only be placed on the market when they are accompanied by an attesting document or a written notification of import and a document giving evidence where the products were acquired (Commission Implementing Regulation (EU) 2015/1850 (OJ L 271)).
