SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3136795,[725] Export control on ozone-depleting substances,3403910000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3136826,[725] Export control on ozone-depleting substances,3808919000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ009: (Ozone-depleting substances) Goods containing methyl bromide"
3136828,[725] Export control on ozone-depleting substances,3808991000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ009: (Ozone-depleting substances) Goods containing methyl bromide"
3136829,[725] Export control on ozone-depleting substances,3808999000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ009: (Ozone-depleting substances) Goods containing methyl bromide"
3136838,[725] Export control on ozone-depleting substances,3813000000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3136840,[725] Export control on ozone-depleting substances,3814009000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3136841,[725] Export control on ozone-depleting substances,3822000000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3136567,[725] Export control on ozone-depleting substances,3824710000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136568,[725] Export control on ozone-depleting substances,3824720000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136569,[725] Export control on ozone-depleting substances,3824730000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136570,[725] Export control on ozone-depleting substances,3824740000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136571,[725] Export control on ozone-depleting substances,3824750000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136572,[725] Export control on ozone-depleting substances,3824760000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136573,[725] Export control on ozone-depleting substances,3824770000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3518776,[725] Export control on ozone-depleting substances,3824997000,[4999] Other,01/01/2017,,,,
3518775,[725] Export control on ozone-depleting substances,3824997000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136848,[725] Export control on ozone-depleting substances,3825100000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD595: (Conditions) If the declared goods are described in the ""OZ"" footnotes linked to the measure, export is prohibited
 | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3136849,[725] Export control on ozone-depleting substances,3825410000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD595: (Conditions) If the declared goods are described in the ""OZ"" footnotes linked to the measure, export is prohibited
 | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3137111,[725] Export control on ozone-depleting substances,3921110000,[4999] Other,01/01/2010,,,,
3137062,[725] Export control on ozone-depleting substances,3921110000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137063,[725] Export control on ozone-depleting substances,3921120000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137112,[725] Export control on ozone-depleting substances,3921120000,[4999] Other,01/01/2010,,,,
3137113,[725] Export control on ozone-depleting substances,3921131000,[4999] Other,01/01/2010,,,,
3137064,[725] Export control on ozone-depleting substances,3921131000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137065,[725] Export control on ozone-depleting substances,3921139000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137114,[725] Export control on ozone-depleting substances,3921139000,[4999] Other,01/01/2010,,,,
3137115,[725] Export control on ozone-depleting substances,3921140000,[4999] Other,01/01/2010,,,,
3137066,[725] Export control on ozone-depleting substances,3921140000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137067,[725] Export control on ozone-depleting substances,3921190000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137116,[725] Export control on ozone-depleting substances,3921190000,[4999] Other,01/01/2010,,,,
3137071,[725] Export control on ozone-depleting substances,8415000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137120,[725] Export control on ozone-depleting substances,8415000000,[4999] Other,01/01/2010,,,,
3137121,[725] Export control on ozone-depleting substances,8418000000,[4999] Other,01/01/2010,,,,
3137072,[725] Export control on ozone-depleting substances,8418000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137123,[725] Export control on ozone-depleting substances,8419600000,[4999] Other,01/01/2010,,,,
3137073,[725] Export control on ozone-depleting substances,8419600000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3136876,[725] Export control on ozone-depleting substances,8424100000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ005: (Ozone-depleting substances) Deuterated or otherwise radioactively market ozone depleting substances to be used as laboratory chemicals"
3163533,[725] Export control on ozone-depleting substances,8424900000,,01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD592: (Conditions) If the declared goods are described in the “OZ” footnotes linked to the measure, an export authorisation is required in compliance with Article 17 of Regulation (EC) Num. 1005/2009 (O.J. L 286) | OZ007: (Ozone-depleting substances) Goods containing or relying on ozone depleting substances"
3137673,[725] Export control on ozone-depleting substances,8451100000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137125,[725] Export control on ozone-depleting substances,8451100000,[4999] Other,01/01/2010,,,,
3137674,[725] Export control on ozone-depleting substances,8476210000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137129,[725] Export control on ozone-depleting substances,8476210000,[4999] Other,01/01/2010,,,,
3137675,[725] Export control on ozone-depleting substances,8476810000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137130,[725] Export control on ozone-depleting substances,8476810000,[4999] Other,01/01/2010,,,,
3200218,[725] Export control on ozone-depleting substances,8476900000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3200219,[725] Export control on ozone-depleting substances,8476900000,[4999] Other,01/01/2010,,,,
3137676,[725] Export control on ozone-depleting substances,8477801100,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137131,[725] Export control on ozone-depleting substances,8477801100,[4999] Other,01/01/2010,,,,
3137677,[725] Export control on ozone-depleting substances,8477801900,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137132,[725] Export control on ozone-depleting substances,8477801900,[4999] Other,01/01/2010,,,,
3137077,[725] Export control on ozone-depleting substances,8601000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137133,[725] Export control on ozone-depleting substances,8601000000,[4999] Other,01/01/2010,,,,
3200224,[725] Export control on ozone-depleting substances,8602000000,[4999] Other,01/01/2010,,,,
3200223,[725] Export control on ozone-depleting substances,8602000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137134,[725] Export control on ozone-depleting substances,8603000000,[4999] Other,01/01/2010,,,,
3137078,[725] Export control on ozone-depleting substances,8603000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137080,[725] Export control on ozone-depleting substances,8604000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137135,[725] Export control on ozone-depleting substances,8604000000,[4999] Other,01/01/2010,,,,
3137081,[725] Export control on ozone-depleting substances,8605000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137136,[725] Export control on ozone-depleting substances,8605000000,[4999] Other,01/01/2010,,,,
3137083,[725] Export control on ozone-depleting substances,8606000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137137,[725] Export control on ozone-depleting substances,8606000000,[4999] Other,01/01/2010,,,,
3200229,[725] Export control on ozone-depleting substances,8607000000,[4999] Other,01/01/2010,,,,
3200228,[725] Export control on ozone-depleting substances,8607000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137084,[725] Export control on ozone-depleting substances,8609009000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137138,[725] Export control on ozone-depleting substances,8609009000,[4999] Other,01/01/2010,,,,
3137139,[725] Export control on ozone-depleting substances,8701000000,[4999] Other,01/01/2010,,,,
3137087,[725] Export control on ozone-depleting substances,8701000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137140,[725] Export control on ozone-depleting substances,8702000000,[4999] Other,01/01/2010,,,,
3137089,[725] Export control on ozone-depleting substances,8702000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137090,[725] Export control on ozone-depleting substances,8703000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137141,[725] Export control on ozone-depleting substances,8703000000,[4999] Other,01/01/2010,,,,
3137092,[725] Export control on ozone-depleting substances,8704000000,"[4115] Goods, excluding waste, with ozone depleting substances or relying on ozone depleting substances",01/01/2010,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [25] Export allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [05] Export is not allowed :,"CD585: (Conditions) The export shall be subject to the presentation of an export licence, in accordance with Article 17 of Regulation (EC) No. 1005/2009 (OJ L 286). | TM115: (Taric Measure) Trade (import/export) with a country not party to the Montreal Protocol may only be authorised in accordance with Article 20 of Reg. (EC) 1005/2009."
3137142,[725] Export control on ozone-depleting substances,8704000000,[4999] Other,01/01/2010,,,,
