measure_sid,goods_nomenclature_item_id,duty_expression_id,duty_amount,monetary_unit_code,measurement_unit_code,measurement_unit_qualifier_code
5159435,8431390000,01,0,,,
5159437,8431410000,01,0,,,
5159438,8431420000,01,0,,,
5159439,8431430000,01,0,,,
5159441,8431492000,01,0,,,
5159442,8431498000,01,0,,,
5159444,8432100000,01,0,,,
5159446,8432210000,01,0,,,
5159448,8432291000,01,0,,,
5159449,8432293000,01,0,,,
5159450,8432295000,01,0,,,
5159451,8432299000,01,0,,,
5159453,8432310000,01,0,,,
5159456,8432391100,01,0,,,
5159457,8432391900,01,0,,,
5159458,8432399000,01,0,,,
5159460,8432410000,01,0,,,
5159461,8432420000,01,0,,,
5159462,8432800000,01,0,,,
5159463,8432900000,01,0,,,
5159467,8433111000,01,0,,,
5159470,8433115100,01,0,,,
5159471,8433115900,01,0,,,
5159472,8433119000,01,0,,,
5159475,8433191000,01,0,,,
5159478,8433195100,01,0,,,
5159479,8433195900,01,0,,,
5159480,8433197000,01,0,,,
5159481,8433199000,01,0,,,
5159483,8433201000,01,0,,,
5159485,8433205000,01,0,,,
5159486,8433209000,01,0,,,
5159487,8433300000,01,0,,,
5159488,8433400000,01,0,,,
5159490,8433510000,01,0,,,
5159491,8433520000,01,0,,,
5159493,8433531000,01,0,,,
5159494,8433533000,01,0,,,
5159495,8433539000,01,0,,,
5159498,8433591100,01,0,,,
5159499,8433591900,01,0,,,
5159500,8433598500,01,0,,,
5159501,8433600000,01,0,,,
5159502,8433900000,01,0,,,
5159504,8434100000,01,0,,,
5159505,8434200000,01,0,,,
5159506,8434900000,01,0,,,
5159508,8435100000,01,0,,,
5159509,8435900000,01,0,,,
5159511,8436100000,01,0,,,
5159513,8436210000,01,0,,,
5159514,8436290000,01,0,,,
5159516,8436801000,01,0,,,
5159517,8436809000,01,0,,,
5159519,8436910000,01,0,,,
5159521,8436990010,01,0,,,
5159522,8436990090,01,0,,,
5159524,8437100000,01,0,,,
5159525,8437800000,01,0,,,
5159526,8437900000,01,0,,,
5159529,8438101000,01,0,,,
5159530,8438109000,01,0,,,
5159531,8438200000,01,0,,,
5159532,8438300000,01,0,,,
5159533,8438400000,01,0,,,
5159534,8438500000,01,0,,,
5159535,8438600000,01,0,,,
5159537,8438801000,01,0,,,
5159539,8438809100,01,0,,,
5159540,8438809900,01,0,,,
5159542,8438900020,01,0,,,
5159543,8438900090,01,0,,,
5159545,8439100000,01,0,,,
5159546,8439200000,01,0,,,
5159547,8439300000,01,0,,,
5159549,8439910000,01,0,,,
5159551,8439990010,01,0,,,
5159552,8439990090,01,0,,,
5159555,8440101000,01,0,,,
5159556,8440102000,01,0,,,
5159557,8440103000,01,0,,,
5159558,8440104000,01,0,,,
5159559,8440109000,01,0,,,
5159560,8440900000,01,0,,,
5159563,8441101000,01,0,,,
5159564,8441102000,01,0,,,
5159565,8441103000,01,0,,,
5159566,8441107000,01,0,,,
5159567,8441200000,01,0,,,
5159568,8441300000,01,0,,,
5159569,8441400000,01,0,,,
5159570,8441800000,01,0,,,
5159572,8441901000,01,0,,,
5159573,8441909000,01,0,,,
5159575,8442300000,01,0,,,
5159576,8442400000,01,0,,,
5159577,8442500000,01,0,,,
5159580,8443110000,01,0,,,
5159581,8443120000,01,0,,,
5159584,8443131000,01,0,,,
5159586,8443133200,01,0,,,
5159587,8443133400,01,0,,,
5159588,8443133800,01,0,,,
5159589,8443139000,01,0,,,
5159590,8443140000,01,0,,,
5159591,8443150000,01,0,,,
5159592,8443160000,01,0,,,
5159593,8443170000,01,0,,,
5159595,8443192000,01,0,,,
5159596,8443194000,01,0,,,
5159597,8443197000,01,0,,,
5159599,8443310000,01,0,,,
5159601,8443321000,01,0,,,
5159602,8443328000,01,0,,,
5159603,8443390000,01,0,,,
5159606,8443911000,01,0,,,
5159608,8443919100,01,0,,,
5159609,8443919900,01,0,,,
5159611,8443991000,01,0,,,
5159612,8443999000,01,0,,,
5159614,8444001000,01,0,,,
5159615,8444009000,01,0,,,
5159618,8445110000,01,0,,,
5159619,8445120000,01,0,,,
5159620,8445130000,01,0,,,
5159621,8445190000,01,0,,,
5159622,8445200000,01,0,,,
5159623,8445300000,01,0,,,
5159624,8445400000,01,0,,,
5159625,8445900000,01,0,,,
5159627,8446100000,01,0,,,
5159629,8446210000,01,0,,,
5159630,8446290000,01,0,,,
5159631,8446300000,01,0,,,
5159634,8447110000,01,0,,,
5159635,8447120000,01,0,,,
5159637,8447202000,01,0,,,
5159638,8447208000,01,0,,,
5159639,8447900000,01,0,,,
5159642,8448110000,01,0,,,
5159643,8448190000,01,0,,,
5159644,8448200000,01,0,,,
5159646,8448310000,01,0,,,
5159647,8448320000,01,0,,,
5159648,8448330000,01,0,,,
5159649,8448390000,01,0,,,
5159651,8448420000,01,0,,,
5159652,8448490000,01,0,,,
5159655,8448511000,01,0,,,
5159656,8448519000,01,0,,,
5159657,8448590000,01,0,,,
5159658,8449000000,01,0,,,
5159663,8450111100,01,0,,,
5159664,8450111900,01,0,,,
5159665,8450119000,01,0,,,
5159666,8450120000,01,0,,,
5159667,8450190000,01,0,,,
5159668,8450200000,01,0,,,
5159669,8450900000,01,0,,,
5159671,8451100000,01,0,,,
5159673,8451210000,01,0,,,
5159674,8451290000,01,0,,,
5159675,8451300000,01,0,,,
5159676,8451400000,01,0,,,
5159677,8451500000,01,0,,,
5159679,8451801000,01,0,,,
5159680,8451803000,01,0,,,
5159681,8451808000,01,0,,,
5159682,8451900000,01,0,,,
5159686,8452101100,01,0,,,
5159687,8452101900,01,0,,,
5159688,8452109000,01,0,,,
5159690,8452210000,01,0,,,
5159691,8452290000,01,0,,,
5159692,8452300000,01,0,,,
5159693,8452900000,01,0,,,
5159695,8453100000,01,0,,,
5159696,8453200000,01,0,,,
5159697,8453800000,01,0,,,
5159698,8453900000,01,0,,,
5159700,8454100000,01,0,,,
5159701,8454200000,01,0,,,
5159703,8454301000,01,0,,,
5159704,8454309000,01,0,,,
5159705,8454900000,01,0,,,
5159707,8455100000,01,0,,,
5159709,8455210000,01,0,,,
5159710,8455220000,01,0,,,
5159712,8455301000,01,0,,,
5159714,8455303100,01,0,,,
5159715,8455303900,01,0,,,
5159716,8455309000,01,0,,,
5159717,8455900000,01,0,,,
5159721,8456111000,01,0,,,
5159722,8456119000,01,0,,,
5159724,8456121000,01,0,,,
5159725,8456129000,01,0,,,
5159726,8456200000,01,0,,,
5159729,8456301100,01,0,,,
5159730,8456301900,01,0,,,
5159731,8456309000,01,0,,,
5159732,8456400000,01,0,,,
5159733,8456500000,01,0,,,
5159734,8456900000,01,0,,,
5159737,8457101000,01,0,,,
5159738,8457109000,01,0,,,
5159739,8457200000,01,0,,,
5159741,8457301000,01,0,,,
5159742,8457309000,01,0,,,
5159746,8458112000,01,0,,,
5159748,8458114100,01,0,,,
5159749,8458114900,01,0,,,
5159750,8458118000,01,0,,,
5159751,8458190000,01,0,,,
5159754,8458912000,01,0,,,
5159755,8458918000,01,0,,,
5159756,8458990000,01,0,,,
5159758,8459100000,01,0,,,
5159760,8459210000,01,0,,,
5159761,8459290000,01,0,,,
5159763,8459310000,01,0,,,
5159764,8459390000,01,0,,,
5159766,8459410000,01,0,,,
5159767,8459490000,01,0,,,
5159769,8459510000,01,0,,,
5159770,8459590000,01,0,,,
5159773,8459611000,01,0,,,
5159774,8459619000,01,0,,,
5159776,8459691000,01,0,,,
5159777,8459699000,01,0,,,
5159778,8459700000,01,0,,,
5159781,8460120000,01,0,,,
5159782,8460190000,01,0,,,
5159784,8460220000,01,0,,,
5159785,8460230000,01,0,,,
5159786,8460240000,01,0,,,
5159788,8460291000,01,0,,,
5159789,8460299000,01,0,,,
5159791,8460310000,01,0,,,
5159792,8460390000,01,0,,,
5159794,8460401000,01,0,,,
5159795,8460409000,01,0,,,
5159796,8460900000,01,0,,,
5159798,8461200000,01,0,,,
5159800,8461301000,01,0,,,
5159801,8461309000,01,0,,,
5159805,8461401100,01,0,,,
5159806,8461401900,01,0,,,
5159808,8461403100,01,0,,,
5159809,8461403900,01,0,,,
5159812,8461407100,01,0,,,
5159813,8461407900,01,0,,,
5159814,8461409000,01,0,,,
5159817,8461501100,01,0,,,
5159818,8461501900,01,0,,,
5159819,8461509000,01,0,,,
5159820,8461900000,01,0,,,
5159823,8462101000,01,0,,,
5159824,8462109000,01,0,,,
5159827,8462211000,01,0,,,
5159828,8462218000,01,0,,,
5159830,8462291000,01,0,,,
5159832,8462299100,01,0,,,
5159833,8462299800,01,0,,,
5159835,8462310000,01,0,,,
5159837,8462391000,01,0,,,
5159839,8462399100,01,0,,,
5159840,8462399900,01,0,,,
5159843,8462411000,01,0,,,
5159844,8462419000,01,0,,,
5159846,8462491000,01,0,,,
5159847,8462499000,01,0,,,
5159850,8462912000,01,0,,,
5159851,8462918000,01,0,,,
5159853,8462992000,01,0,,,
5159854,8462998000,01,0,,,
5159857,8463101000,01,0,,,
5159858,8463109000,01,0,,,
5159859,8463200000,01,0,,,
5159860,8463300000,01,0,,,
5159861,8463900000,01,0,,,
5159863,8464100000,01,0,,,
5159866,8464201100,01,0,,,
5159867,8464201900,01,0,,,
5159868,8464208000,01,0,,,
5159869,8464900000,01,0,,,
5159872,8465101000,01,0,,,
5159873,8465109000,01,0,,,
5159874,8465200000,01,0,,,
5159877,8465911000,01,0,,,
5159878,8465912000,01,0,,,
5159879,8465919000,01,0,,,
5159880,8465920000,01,0,,,
5159881,8465930000,01,0,,,
5159882,8465940000,01,0,,,
5159883,8465950000,01,0,,,
5159884,8465960000,01,0,,,
5159885,8465990000,01,0,,,
5159889,8466102000,01,0,,,
5159891,8466103100,01,0,,,
5159892,8466103800,01,0,,,
5159893,8466108000,01,0,,,
5159895,8466202000,01,0,,,
5159897,8466209100,01,0,,,
5159898,8466209800,01,0,,,
5159899,8466300000,01,0,,,
5159902,8466912000,01,0,,,
5159903,8466919500,01,0,,,
5159905,8466922000,01,0,,,
5159906,8466928000,01,0,,,
5159908,8466934000,01,0,,,
5159910,8466935000,01,0,,,
5159911,8466936000,01,0,,,
5159912,8466940000,01,0,,,
5159916,8467111000,01,0,,,
5159917,8467119000,01,0,,,
5159918,8467190000,01,0,,,
5159921,8467211000,01,0,,,
5159923,8467219100,01,0,,,
5159924,8467219900,01,0,,,
5159926,8467221000,01,0,,,
5159927,8467223000,01,0,,,
5159928,8467229000,01,0,,,
5159930,8467292000,01,0,,,
5159933,8467295100,01,0,,,
5159934,8467295300,01,0,,,
5159935,8467295900,01,0,,,
5159936,8467297000,01,0,,,
5159937,8467298000,01,0,,,
5159938,8467298500,01,0,,,
5159940,8467810000,01,0,,,
5159941,8467890000,01,0,,,
5159943,8467910000,01,0,,,
5159944,8467920000,01,0,,,
5159946,8467990010,01,0,,,
5159947,8467990090,01,0,,,
5159949,8468100000,01,0,,,
5159950,8468200000,01,0,,,
5159951,8468800000,01,0,,,
5159953,8468900020,01,0,,,
5159954,8468900090,01,0,,,
5159956,8470100000,01,0,,,
5159958,8470210000,01,0,,,
5159959,8470290000,01,0,,,
5159960,8470300000,01,0,,,
5159961,8470500000,01,0,,,
5159962,8470900000,01,0,,,
5159964,8471300000,01,0,,,
5159966,8471410000,01,0,,,
5159967,8471490000,01,0,,,
5159968,8471500000,01,0,,,
5159970,8471606000,01,0,,,
5159971,8471607000,01,0,,,
5159973,8471702000,01,0,,,
5159976,8471703000,01,0,,,
5159978,8471705000,01,0,,,
5159979,8471707000,01,0,,,
5159980,8471708000,01,0,,,
5159981,8471709800,01,0,,,
5159982,8471800000,01,0,,,
5159983,8471900000,01,0,,,
5159985,8472100000,01,0,,,
5159986,8472300000,01,0,,,
5159988,8472901000,01,0,,,
5159989,8472903000,01,0,,,
5159990,8472904000,01,0,,,
5159991,8472909000,01,0,,,
5159995,8473211000,01,0,,,
5159996,8473219000,01,0,,,
5159998,8473291000,01,0,,,
5159999,8473299000,01,0,,,
5160001,8473302000,01,0,,,
5160002,8473308000,01,0,,,
5160004,8473401000,01,0,,,
5160005,8473408000,01,0,,,
5160007,8473502000,01,0,,,
5160008,8473508000,01,0,,,
5160010,8474100000,01,0,,,
5160011,8474200000,01,0,,,
5160013,8474310000,01,0,,,
5160014,8474320000,01,0,,,
5160015,8474390000,01,0,,,
5160017,8474801000,01,0,,,
5160018,8474809000,01,0,,,
5160020,8474901000,01,0,,,
5160021,8474909000,01,0,,,
5160023,8475100000,01,0,,,
5160025,8475210000,01,0,,,
5160027,8475290010,01,0,,,
5160028,8475290090,01,0,,,
5160030,8475901000,01,0,,,
5160031,8475909000,01,0,,,
5160034,8476210000,01,0,,,
5160035,8476290000,01,0,,,
5160037,8476810000,01,0,,,
5160039,8476891000,01,0,,,
5160040,8476899000,01,0,,,
5160042,8476901000,01,0,,,
5160044,8476909020,01,0,,,
5160045,8476909090,01,0,,,
5160047,8477100000,01,0,,,
5160048,8477200000,01,0,,,
5160049,8477300000,01,0,,,
5160050,8477400000,01,0,,,
5160052,8477510000,01,0,,,
5160054,8477591000,01,0,,,
5160055,8477598000,01,0,,,
5160058,8477801100,01,0,,,
5160059,8477801900,01,0,,,
5160061,8477809100,01,0,,,
5160062,8477809300,01,0,,,
5160063,8477809500,01,0,,,
5160065,8477809910,01,0,,,
5160066,8477809990,01,0,,,
5160068,8477901000,01,0,,,
5160069,8477908000,01,0,,,
5160071,8478100000,01,0,,,
5160072,8478900000,01,0,,,
5160074,8479100000,01,0,,,
5160075,8479200000,01,0,,,
5160077,8479301000,01,0,,,
5160078,8479309000,01,0,,,
5160079,8479400000,01,0,,,
5160080,8479500000,01,0,,,
5160081,8479600000,01,0,,,
5160083,8479710000,01,0,,,
5160084,8479790000,01,0,,,
5160086,8479810000,01,0,,,
5160087,8479820000,01,0,,,
5160089,8479893000,01,0,,,
5160090,8479896000,01,0,,,
5160091,8479897000,01,0,,,
5160093,8479899710,01,0,,,
5160094,8479899735,01,0,,,
5160095,8479899750,01,0,,,
5160096,8479899760,01,0,,,
5160097,8479899770,01,0,,,
5160098,8479899780,01,0,,,
5160099,8479899785,01,0,,,
5160100,8479899790,01,0,,,
5160102,8479901500,01,0,,,
5160105,8479902010,01,0,,,
5160106,8479902080,01,0,,,
5160107,8479902090,01,0,,,
5160109,8479907010,01,0,,,
5160111,8479907080,01,0,,,
5160112,8479907083,01,0,,,
5160113,8479907085,01,0,,,
5160114,8479907087,01,0,,,
5160115,8479907099,01,0,,,
5160117,8480100000,01,0,,,
5160118,8480200000,01,0,,,
5160120,8480301000,01,0,,,
5160121,8480309000,01,0,,,
5160123,8480410000,01,0,,,
5160124,8480490000,01,0,,,
5160125,8480500000,01,0,,,
5160126,8480600000,01,0,,,
5160128,8480710000,01,0,,,
5160129,8480790000,01,0,,,
5160133,8481100510,01,0,,,
5160134,8481100590,01,0,,,
5160137,8481101910,01,0,,,
5160138,8481101990,01,0,,,
5160140,8481109910,01,0,,,
5160141,8481109920,01,0,,,
5160142,8481109930,01,0,,,
5160143,8481109990,01,0,,,
5160146,8481201020,01,0,,,
5160147,8481201090,01,0,,,
5160149,8481209020,01,0,,,
5160150,8481209090,01,0,,,
5160153,8481309120,01,0,,,
5160155,8481309191,01,0,,,
5160156,8481309199,01,0,,,
5160158,8481309920,01,0,,,
5160159,8481309990,01,0,,,
5160162,8481401050,01,0,,,
5160163,8481401090,01,0,,,
5160165,8481409010,01,0,,,
5160166,8481409090,01,0,,,
5160170,8481801110,01,0,,,
5160171,8481801190,01,0,,,
5160173,8481801910,01,0,,,
5160174,8481801990,01,0,,,
5160176,8481803100,01,0,,,
5160177,8481803900,01,0,,,
5160179,8481804010,01,0,,,
5160180,8481804090,01,0,,,
5160183,8481805100,01,0,,,
5160185,8481805910,01,0,,,
5160186,8481805920,01,0,,,
5160187,8481805930,01,0,,,
5160188,8481805940,01,0,,,
5160189,8481805950,01,0,,,
5160190,8481805960,01,0,,,
5160191,8481805990,01,0,,,
5160194,8481806100,01,0,,,
5160196,8481806350,01,0,,,
5160197,8481806390,01,0,,,
5160199,8481806950,01,0,,,
5160201,8481806960,01,0,,,
5160202,8481806999,01,0,,,
5160204,8481807100,01,0,,,
5160206,8481807310,01,0,,,
5160207,8481807320,01,0,,,
5160208,8481807390,01,0,,,
5160210,8481807910,01,0,,,
5160211,8481807990,01,0,,,
5160213,8481808130,01,0,,,
5160214,8481808190,01,0,,,
5160216,8481808530,01,0,,,
5160217,8481808540,01,0,,,
5160218,8481808590,01,0,,,
5160220,8481808730,01,0,,,
5160221,8481808790,01,0,,,
5160223,8481809940,01,0,,,
5160224,8481809970,01,0,,,
5160225,8481809990,01,0,,,
5160227,8481900010,01,0,,,
5160228,8481900030,01,0,,,
5160229,8481900040,01,0,,,
5160230,8481900090,01,0,,,
5160234,8482101010,01,0,,,
5160235,8482101040,01,0,,,
5160236,8482101090,01,0,,,
5160238,8482109010,01,0,,,
5160239,8482109030,01,0,,,
5160240,8482109090,01,0,,,
5160241,8482200000,01,0,,,
5160242,8482300000,01,0,,,
5160243,8482400000,01,0,,,
5160245,8482500010,01,0,,,
5160246,8482500090,01,0,,,
5160248,8482800010,01,0,,,
5160249,8482800090,01,0,,,
5160252,8482911000,01,0,,,
5160253,8482919000,01,0,,,
5160255,8482990020,01,0,,,
5160256,8482990090,01,0,,,
5160261,8483102110,01,0,,,
5160262,8483102190,01,0,,,
5160264,8483102510,01,0,,,
5160265,8483102590,01,0,,,
5160267,8483102910,01,0,,,
5160268,8483102990,01,0,,,
5160270,8483105010,01,0,,,
5160271,8483105090,01,0,,,
5160273,8483109510,01,0,,,
5160274,8483109590,01,0,,,
5160275,8483200000,01,0,,,
5160279,8483303210,01,0,,,
5160280,8483303230,01,0,,,
5160281,8483303290,01,0,,,
5160283,8483303810,01,0,,,
5160285,8483303860,01,0,,,
5160286,8483303899,01,0,,,
5160288,8483308010,01,0,,,
5160289,8483308020,01,0,,,
5160290,8483308090,01,0,,,
5160294,8483402110,01,0,,,
5160295,8483402190,01,0,,,
5160297,8483402310,01,0,,,
5160298,8483402390,01,0,,,
5160300,8483402510,01,0,,,
5160301,8483402590,01,0,,,
5160303,8483402910,01,0,,,
5160305,8483402950,01,0,,,
5160306,8483402960,01,0,,,
5160307,8483402989,01,0,,,
5160309,8483403010,01,0,,,
5160310,8483403090,01,0,,,
5160313,8483405110,01,0,,,
5160314,8483405120,01,0,,,
5160315,8483405190,01,0,,,
5160317,8483405910,01,0,,,
5160318,8483405920,01,0,,,
5160319,8483405990,01,0,,,
5160321,8483409010,01,0,,,
5160323,8483409020,01,0,,,
5160324,8483409030,01,0,,,
5160325,8483409080,01,0,,,
5160326,8483409099,01,0,,,
5160329,8483502010,01,0,,,
5160330,8483502090,01,0,,,
5160332,8483508010,01,0,,,
5160333,8483508090,01,0,,,
5160336,8483602010,01,0,,,
5160337,8483602090,01,0,,,
5160339,8483608010,01,0,,,
5160340,8483608090,01,0,,,
5160343,8483902010,01,0,,,
5160344,8483902090,01,0,,,
5160347,8483908110,01,0,,,
5160348,8483908190,01,0,,,
5160350,8483908910,01,0,,,
5160351,8483908990,01,0,,,
5160354,8484100010,01,0,,,
5160355,8484100090,01,0,,,
5160357,8484200010,01,0,,,
5160358,8484200090,01,0,,,
5160360,8484900010,01,0,,,
5160361,8484900090,01,0,,,
5160363,8486100000,01,0,,,
5160364,8486200000,01,0,,,
5160365,8486300000,01,0,,,
5160366,8486400000,01,0,,,
5160367,8486900000,01,0,,,
5160370,8487101000,01,0,,,
5160371,8487109000,01,0,,,
5160374,8487904010,01,0,,,
5160375,8487904090,01,0,,,
5160378,8487905110,01,0,,,
5160379,8487905190,01,0,,,
5160381,8487905710,01,0,,,
5160382,8487905790,01,0,,,
5160384,8487905910,01,0,,,
5160385,8487905990,01,0,,,
5160387,8487909010,01,0,,,
5160388,8487909090,01,0,,,
5160393,8501101010,01,0,,,
5160394,8501101020,01,0,,,
5160395,8501101090,01,0,,,
5160398,8501109110,01,0,,,
5160399,8501109190,01,0,,,
5160401,8501109310,01,0,,,
5160402,8501109390,01,0,,,
5160404,8501109910,01,0,,,
5160406,8501109956,01,0,,,
5160407,8501109957,01,0,,,
5160408,8501109958,01,0,,,
5160409,8501109960,01,0,,,
5160410,8501109965,01,0,,,
5160411,8501109970,01,0,,,
5160412,8501109975,01,0,,,
5160413,8501109979,01,0,,,
5160414,8501109980,01,0,,,
5160415,8501109982,01,0,,,
5160416,8501109990,01,0,,,
5160418,8501200010,01,0,,,
5160419,8501200020,01,0,,,
5160420,8501200030,01,0,,,
5160421,8501200090,01,0,,,
5160424,8501310010,01,0,,,
5160425,8501310020,01,0,,,
5160427,8501310030,01,0,,,
5160428,8501310037,01,0,,,
5160429,8501310045,01,0,,,
5160430,8501310050,01,0,,,
5160431,8501310055,01,0,,,
5160432,8501310071,01,0,,,
5160433,8501310075,01,0,,,
5160434,8501310099,01,0,,,
5160436,8501320010,01,0,,,
5160438,8501320060,01,0,,,
5160439,8501320077,01,0,,,
5160440,8501320099,01,0,,,
5160442,8501330010,01,0,,,
5160443,8501330015,01,0,,,
5160444,8501330020,01,0,,,
5160445,8501330030,01,0,,,
5160446,8501330099,01,0,,,
5160448,8501340010,01,0,,,
5160449,8501340099,01,0,,,
5160452,8501402010,01,0,,,
5160453,8501402020,01,0,,,
5160454,8501402040,01,0,,,
5160455,8501402080,01,0,,,
5160457,8501408010,01,0,,,
5160458,8501408020,01,0,,,
5160459,8501408030,01,0,,,
5160460,8501408050,01,0,,,
5160461,8501408090,01,0,,,
5160464,8501510010,01,0,,,
5160465,8501510020,01,0,,,
5160466,8501510030,01,0,,,
5160467,8501510090,01,0,,,
5160470,8501522010,01,0,,,
5160472,8501522050,01,0,,,
5160473,8501522089,01,0,,,
5160475,8501523010,01,0,,,
5160476,8501523090,01,0,,,
5160478,8501529010,01,0,,,
5160479,8501529090,01,0,,,
5160482,8501535010,01,0,,,
5160483,8501535090,01,0,,,
5160486,8501538110,01,0,,,
5160487,8501538120,01,0,,,
5160488,8501538190,01,0,,,
5160490,8501539410,01,0,,,
5160491,8501539490,01,0,,,
5160493,8501539910,01,0,,,
5160494,8501539990,01,0,,,
5160498,8501612010,01,0,,,
5160500,8501612035,01,0,,,
5160501,8501612099,01,0,,,
5160503,8501618010,01,0,,,
5160504,8501618099,01,0,,,
5160506,8501620010,01,0,,,
5160508,8501620030,01,0,,,
5160509,8501620098,01,0,,,
5160511,8501630010,01,0,,,
5160512,8501630099,01,0,,,
5160513,8501640000,01,0,,,
5160518,8502112010,01,0,,,
5160519,8502112090,01,0,,,
5160521,8502118010,01,0,,,
5160522,8502118090,01,0,,,
5160524,8502120010,01,0,,,
5160525,8502120090,01,0,,,
5160528,8502132010,01,0,,,
5160529,8502132090,01,0,,,
5160531,8502134010,01,0,,,
5160532,8502134090,01,0,,,
5160534,8502138010,01,0,,,
5160535,8502138090,01,0,,,
5160538,8502202010,01,0,,,
5160539,8502202090,01,0,,,
5160541,8502204010,01,0,,,
5160542,8502204090,01,0,,,
5160544,8502206010,01,0,,,
5160545,8502206090,01,0,,,
5160547,8502208010,01,0,,,
5160548,8502208090,01,0,,,
5160551,8502310010,01,0,,,
5160552,8502310090,01,0,,,
5160555,8502392010,01,0,,,
5160556,8502392090,01,0,,,
5160558,8502398010,01,0,,,
5160559,8502398090,01,0,,,
5160561,8502400010,01,0,,,
5160562,8502400090,01,0,,,
5160565,8503001010,01,0,,,
5160566,8503001090,01,0,,,
5160569,8503009110,01,0,,,
5160571,8503009131,01,0,,,
5160572,8503009199,01,0,,,
5160574,8503009910,01,0,,,
5160576,8503009931,01,0,,,
5160577,8503009932,01,0,,,
5160578,8503009933,01,0,,,
5160579,8503009934,01,0,,,
5160580,8503009935,01,0,,,
5160581,8503009937,01,0,,,
5160582,8503009940,01,0,,,
5160583,8503009960,01,0,,,
5160584,8503009970,01,0,,,
5160585,8503009999,01,0,,,
5160589,8504102010,01,0,,,
5160590,8504102090,01,0,,,
5160592,8504108010,01,0,,,
5160593,8504108090,01,0,,,
5160595,8504210000,01,0,,,
5160597,8504221000,01,0,,,
5160598,8504229000,01,0,,,
5160599,8504230000,01,0,,,
5160604,8504312110,01,0,,,
5160605,8504312190,01,0,,,
5160607,8504312910,01,0,,,
5160608,8504312990,01,0,,,
5160610,8504318010,01,0,,,
5160611,8504318015,01,0,,,
5160612,8504318025,01,0,,,
5160613,8504318030,01,0,,,
5160614,8504318035,01,0,,,
5160615,8504318040,01,0,,,
5160616,8504318045,01,0,,,
5160617,8504318050,01,0,,,
5160618,8504318090,01,0,,,
5160620,8504320010,01,0,,,
5160621,8504320090,01,0,,,
5160623,8504330010,01,0,,,
5160624,8504330090,01,0,,,
5160625,8504340000,01,0,,,
5160627,8504403000,01,0,,,
5160630,8504405510,01,0,,,
5160631,8504405590,01,0,,,
5160634,8504408210,01,0,,,
5160635,8504408220,01,0,,,
5160636,8504408230,01,0,,,
5160637,8504408240,01,0,,,
5160638,8504408250,01,0,,,
5160639,8504408290,01,0,,,
5160642,8504408410,01,0,,,
5160643,8504408490,01,0,,,
5160645,8504408810,01,0,,,
5160647,8504408830,01,0,,,
5160648,8504408899,01,0,,,
5160650,8504409010,01,0,,,
5160651,8504409015,01,0,,,
5160652,8504409025,01,0,,,
5160653,8504409030,01,0,,,
5160654,8504409040,01,0,,,
5160655,8504409050,01,0,,,
5160656,8504409070,01,0,,,
5160657,8504409080,01,0,,,
5160658,8504409090,01,0,,,
5160660,8504502000,01,0,,,
5160662,8504509510,01,0,,,
5160663,8504509515,01,0,,,
5160664,8504509520,01,0,,,
5160665,8504509540,01,0,,,
5160666,8504509550,01,0,,,
5160667,8504509560,01,0,,,
5160668,8504509570,01,0,,,
5160669,8504509580,01,0,,,
5160670,8504509590,01,0,,,
5160673,8504900500,01,0,,,
5160676,8504901110,01,0,,,
5160677,8504901120,01,0,,,
5160678,8504901190,01,0,,,
5160680,8504901810,01,0,,,
5160681,8504901899,01,0,,,
5160683,8504909100,01,0,,,
5160685,8504909910,01,0,,,
5160686,8504909920,01,0,,,
5160687,8504909990,01,0,,,
5160691,8505110010,01,0,,,
5160693,8505110047,01,0,,,
5160694,8505110050,01,0,,,
5160695,8505110053,01,0,,,
5160696,8505110055,01,0,,,
5160697,8505110063,01,0,,,
5160698,8505110065,01,0,,,
5160699,8505110070,01,0,,,
5160700,8505110075,01,0,,,
5160701,8505110099,01,0,,,
5160704,8505191010,01,0,,,
5160705,8505191090,01,0,,,
5160707,8505199010,01,0,,,
5160709,8505199030,01,0,,,
5160710,8505199040,01,0,,,
5160711,8505199050,01,0,,,
5160712,8505199060,01,0,,,
5160713,8505199089,01,0,,,
5160715,8505200010,01,0,,,
5160716,8505200030,01,0,,,
5160717,8505200090,01,0,,,
5160720,8505902100,01,0,,,
5160722,8505902910,01,0,,,
5160723,8505902930,01,0,,,
5160724,8505902999,01,0,,,
5160726,8505905010,01,0,,,
5160727,8505905090,01,0,,,
5160729,8505909010,01,0,,,
5160730,8505909090,01,0,,,
5160734,8506101100,01,0,,,
5160735,8506101800,01,0,,,
5160737,8506109100,01,0,,,
5160738,8506109800,01,0,,,
5160739,8506300000,01,0,,,
5160740,8506400000,01,0,,,
5160743,8506501010,01,0,,,
5160744,8506501090,01,0,,,
5160746,8506503010,01,0,,,
5160747,8506503090,01,0,,,
5160749,8506509010,01,0,,,
5160750,8506509030,01,0,,,
5160751,8506509090,01,0,,,
5160752,8506600000,01,0,,,
5160754,8506800500,01,0,,,
5160755,8506808000,01,0,,,
5160757,8506900010,01,0,,,
5160758,8506900090,01,0,,,
5160762,8507102010,01,0,,,
5160764,8507102080,01,0,,,
5160765,8507102099,01,0,,,
5160767,8507108010,01,0,,,
5160768,8507108090,01,0,,,
5160771,8507202010,01,0,,,
