measure_sid,measure_type_id,geographical_area_id,goods_nomenclature_item_id,validity_start_date,validity_end_date,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,ordernumber,additional_code_type_id,additional_code_id,additional_code_sid,reduction_indicator
5161106,103,1011,8522904100,13/04/2019,,1,M1900010,,,f,400,82685,,,,,
5161108,105,1011,8522904910,13/04/2019,,1,M1900010,,,f,400,82690,,,,,
5161109,103,1011,8522904920,13/04/2019,,1,M1900010,,,f,400,82691,,,,,
5161110,103,1011,8522904930,13/04/2019,,1,M1900010,,,f,400,82692,,,,,
5161111,103,1011,8522904960,13/04/2019,,1,M1900010,,,f,400,92744,,,,,
5161112,103,1011,8522904965,13/04/2019,,1,M1900010,,,f,400,92745,,,,,
5161113,103,1011,8522904990,13/04/2019,,1,M1900010,,,f,400,82697,,,,,
5161114,103,1011,8522907000,13/04/2019,,1,M1900010,,,f,400,82688,,,,,
5161116,105,1011,8522908005,13/04/2019,,1,M1900010,,,f,400,82701,,,,,
5161117,103,1011,8522908010,13/04/2019,,1,M1900010,,,f,400,82702,,,,,
5161118,103,1011,8522908020,13/04/2019,,1,M1900010,,,f,400,82703,,,,,
5161119,103,1011,8522908030,13/04/2019,,1,M1900010,,,f,400,93877,,,,,
5161120,103,1011,8522908065,13/04/2019,,1,M1900010,,,f,400,82711,,,,,
5161121,103,1011,8522908080,13/04/2019,,1,M1900010,,,f,400,82714,,,,,
5161122,103,1011,8522908084,13/04/2019,,1,M1900010,,,f,400,90670,,,,,
5161123,103,1011,8522908097,13/04/2019,,1,M1900010,,,f,400,90671,,,,,
5161124,103,1011,8522908099,13/04/2019,,1,M1900010,,,f,400,82717,,,,,
5161127,103,1011,8523210000,13/04/2019,,1,M1900010,,,f,400,87047,,,,,
5161130,103,1011,8523291500,13/04/2019,,1,M1900010,,,f,400,87050,,,,,
5161131,103,1011,8523291900,13/04/2019,,1,M1900010,,,f,400,102538,,,,,
5161132,103,1011,8523299000,13/04/2019,,1,M1900010,,,f,400,87055,,,,,
5161135,103,1011,8523411000,13/04/2019,,1,M1900010,,,f,400,95926,,,,,
5161136,103,1011,8523413000,13/04/2019,,1,M1900010,,,f,400,95927,,,,,
5161137,103,1011,8523419000,13/04/2019,,1,M1900010,,,f,400,95928,,,,,
5161140,103,1011,8523491000,13/04/2019,,1,M1900010,,,f,400,102540,,,,,
5161141,103,1011,8523492000,13/04/2019,,1,M1900010,,,f,400,102541,,,,,
5161142,103,1011,8523499000,13/04/2019,,1,M1900010,,,f,400,102542,,,,,
5161145,103,1011,8523511000,13/04/2019,,1,M1900010,,,f,400,87085,,,,,
5161146,103,1011,8523519000,13/04/2019,,1,M1900010,,,f,400,102545,,,,,
5161147,103,1011,8523520000,13/04/2019,,1,M1900010,,,f,400,87094,,,,,
5161149,103,1011,8523591000,13/04/2019,,1,M1900010,,,f,400,87098,,,,,
5161150,103,1011,8523599000,13/04/2019,,1,M1900010,,,f,400,102547,,,,,
5161152,103,1011,8523801000,13/04/2019,,1,M1900010,,,f,400,87104,,,,,
5161153,103,1011,8523809000,13/04/2019,,1,M1900010,,,f,400,102548,,,,,
5161155,103,1011,8525500000,13/04/2019,,1,M1900010,,,f,400,87198,,,,,
5161156,103,1011,8525600000,13/04/2019,,1,M1900010,,,f,400,87199,,,,,
5161159,103,1011,8525801100,13/04/2019,,1,M1900010,,,f,400,87202,,,,,
5161161,103,1011,8525801931,13/04/2019,,1,M1900010,,,f,400,93209,,,,,
5161162,103,1011,8525801960,13/04/2019,,1,M1900010,,,f,400,99225,,,,,
5161163,103,1011,8525801965,13/04/2019,,1,M1900010,,,f,400,99604,,,,,
5161164,103,1011,8525801970,13/04/2019,,1,M1900010,,,f,400,99996,,,,,
5161165,103,1011,8525801990,13/04/2019,,1,M1900010,,,f,400,87259,,,,,
5161166,103,1011,8525803000,13/04/2019,,1,M1900010,,,f,400,87204,,,,,
5161169,103,1011,8525809110,13/04/2019,,1,M1900010,,,f,400,93879,,,,,
5161170,103,1011,8525809190,13/04/2019,,1,M1900010,,,f,400,93880,,,,,
5161171,103,1011,8525809900,13/04/2019,,1,M1900010,,,f,400,87207,,,,,
5161174,105,1011,8526100010,13/04/2019,,1,M1900010,,,f,400,82559,,,,,
5161175,103,1011,8526100020,13/04/2019,,1,M1900010,,,f,400,100557,,,,,
5161176,103,1011,8526100090,13/04/2019,,1,M1900010,,,f,400,82558,,,,,
5161180,105,1011,8526912010,13/04/2019,,1,M1900010,,,f,400,82564,,,,,
5161181,103,1011,8526912020,13/04/2019,,1,M1900010,,,f,400,84754,,,,,
5161182,103,1011,8526912030,13/04/2019,,1,M1900010,,,f,400,103624,,,,,
5161183,103,1011,8526912099,13/04/2019,,1,M1900010,,,f,400,93747,,,,,
5161185,105,1011,8526918010,13/04/2019,,1,M1900010,,,f,400,82565,,,,,
5161186,103,1011,8526918090,13/04/2019,,1,M1900010,,,f,400,82566,,,,,
5161188,105,1011,8526920010,13/04/2019,,1,M1900010,,,f,400,82560,,,,,
5161189,103,1011,8526920090,13/04/2019,,1,M1900010,,,f,400,82561,,,,,
5161193,103,1011,8527121000,13/04/2019,,1,M1900010,,,f,400,60531,,,,,
5161194,103,1011,8527129000,13/04/2019,,1,M1900010,,,f,400,60532,,,,,
5161196,103,1011,8527131000,13/04/2019,,1,M1900010,,,f,400,60534,,,,,
5161198,103,1011,8527139100,13/04/2019,,1,M1900010,,,f,400,60536,,,,,
5161199,103,1011,8527139900,13/04/2019,,1,M1900010,,,f,400,60537,,,,,
5161200,103,1011,8527190000,13/04/2019,,1,M1900010,,,f,400,50315,,,,,
5161204,103,1011,8527212000,13/04/2019,,1,M1900010,,,f,400,60539,,,,,
5161206,103,1011,8527215200,13/04/2019,,1,M1900010,,,f,400,60541,,,,,
5161207,103,1011,8527215900,13/04/2019,,1,M1900010,,,f,400,60542,,,,,
5161209,103,1011,8527217000,13/04/2019,,1,M1900010,,,f,400,60544,,,,,
5161211,103,1011,8527219200,13/04/2019,,1,M1900010,,,f,400,60546,,,,,
5161212,103,1011,8527219800,13/04/2019,,1,M1900010,,,f,400,60547,,,,,
5161213,103,1011,8527290000,13/04/2019,,1,M1900010,,,f,400,50324,,,,,
5161217,103,1011,8527911100,13/04/2019,,1,M1900010,,,f,400,87317,,,,,
5161218,103,1011,8527911900,13/04/2019,,1,M1900010,,,f,400,87318,,,,,
5161220,103,1011,8527913500,13/04/2019,,1,M1900010,,,f,400,87320,,,,,
5161222,103,1011,8527919100,13/04/2019,,1,M1900010,,,f,400,87322,,,,,
5161224,103,1011,8527919920,13/04/2019,,1,M1900010,,,f,400,99231,,,,,
5161225,103,1011,8527919990,13/04/2019,,1,M1900010,,,f,400,91882,,,,,
5161227,103,1011,8527921000,13/04/2019,,1,M1900010,,,f,400,87325,,,,,
5161228,103,1011,8527929000,13/04/2019,,1,M1900010,,,f,400,87334,,,,,
5161230,103,1011,8527990010,13/04/2019,,1,M1900010,,,f,400,92746,,,,,
5161231,103,1011,8527990020,13/04/2019,,1,M1900010,,,f,400,92747,,,,,
5161232,103,1011,8527990090,13/04/2019,,1,M1900010,,,f,400,92749,,,,,
5161235,103,1011,8528420000,13/04/2019,,1,M1900010,,,f,400,102560,,,,,
5161236,103,1011,8528490000,13/04/2019,,1,M1900010,,,f,400,87346,,,,,
5161239,103,1011,8528521000,13/04/2019,,1,M1900010,,,f,400,102581,,,,,
5161241,103,1011,8528529100,13/04/2019,,1,M1900010,,,f,400,102583,,,,,
5161242,103,1011,8528529900,13/04/2019,,1,M1900010,,,f,400,102584,,,,,
5161244,103,1011,8528590010,13/04/2019,,1,M1900010,,,f,400,102602,,,,,
5161245,103,1011,8528590020,13/04/2019,,1,M1900010,,,f,400,102603,,,,,
5161246,103,1011,8528590090,13/04/2019,,1,M1900010,,,f,400,102604,,,,,
5161248,103,1011,8528620000,13/04/2019,,1,M1900010,,,f,400,102608,,,,,
5161250,103,1011,8528692000,13/04/2019,,1,M1900010,,,f,400,102617,,,,,
5161252,103,1011,8528698010,13/04/2019,,1,M1900010,,,f,400,102619,,,,,
5161253,103,1011,8528698090,13/04/2019,,1,M1900010,,,f,400,102620,,,,,
5161257,103,1011,8528711100,13/04/2019,,1,M1900010,,,f,400,87384,,,,,
5161258,103,1011,8528711500,13/04/2019,,1,M1900010,,,f,400,93782,,,,,
5161259,103,1011,8528711900,13/04/2019,,1,M1900010,,,f,400,87386,,,,,
5161261,103,1011,8528719100,13/04/2019,,1,M1900010,,,f,400,93784,,,,,
5161262,103,1011,8528719900,13/04/2019,,1,M1900010,,,f,400,93785,,,,,
5161264,103,1011,8528721000,13/04/2019,,1,M1900010,,,f,400,87389,,,,,
5161265,103,1011,8528722000,13/04/2019,,1,M1900010,,,f,400,87392,,,,,
5161267,103,1011,8528723000,13/04/2019,,1,M1900010,,,f,400,93314,,,,,
5161268,103,1011,8528724000,13/04/2019,,1,M1900010,,,f,400,93315,,,,,
5161269,103,1011,8528726000,13/04/2019,,1,M1900010,,,f,400,93316,,,,,
5161270,103,1011,8528728000,13/04/2019,,1,M1900010,,,f,400,93317,,,,,
5161271,103,1011,8528730000,13/04/2019,,1,M1900010,,,f,400,87408,,,,,
5161275,103,1011,8529101100,13/04/2019,,1,M1900010,,,f,400,87616,,,,,
5161277,103,1011,8529103100,13/04/2019,,1,M1900010,,,f,400,50459,,,,,
5161278,103,1011,8529103900,13/04/2019,,1,M1900010,,,f,400,50460,,,,,
5161280,105,1011,8529106510,13/04/2019,,1,M1900010,,,f,400,83596,,,,,
5161281,103,1011,8529106590,13/04/2019,,1,M1900010,,,f,400,83601,,,,,
5161282,103,1011,8529106900,13/04/2019,,1,M1900010,,,f,400,87617,,,,,
5161284,105,1011,8529108010,13/04/2019,,1,M1900010,,,f,400,87645,,,,,
5161285,103,1011,8529108060,13/04/2019,,1,M1900010,,,f,400,87642,,,,,
5161286,103,1011,8529108070,13/04/2019,,1,M1900010,,,f,400,99152,,,,,
5161287,103,1011,8529108090,13/04/2019,,1,M1900010,,,f,400,87646,,,,,
5161288,103,1011,8529109500,13/04/2019,,1,M1900010,,,f,400,87619,,,,,
5161290,103,1011,8529901500,13/04/2019,,1,M1900010,,,f,400,102627,,,,,
5161292,103,1011,8529902000,13/04/2019,,1,M1900010,,,f,400,87620,,,,,
5161295,103,1011,8529904100,13/04/2019,,1,M1900010,,,f,400,87621,,,,,
5161296,103,1011,8529904900,13/04/2019,,1,M1900010,,,f,400,87622,,,,,
5161298,105,1011,8529906510,13/04/2019,,1,M1900010,,,f,400,87656,,,,,
5161299,103,1011,8529906515,13/04/2019,,1,M1900010,,,f,400,99608,,,,,
5161300,103,1011,8529906520,13/04/2019,,1,M1900010,,,f,400,87657,,,,,
5161301,103,1011,8529906525,13/04/2019,,1,M1900010,,,f,400,92750,,,,,
5161302,103,1011,8529906530,13/04/2019,,1,M1900010,,,f,400,87658,,,,,
5161303,103,1011,8529906540,13/04/2019,,1,M1900010,,,f,400,92751,,,,,
5161304,103,1011,8529906545,13/04/2019,,1,M1900010,,,f,400,91504,,,,,
5161305,103,1011,8529906550,13/04/2019,,1,M1900010,,,f,400,87665,,,,,
5161306,103,1011,8529906565,13/04/2019,,1,M1900010,,,f,400,93211,,,,,
5161307,103,1011,8529906575,13/04/2019,,1,M1900010,,,f,400,88811,,,,,
5161308,103,1011,8529906580,13/04/2019,,1,M1900010,,,f,400,99155,,,,,
5161309,103,1011,8529906585,13/04/2019,,1,M1900010,,,f,400,99156,,,,,
5161310,103,1011,8529906590,13/04/2019,,1,M1900010,,,f,400,87666,,,,,
5161312,103,1011,8529909100,13/04/2019,,1,M1900010,,,f,400,102629,,,,,
5161315,103,1011,8529909210,13/04/2019,,1,M1900010,,,f,400,87724,,,,,
5161316,103,1011,8529909215,13/04/2019,,1,M1900010,,,f,400,99228,,,,,
5161317,105,1011,8529909220,13/04/2019,,1,M1900010,,,f,400,87741,,,,,
5161318,103,1011,8529909225,13/04/2019,,1,M1900010,,,f,400,93212,,,,,
5161319,103,1011,8529909233,13/04/2019,,1,M1900010,,,f,400,103917,,,,,
5161320,103,1011,8529909237,13/04/2019,,1,M1900010,,,f,400,99607,,,,,
5161321,103,1011,8529909242,13/04/2019,,1,M1900010,,,f,400,87727,,,,,
5161322,103,1011,8529909243,13/04/2019,,1,M1900010,,,f,400,87728,,,,,
5161323,103,1011,8529909245,13/04/2019,,1,M1900010,,,f,400,87730,,,,,
5161324,103,1011,8529909247,13/04/2019,,1,M1900010,,,f,400,91505,,,,,
5161325,103,1011,8529909249,13/04/2019,,1,M1900010,,,f,400,91887,,,,,
5161326,103,1011,8529909251,13/04/2019,,1,M1900010,,,f,400,104122,,,,,
5161327,103,1011,8529909253,13/04/2019,,1,M1900010,,,f,400,102939,,,,,
5161328,103,1011,8529909255,13/04/2019,,1,M1900010,,,f,400,98643,,,,,
5161329,103,1011,8529909257,13/04/2019,,1,M1900010,,,f,400,103105,,,,,
5161330,103,1011,8529909263,13/04/2019,,1,M1900010,,,f,400,103103,,,,,
5161331,103,1011,8529909265,13/04/2019,,1,M1900010,,,f,400,98642,,,,,
5161332,103,1011,8529909267,13/04/2019,,1,M1900010,,,f,400,103104,,,,,
5161333,103,1011,8529909270,13/04/2019,,1,M1900010,,,f,400,97551,,,,,
5161334,103,1011,8529909275,13/04/2019,,1,M1900010,,,f,400,98094,,,,,
5161335,103,1011,8529909285,13/04/2019,,1,M1900010,,,f,400,99954,,,,,
5161336,103,1011,8529909299,13/04/2019,,1,M1900010,,,f,400,87731,,,,,
5161338,105,1011,8529909710,13/04/2019,,1,M1900010,,,f,400,87674,,,,,
5161339,103,1011,8529909720,13/04/2019,,1,M1900010,,,f,400,87683,,,,,
5161340,103,1011,8529909790,13/04/2019,,1,M1900010,,,f,400,87691,,,,,
5161342,103,1011,8530100000,13/04/2019,,1,M1900010,,,f,400,50502,,,,,
5161343,103,1011,8530800000,13/04/2019,,1,M1900010,,,f,400,50503,,,,,
5161344,103,1011,8530900000,13/04/2019,,1,M1900010,,,f,400,50504,,,,,
5161347,103,1011,8531103000,13/04/2019,,1,M1900010,,,f,400,50510,,,,,
5161349,105,1011,8531109510,13/04/2019,,1,M1900010,,,f,400,82729,,,,,
5161350,103,1011,8531109590,13/04/2019,,1,M1900010,,,f,400,82731,,,,,
5161353,103,1011,8531202010,13/04/2019,,1,M1900010,,,f,400,82736,,,,,
5161354,103,1011,8531202090,13/04/2019,,1,M1900010,,,f,400,82740,,,,,
5161357,103,1011,8531204010,13/04/2019,,1,M1900010,,,f,400,82737,,,,,
5161358,103,1011,8531204090,13/04/2019,,1,M1900010,,,f,400,82741,,,,,
5161360,103,1011,8531209510,13/04/2019,,1,M1900010,,,f,400,82738,,,,,
5161361,103,1011,8531209590,13/04/2019,,1,M1900010,,,f,400,82739,,,,,
5161364,105,1011,8531804010,13/04/2019,,1,M1900010,,,f,400,102633,,,,,
5161365,103,1011,8531804090,13/04/2019,,1,M1900010,,,f,400,102634,,,,,
5161366,103,1011,8531807000,13/04/2019,,1,M1900010,,,f,400,102632,,,,,
5161367,103,1011,8531900000,13/04/2019,,1,M1900010,,,f,400,50555,,,,,
5161369,103,1011,8532100000,13/04/2019,,1,M1900010,,,f,400,50562,,,,,
5161371,103,1011,8532210000,13/04/2019,,1,M1900010,,,f,400,50566,,,,,
5161372,103,1011,8532220000,13/04/2019,,1,M1900010,,,f,400,50569,,,,,
5161373,103,1011,8532230000,13/04/2019,,1,M1900010,,,f,400,50582,,,,,
5161374,103,1011,8532240000,13/04/2019,,1,M1900010,,,f,400,50585,,,,,
5161375,103,1011,8532250000,13/04/2019,,1,M1900010,,,f,400,50592,,,,,
5161376,103,1011,8532290000,13/04/2019,,1,M1900010,,,f,400,50595,,,,,
5161377,103,1011,8532300000,13/04/2019,,1,M1900010,,,f,400,50601,,,,,
5161378,103,1011,8532900000,13/04/2019,,1,M1900010,,,f,400,50613,,,,,
5161380,103,1011,8533100000,13/04/2019,,1,M1900010,,,f,400,50617,,,,,
5161382,103,1011,8533210000,13/04/2019,,1,M1900010,,,f,400,50624,,,,,
5161383,103,1011,8533290000,13/04/2019,,1,M1900010,,,f,400,50627,,,,,
5161385,103,1011,8533310000,13/04/2019,,1,M1900010,,,f,400,50634,,,,,
5161386,103,1011,8533390000,13/04/2019,,1,M1900010,,,f,400,50637,,,,,
5161388,103,1011,8533401000,13/04/2019,,1,M1900010,,,f,400,50641,,,,,
5161389,103,1011,8533409000,13/04/2019,,1,M1900010,,,f,400,50651,,,,,
5161390,103,1011,8533900000,13/04/2019,,1,M1900010,,,f,400,50654,,,,,
5161393,103,1011,8534001100,13/04/2019,,1,M1900010,,,f,400,50659,,,,,
5161394,103,1011,8534001900,13/04/2019,,1,M1900010,,,f,400,50666,,,,,
5161395,103,1011,8534009000,13/04/2019,,1,M1900010,,,f,400,50675,,,,,
5161398,103,1011,8535100010,13/04/2019,,1,M1900010,,,f,400,50685,,,,,
5161399,103,1011,8535100090,13/04/2019,,1,M1900010,,,f,400,50686,,,,,
5161402,103,1011,8535210010,13/04/2019,,1,M1900010,,,f,400,50689,,,,,
5161403,103,1011,8535210090,13/04/2019,,1,M1900010,,,f,400,50690,,,,,
5161405,103,1011,8535290010,13/04/2019,,1,M1900010,,,f,400,50692,,,,,
5161406,103,1011,8535290090,13/04/2019,,1,M1900010,,,f,400,50693,,,,,
5161409,103,1011,8535301010,13/04/2019,,1,M1900010,,,f,400,50696,,,,,
5161410,103,1011,8535301090,13/04/2019,,1,M1900010,,,f,400,50697,,,,,
5161412,103,1011,8535309010,13/04/2019,,1,M1900010,,,f,400,50699,,,,,
5161413,103,1011,8535309090,13/04/2019,,1,M1900010,,,f,400,50700,,,,,
5161415,103,1011,8535400010,13/04/2019,,1,M1900010,,,f,400,50702,,,,,
5161416,103,1011,8535400090,13/04/2019,,1,M1900010,,,f,400,50703,,,,,
5161418,103,1011,8535900010,13/04/2019,,1,M1900010,,,f,400,50705,,,,,
5161420,103,1011,8535900030,13/04/2019,,1,M1900010,,,f,400,93214,,,,,
5161421,103,1011,8535900090,13/04/2019,,1,M1900010,,,f,400,50707,,,,,
5161425,103,1011,8536101010,13/04/2019,,1,M1900010,,,f,400,50716,,,,,
5161426,103,1011,8536101090,13/04/2019,,1,M1900010,,,f,400,50717,,,,,
5161428,103,1011,8536105010,13/04/2019,,1,M1900010,,,f,400,50719,,,,,
5161429,103,1011,8536105090,13/04/2019,,1,M1900010,,,f,400,50720,,,,,
5161431,103,1011,8536109010,13/04/2019,,1,M1900010,,,f,400,50722,,,,,
5161432,103,1011,8536109090,13/04/2019,,1,M1900010,,,f,400,50723,,,,,
5161435,103,1011,8536201010,13/04/2019,,1,M1900010,,,f,400,50726,,,,,
5161436,103,1011,8536201090,13/04/2019,,1,M1900010,,,f,400,50727,,,,,
5161438,103,1011,8536209010,13/04/2019,,1,M1900010,,,f,400,50729,,,,,
5161439,103,1011,8536209090,13/04/2019,,1,M1900010,,,f,400,50730,,,,,
5161442,103,1011,8536301010,13/04/2019,,1,M1900010,,,f,400,50733,,,,,
5161443,103,1011,8536301090,13/04/2019,,1,M1900010,,,f,400,50734,,,,,
5161445,103,1011,8536303010,13/04/2019,,1,M1900010,,,f,400,50736,,,,,
5161446,103,1011,8536303099,13/04/2019,,1,M1900010,,,f,400,104536,,,,,
5161448,103,1011,8536309010,13/04/2019,,1,M1900010,,,f,400,50739,,,,,
5161449,103,1011,8536309090,13/04/2019,,1,M1900010,,,f,400,90895,,,,,
5161453,103,1011,8536411010,13/04/2019,,1,M1900010,,,f,400,50744,,,,,
5161454,103,1011,8536411020,13/04/2019,,1,M1900010,,,f,400,100494,,,,,
5161455,103,1011,8536411090,13/04/2019,,1,M1900010,,,f,400,90896,,,,,
5161457,103,1011,8536419010,13/04/2019,,1,M1900010,,,f,400,50749,,,,,
5161459,103,1011,8536419040,13/04/2019,,1,M1900010,,,f,400,99660,,,,,
5161460,103,1011,8536419050,13/04/2019,,1,M1900010,,,f,400,100495,,,,,
5161461,103,1011,8536419089,13/04/2019,,1,M1900010,,,f,400,98298,,,,,
5161463,103,1011,8536490010,13/04/2019,,1,M1900010,,,f,400,50754,,,,,
5161465,103,1011,8536490030,13/04/2019,,1,M1900010,,,f,400,99610,,,,,
5161466,103,1011,8536490040,13/04/2019,,1,M1900010,,,f,400,100496,,,,,
5161467,103,1011,8536490099,13/04/2019,,1,M1900010,,,f,400,50757,,,,,
5161469,103,1011,8536500300,13/04/2019,,1,M1900010,,,f,400,68994,,,,,
5161470,103,1011,8536500500,13/04/2019,,1,M1900010,,,f,400,68995,,,,,
5161471,103,1011,8536500700,13/04/2019,,1,M1900010,,,f,400,68996,,,,,
5161475,103,1011,8536501110,13/04/2019,,1,M1900010,,,f,400,50766,,,,,
5161477,103,1011,8536501135,13/04/2019,,1,M1900010,,,f,400,91507,,,,,
5161478,103,1011,8536501140,13/04/2019,,1,M1900010,,,f,400,100497,,,,,
5161479,103,1011,8536501199,13/04/2019,,1,M1900010,,,f,400,62898,,,,,
5161481,103,1011,8536501510,13/04/2019,,1,M1900010,,,f,400,50769,,,,,
5161482,103,1011,8536501590,13/04/2019,,1,M1900010,,,f,400,90898,,,,,
5161484,103,1011,8536501910,13/04/2019,,1,M1900010,,,f,400,50772,,,,,
5161486,103,1011,8536501993,13/04/2019,,1,M1900010,,,f,400,77432,,,,,
5161487,103,1011,8536501999,13/04/2019,,1,M1900010,,,f,400,50775,,,,,
5161489,103,1011,8536508010,13/04/2019,,1,M1900010,,,f,400,69000,,,,,
5161491,103,1011,8536508081,13/04/2019,,1,M1900010,,,f,400,91509,,,,,
5161492,103,1011,8536508082,13/04/2019,,1,M1900010,,,f,400,91510,,,,,
5161493,103,1011,8536508083,13/04/2019,,1,M1900010,,,f,400,93215,,,,,
5161494,103,1011,8536508097,13/04/2019,,1,M1900010,,,f,400,77433,,,,,
5161495,103,1011,8536508099,13/04/2019,,1,M1900010,,,f,400,69004,,,,,
5161499,103,1011,8536611010,13/04/2019,,1,M1900010,,,f,400,50784,,,,,
5161500,103,1011,8536611090,13/04/2019,,1,M1900010,,,f,400,50785,,,,,
5161502,103,1011,8536619010,13/04/2019,,1,M1900010,,,f,400,50787,,,,,
5161503,103,1011,8536619090,13/04/2019,,1,M1900010,,,f,400,50788,,,,,
5161505,103,1011,8536691000,13/04/2019,,1,M1900010,,,f,400,50792,,,,,
5161506,103,1011,8536693000,13/04/2019,,1,M1900010,,,f,400,50795,,,,,
5161508,103,1011,8536699010,13/04/2019,,1,M1900010,,,f,400,50799,,,,,
5161510,103,1011,8536699051,13/04/2019,,1,M1900010,,,f,400,97554,,,,,
5161511,103,1011,8536699060,13/04/2019,,1,M1900010,,,f,400,99958,,,,,
5161512,103,1011,8536699082,13/04/2019,,1,M1900010,,,f,400,91512,,,,,
5161513,103,1011,8536699083,13/04/2019,,1,M1900010,,,f,400,91886,,,,,
5161514,103,1011,8536699084,13/04/2019,,1,M1900010,,,f,400,93640,,,,,
5161515,103,1011,8536699085,13/04/2019,,1,M1900010,,,f,400,93881,,,,,
5161516,103,1011,8536699086,13/04/2019,,1,M1900010,,,f,400,93882,,,,,
5161517,103,1011,8536699099,13/04/2019,,1,M1900010,,,f,400,91514,,,,,
5161519,103,1011,8536700010,13/04/2019,,1,M1900010,,,f,400,93884,,,,,
5161521,105,1011,8536700093,13/04/2019,,1,M1900010,,,f,400,102730,,,,,
5161522,103,1011,8536700099,13/04/2019,,1,M1900010,,,f,400,102729,,,,,
5161525,103,1011,8536900110,13/04/2019,,1,M1900010,,,f,400,50803,,,,,
5161526,103,1011,8536900190,13/04/2019,,1,M1900010,,,f,400,50804,,,,,
5161527,103,1011,8536901000,13/04/2019,,1,M1900010,,,f,400,50805,,,,,
5161528,103,1011,8536902000,13/04/2019,,1,M1900010,,,f,400,56310,,,,,
5161529,103,1011,8536904000,13/04/2019,,1,M1900010,,,f,400,102549,,,,,
5161531,103,1011,8536909510,13/04/2019,,1,M1900010,,,f,400,102551,,,,,
5161533,103,1011,8536909520,13/04/2019,,1,M1900010,,,f,400,102553,,,,,
5161534,103,1011,8536909540,13/04/2019,,1,M1900010,,,f,400,103655,,,,,
5161535,103,1011,8536909594,13/04/2019,,1,M1900010,,,f,400,102556,,,,,
5161536,103,1011,8536909595,13/04/2019,,1,M1900010,,,f,400,102557,,,,,
5161537,103,1011,8536909599,13/04/2019,,1,M1900010,,,f,400,102559,,,,,
5161541,103,1011,8537101010,13/04/2019,,1,M1900010,,,f,400,50827,,,,,
5161542,103,1011,8537101090,13/04/2019,,1,M1900010,,,f,400,50828,,,,,
5161545,103,1011,8537109110,13/04/2019,,1,M1900010,,,f,400,50831,,,,,
5161547,103,1011,8537109150,13/04/2019,,1,M1900010,,,f,400,99961,,,,,
5161548,103,1011,8537109160,13/04/2019,,1,M1900010,,,f,400,99997,,,,,
5161549,103,1011,8537109165,13/04/2019,,1,M1900010,,,f,400,103919,,,,,
5161550,103,1011,8537109170,13/04/2019,,1,M1900010,,,f,400,103625,,,,,
5161551,103,1011,8537109199,13/04/2019,,1,M1900010,,,f,400,96972,,,,,
5161552,103,1011,8537109500,13/04/2019,,1,M1900010,,,f,400,102563,,,,,
5161554,103,1011,8537109810,13/04/2019,,1,M1900010,,,f,400,102565,,,,,
5161556,103,1011,8537109830,13/04/2019,,1,M1900010,,,f,400,102579,,,,,
5161557,103,1011,8537109835,13/04/2019,,1,M1900010,,,f,400,102578,,,,,
5161558,103,1011,8537109840,13/04/2019,,1,M1900010,,,f,400,102577,,,,,
5161559,103,1011,8537109845,13/04/2019,,1,M1900010,,,f,400,102576,,,,,
5161560,103,1011,8537109850,13/04/2019,,1,M1900010,,,f,400,102575,,,,,
5161561,103,1011,8537109860,13/04/2019,,1,M1900010,,,f,400,102574,,,,,
5161562,103,1011,8537109865,13/04/2019,,1,M1900010,,,f,400,102920,,,,,
5161563,103,1011,8537109870,13/04/2019,,1,M1900010,,,f,400,102780,,,,,
5161564,103,1011,8537109875,13/04/2019,,1,M1900010,,,f,400,102919,,,,,
5161565,103,1011,8537109893,13/04/2019,,1,M1900010,,,f,400,102571,,,,,
5161566,103,1011,8537109896,13/04/2019,,1,M1900010,,,f,400,102569,,,,,
5161567,103,1011,8537109898,13/04/2019,,1,M1900010,,,f,400,102568,,,,,
5161568,103,1011,8537109899,13/04/2019,,1,M1900010,,,f,400,102567,,,,,
5161571,103,1011,8537209110,13/04/2019,,1,M1900010,,,f,400,50848,,,,,
5161572,103,1011,8537209190,13/04/2019,,1,M1900010,,,f,400,50849,,,,,
5161574,103,1011,8537209910,13/04/2019,,1,M1900010,,,f,400,50851,,,,,
5161575,103,1011,8537209990,13/04/2019,,1,M1900010,,,f,400,50852,,,,,
5161578,103,1011,8538100010,13/04/2019,,1,M1900010,,,f,400,50855,,,,,
5161579,103,1011,8538100090,13/04/2019,,1,M1900010,,,f,400,71603,,,,,
5161582,103,1011,8538901100,13/04/2019,,1,M1900010,,,f,400,69197,,,,,
5161583,103,1011,8538901900,13/04/2019,,1,M1900010,,,f,400,69198,,,,,
5161586,103,1011,8538909110,13/04/2019,,1,M1900010,,,f,400,69201,,,,,
5161588,103,1011,8538909120,13/04/2019,,1,M1900010,,,f,400,99964,,,,,
5161589,103,1011,8538909189,13/04/2019,,1,M1900010,,,f,400,99962,,,,,
5161591,103,1011,8538909910,13/04/2019,,1,M1900010,,,f,400,69205,,,,,
5161593,103,1011,8538909930,13/04/2019,,1,M1900010,,,f,400,98647,,,,,
5161594,103,1011,8538909940,13/04/2019,,1,M1900010,,,f,400,98648,,,,,
